t_s,dr_gradient,bl_gradient,rtt_gradient,regime,trajectory,predicted,workload
136.177,-2.7474,-1.3124,0.0000,HEAVY,STABLE,HEAVY,MICE
138.753,6.0657,0.0104,0.0000,HEAVY,STABLE,HEAVY,MICE
141.325,-0.6988,-0.4583,0.0000,HEAVY,STABLE,HEAVY,MICE
143.898,-3.3255,0.1764,0.0000,HEAVY,STABLE,HEAVY,MICE
146.469,-0.5977,0.2354,0.0000,HEAVY,STABLE,HEAVY,MICE
149.031,5.2480,-0.6118,0.0000,HEAVY,STABLE,HEAVY,MICE
151.585,2.1084,-0.1893,0.0000,HEAVY,STABLE,HEAVY,MICE
154.156,-0.0688,-0.3208,0.0000,HEAVY,STABLE,HEAVY,MICE
156.724,-5.7526,0.3884,0.0000,HEAVY,STABLE,HEAVY,MICE
159.308,0.9344,-0.4249,0.0000,HEAVY,STABLE,HEAVY,MICE
161.885,-2.9239,0.2233,0.0000,HEAVY,STABLE,HEAVY,MICE
164.461,-2.1480,-0.2349,0.0000,HEAVY,STABLE,HEAVY,MICE
167.041,7.2804,-0.6336,0.0000,HEAVY,STABLE,HEAVY,MICE
169.617,-3.7513,0.4112,0.0000,HEAVY,STABLE,HEAVY,MICE
172.194,-7.3440,0.3883,0.0000,HEAVY,STABLE,HEAVY,MICE
174.770,7.1681,-0.3054,0.0000,HEAVY,STABLE,HEAVY,MICE
177.323,-0.6602,0.8275,0.0000,HEAVY,STABLE,HEAVY,MICE
179.888,-3.3906,-0.3083,0.0000,HEAVY,STABLE,HEAVY,MICE
182.468,2.1601,0.1542,0.0000,HEAVY,STABLE,HEAVY,MICE
185.035,-4.6552,1.5201,0.0000,HEAVY,STABLE,HEAVY,MICE
187.591,6.1836,-1.2552,0.0000,HEAVY,STABLE,HEAVY,MICE
190.170,3.3659,0.0360,0.0000,HEAVY,STABLE,HEAVY,MICE
192.740,-6.5926,-0.3534,0.0000,HEAVY,STABLE,HEAVY,MICE
195.317,-1.1799,-0.0471,0.0000,HEAVY,STABLE,HEAVY,MICE
197.896,2.6955,0.6115,0.0000,HEAVY,STABLE,HEAVY,MICE
200.473,3.6621,-0.9407,0.0000,HEAVY,STABLE,HEAVY,MICE
203.050,-6.6658,-0.9043,0.0000,HEAVY,STABLE,HEAVY,MICE
205.618,-1.3398,-0.3174,0.0000,HEAVY,STABLE,HEAVY,MICE
208.196,-1.3259,0.1312,0.0000,HEAVY,STABLE,HEAVY,MICE
210.777,7.8129,0.1759,0.0000,HEAVY,STABLE,HEAVY,MICE
213.354,3.0518,-0.9985,0.0000,HEAVY,STABLE,HEAVY,MICE
215.922,-6.0328,-0.1297,0.0000,HEAVY,STABLE,HEAVY,MICE
218.490,-0.7881,-0.2239,0.0000,HEAVY,STABLE,HEAVY,MICE
221.058,6.5401,-0.4133,0.0000,HEAVY,STABLE,HEAVY,MICE
223.635,-7.0737,1.2128,0.0000,HEAVY,STABLE,HEAVY,MICE
226.211,0.0683,-0.9990,0.0000,HEAVY,STABLE,HEAVY,MICE
228.787,0.1112,0.2942,0.0000,HEAVY,STABLE,HEAVY,MICE
231.361,-0.0257,0.5650,0.0000,HEAVY,STABLE,HEAVY,MICE
233.931,1.1085,-1.6377,0.0000,HEAVY,STABLE,HEAVY,MICE
236.508,0.6421,1.1307,0.0000,HEAVY,STABLE,HEAVY,MICE
239.084,-0.1865,-0.3295,0.0000,HEAVY,STABLE,HEAVY,MICE
241.653,-8.6099,0.5061,0.0000,HEAVY,STABLE,HEAVY,MICE
244.234,5.6311,0.6228,0.0000,HEAVY,STABLE,HEAVY,MICE
246.808,0.5527,-1.4939,0.0000,HEAVY,STABLE,HEAVY,MICE
249.385,-1.2697,0.6007,0.0000,HEAVY,STABLE,HEAVY,MICE
251.957,-1.0014,0.9058,0.0000,HEAVY,STABLE,HEAVY,MICE
254.538,3.1845,0.2230,0.0000,HEAVY,STABLE,HEAVY,MICE
257.108,1.5301,-0.6003,0.0000,HEAVY,STABLE,HEAVY,MICE
259.686,-9.4330,1.1652,0.0000,HEAVY,STABLE,HEAVY,MICE
262.259,3.9675,-0.0821,0.0000,HEAVY,STABLE,HEAVY,MICE
264.834,-4.4274,0.1299,0.0000,HEAVY,STABLE,HEAVY,MICE
267.396,4.4128,0.2955,0.0000,HEAVY,STABLE,HEAVY,MICE
269.976,0.4934,-1.4830,0.0000,HEAVY,STABLE,HEAVY,MICE
272.554,4.6168,0.5289,0.0000,HEAVY,STABLE,HEAVY,MICE
275.137,2.1308,0.6225,0.0000,HEAVY,STABLE,HEAVY,MICE
277.723,-1.0616,-0.1060,0.0000,HEAVY,STABLE,HEAVY,MICE
280.294,0.7339,0.1647,0.0000,HEAVY,STABLE,HEAVY,MICE
282.852,1.8103,-0.1425,0.0000,HEAVY,STABLE,HEAVY,MICE
285.411,-5.3941,-0.1304,0.0000,HEAVY,STABLE,HEAVY,MICE
287.970,6.5448,0.3671,0.0000,HEAVY,STABLE,HEAVY,MICE
290.532,-1.2529,-0.2483,0.0000,HEAVY,STABLE,HEAVY,MICE
293.097,-0.9861,-0.1772,0.0000,HEAVY,STABLE,HEAVY,MICE
295.678,0.3680,-0.0715,0.0000,HEAVY,STABLE,HEAVY,MICE
298.255,2.2547,-0.1534,0.0000,HEAVY,STABLE,HEAVY,MICE
300.833,2.9885,0.9045,0.0000,HEAVY,STABLE,HEAVY,MICE
303.406,1.7203,-0.3295,0.0000,HEAVY,STABLE,HEAVY,MICE
305.987,-0.6597,0.2708,0.0000,HEAVY,STABLE,HEAVY,MICE
308.567,-2.4476,0.5160,0.0000,HEAVY,STABLE,HEAVY,MICE
311.148,-0.0806,-0.1648,0.0000,HEAVY,STABLE,HEAVY,MICE
313.710,4.8651,0.9330,0.0000,HEAVY,STABLE,HEAVY,MICE
316.276,-2.8994,-0.7681,0.0000,HEAVY,STABLE,HEAVY,MICE
318.846,-2.6753,-0.4249,0.0000,HEAVY,STABLE,HEAVY,MICE
321.429,0.0671,0.6700,0.0000,HEAVY,STABLE,HEAVY,MICE
324.010,-7.3999,-0.3997,0.0000,HEAVY,STABLE,HEAVY,MICE
326.587,1.3152,1.3401,0.0000,HEAVY,STABLE,HEAVY,MICE
329.168,4.6111,0.5051,0.0000,HEAVY,STABLE,HEAVY,MICE
331.742,-7.3394,-0.9173,0.0000,HEAVY,STABLE,HEAVY,MICE
334.314,-0.3154,-0.4713,0.0000,HEAVY,STABLE,HEAVY,MICE
336.892,-0.0871,-0.7291,0.0000,HEAVY,STABLE,HEAVY,MICE
339.470,4.1790,-0.2231,0.0000,HEAVY,STABLE,HEAVY,MICE
342.051,-3.3333,1.6451,0.0000,HEAVY,STABLE,HEAVY,MICE
344.620,-3.8061,-0.7074,0.0000,HEAVY,STABLE,HEAVY,MICE
347.184,2.1162,0.5313,0.0000,HEAVY,STABLE,HEAVY,MICE
349.764,-2.7536,-0.1647,0.0000,HEAVY,STABLE,HEAVY,MICE
352.350,-2.2548,1.1600,0.0000,HEAVY,STABLE,HEAVY,MICE
354.924,-0.2754,-0.2691,0.0000,HEAVY,STABLE,HEAVY,MICE
357.493,-3.8443,0.8253,0.0000,HEAVY,STABLE,HEAVY,MICE
360.055,0.4707,-0.8041,0.0000,HEAVY,STABLE,HEAVY,MICE
362.623,0.4404,0.9463,0.0000,HEAVY,STABLE,HEAVY,MICE
365.199,-3.5641,-0.3766,0.0000,HEAVY,STABLE,HEAVY,MICE
367.771,0.7493,0.0470,0.0000,HEAVY,STABLE,HEAVY,MICE
370.353,4.1340,-0.2819,0.0000,HEAVY,STABLE,HEAVY,MICE
372.938,-4.8600,-0.5276,0.0000,HEAVY,STABLE,HEAVY,MICE
375.509,-0.1081,0.1638,0.0000,HEAVY,STABLE,HEAVY,MICE
378.077,3.4548,-0.0943,0.0000,HEAVY,STABLE,HEAVY,MICE
380.651,1.8861,-0.1537,0.0000,HEAVY,STABLE,HEAVY,MICE
383.228,-1.4361,0.1647,0.0000,HEAVY,STABLE,HEAVY,MICE
385.801,1.0110,0.1403,0.0000,HEAVY,STABLE,HEAVY,MICE
388.371,-1.3089,0.5775,0.0000,HEAVY,STABLE,HEAVY,MICE
390.955,1.1259,0.4132,0.0000,HEAVY,STABLE,HEAVY,MICE
393.534,0.7209,-0.6689,0.0000,HEAVY,STABLE,HEAVY,MICE
396.116,-0.8913,1.2091,0.0000,HEAVY,STABLE,HEAVY,MICE
398.694,-0.4652,0.4116,0.0000,HEAVY,STABLE,HEAVY,MICE
401.278,-0.7315,-0.6693,0.0000,HEAVY,STABLE,HEAVY,MICE
403.862,0.9463,0.1760,0.0000,HEAVY,STABLE,HEAVY,MICE
406.443,1.4158,-0.3643,0.0000,HEAVY,STABLE,HEAVY,MICE
409.019,-1.9648,0.8347,0.0000,HEAVY,STABLE,HEAVY,MICE
411.598,1.7350,0.1773,0.0000,HEAVY,STABLE,HEAVY,MICE
414.179,-2.9959,-0.5516,0.0000,HEAVY,STABLE,HEAVY,MICE
416.756,-2.1974,0.1994,0.0000,HEAVY,STABLE,HEAVY,MICE
419.329,0.7337,-0.5529,0.0000,HEAVY,STABLE,HEAVY,MICE
421.896,1.9232,0.3425,0.0000,HEAVY,STABLE,HEAVY,MICE
424.456,-6.1018,-0.4850,0.0000,HEAVY,STABLE,HEAVY,MICE
427.018,3.2780,0.2495,0.0000,HEAVY,STABLE,HEAVY,MICE
429.586,0.7495,-0.0926,0.0000,HEAVY,STABLE,HEAVY,MICE
432.150,-0.5989,0.3552,0.0000,HEAVY,STABLE,HEAVY,MICE
434.693,0.8013,-0.4755,0.0000,HEAVY,STABLE,HEAVY,MICE
437.248,1.0145,-0.8910,0.0000,HEAVY,STABLE,HEAVY,MICE
439.793,4.7469,0.8799,0.0000,HEAVY,STABLE,HEAVY,MICE
442.348,-3.8009,-0.2509,0.0000,HEAVY,STABLE,HEAVY,MICE
444.906,5.8882,-0.2256,0.0000,HEAVY,STABLE,HEAVY,MICE
447.464,-0.5850,-0.5690,0.0000,HEAVY,STABLE,HEAVY,MICE
450.030,-5.1154,0.3553,0.0000,HEAVY,STABLE,HEAVY,MICE
452.607,3.1469,0.4116,0.0000,HEAVY,STABLE,HEAVY,MICE
455.188,0.4988,-0.3883,0.0000,HEAVY,STABLE,HEAVY,MICE
457.762,3.1569,-0.5058,0.0000,HEAVY,STABLE,HEAVY,MICE
460.340,1.9271,0.0945,0.0000,HEAVY,STABLE,HEAVY,MICE
462.905,-1.9138,-0.0697,0.0000,HEAVY,STABLE,HEAVY,MICE
465.485,-1.4773,0.0358,0.0000,HEAVY,STABLE,HEAVY,MICE
468.059,-2.2752,0.2825,0.0000,HEAVY,STABLE,HEAVY,MICE
470.639,2.7400,0.4580,0.0000,HEAVY,STABLE,HEAVY,MICE
473.215,3.3879,-0.5049,0.0000,HEAVY,STABLE,HEAVY,MICE
475.780,-6.2415,0.2243,0.0000,HEAVY,STABLE,HEAVY,MICE
478.355,-1.7362,-0.8374,0.0000,HEAVY,STABLE,HEAVY,MICE
480.924,-1.5604,-0.0593,0.0000,HEAVY,STABLE,HEAVY,MICE
483.494,2.8624,-0.2829,0.0000,HEAVY,STABLE,HEAVY,MICE
486.070,-2.7023,1.1306,0.0000,HEAVY,STABLE,HEAVY,MICE
488.648,6.4658,0.6594,0.0000,HEAVY,STABLE,HEAVY,MICE
491.229,-6.0978,-0.0822,0.0000,HEAVY,STABLE,HEAVY,MICE
493.811,-2.0477,-0.2816,0.0000,HEAVY,STABLE,HEAVY,MICE
496.381,2.3223,-0.1885,0.0000,HEAVY,STABLE,HEAVY,MICE
498.961,-0.7612,0.5985,0.0000,HEAVY,STABLE,HEAVY,MICE
501.540,3.2339,-0.1996,0.0000,HEAVY,STABLE,HEAVY,MICE
504.115,-3.5672,-1.2335,0.0000,HEAVY,STABLE,HEAVY,MICE
506.695,0.3046,0.0473,0.0000,HEAVY,STABLE,HEAVY,MICE
509.268,1.9709,-0.5412,0.0000,HEAVY,STABLE,HEAVY,MICE
511.842,2.1602,0.1650,0.0000,HEAVY,STABLE,HEAVY,MICE
514.425,-1.5646,-0.2589,0.0000,HEAVY,STABLE,HEAVY,MICE
516.996,9.7108,-0.4938,0.0000,HEAVY,STABLE,HEAVY,MICE
519.564,-4.8080,0.7788,0.0000,HEAVY,STABLE,HEAVY,MICE
522.139,1.6477,-0.8007,0.0000,HEAVY,STABLE,HEAVY,MICE
524.717,-3.1977,0.1296,0.0000,HEAVY,STABLE,HEAVY,MICE
527.299,6.0077,0.1055,0.0000,HEAVY,STABLE,HEAVY,MICE
529.869,5.9802,-0.0953,0.0000,HEAVY,STABLE,HEAVY,MICE
532.452,-0.2151,1.1287,0.0000,HEAVY,STABLE,HEAVY,MICE
535.034,0.1740,-0.1999,0.0000,HEAVY,STABLE,HEAVY,MICE
537.603,-3.8233,-0.5189,0.0000,HEAVY,STABLE,HEAVY,MICE
540.186,0.9954,0.4943,0.0000,HEAVY,STABLE,HEAVY,MICE
542.770,6.2391,-0.4926,0.0000,HEAVY,STABLE,HEAVY,MICE
545.356,-1.5653,0.0115,0.0000,HEAVY,STABLE,HEAVY,MICE
547.919,4.3204,-0.0936,0.0000,HEAVY,STABLE,HEAVY,MICE
550.491,-2.2109,-0.1184,0.0000,HEAVY,STABLE,HEAVY,MICE
553.069,-5.0002,0.4703,0.0000,HEAVY,STABLE,HEAVY,MICE
555.643,0.2231,0.3530,0.0000,HEAVY,STABLE,HEAVY,MICE
558.230,-0.2097,-0.1182,0.0000,HEAVY,STABLE,HEAVY,MICE
560.812,-0.6690,-0.0354,0.0000,HEAVY,STABLE,HEAVY,MICE
563.390,0.0734,0.7280,0.0000,HEAVY,STABLE,HEAVY,MICE
565.972,3.1408,-0.3180,0.0000,HEAVY,STABLE,HEAVY,MICE
568.535,-0.8666,-0.2019,0.0000,HEAVY,STABLE,HEAVY,MICE
571.113,-4.1999,0.6126,0.0000,HEAVY,STABLE,HEAVY,MICE
573.685,4.4429,-0.5531,0.0000,HEAVY,STABLE,HEAVY,MICE
576.269,3.2586,0.5639,0.0000,HEAVY,STABLE,HEAVY,MICE
578.839,1.8975,0.8327,0.0000,HEAVY,STABLE,HEAVY,MICE
581.416,1.5259,-0.2243,0.0000,HEAVY,STABLE,HEAVY,MICE
583.986,-0.0827,-0.4012,0.0000,HEAVY,STABLE,HEAVY,MICE
586.572,1.0313,-0.2106,0.0000,HEAVY,STABLE,HEAVY,MICE
589.140,5.2435,0.5646,0.0000,HEAVY,STABLE,HEAVY,MICE
591.715,-5.1126,0.0239,0.0000,HEAVY,STABLE,HEAVY,MICE
594.292,-6.4744,0.3059,0.0000,HEAVY,STABLE,HEAVY,MICE
596.871,-48.2828,-3.4217,0.0000,NORMAL,STABLE,NORMAL,MICE
