t_s,drop_rate_per_s,drops_exp,backlog_pkts,throughput_mbps,rtt_proxy_ms,active_flows,elephant_flows,mice_flows,elephant_ratio,regime,trajectory,predicted_regime,workload_profile,target_ms,interval_ms,limit_pkts,quantum_bytes
22.285,4382.5000,22315,212,9.9848,0.168,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,3.24,72.9,745,300
22.397,4532.3488,22792,315,10.0416,0.168,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,3.24,72.9,745,300
22.502,4584.7305,23292,270,9.9778,0.168,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,3.24,72.9,745,300
22.611,4710.4252,23785,341,10.0392,0.168,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,3.24,72.9,745,300
22.716,4771.5246,24284,313,9.9866,0.168,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,3.24,72.9,745,300
22.820,4837.8640,24791,372,10.0160,0.168,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,3.24,72.9,745,300
22.925,4928.7551,25309,330,9.9925,0.168,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,3.24,72.9,745,300
23.030,5008.7291,25833,334,9.9829,0.168,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,3.24,72.9,745,300
23.135,5084.9218,26364,371,10.0163,0.168,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,3.24,72.9,745,300
23.239,5193.9489,26910,269,10.0053,0.168,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,3.24,72.9,745,300
23.344,5206.7222,27459,318,9.9550,0.168,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,3.24,72.9,745,300
23.450,5340.2319,28031,307,10.0166,0.168,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,3.24,72.9,745,300
23.557,5399.3615,28598,0,9.9942,0.168,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,3.24,72.9,745,300
23.662,5461.5748,29187,344,9.9846,0.168,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,3.24,72.9,745,300
23.770,5577.7167,29789,296,9.9994,0.168,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,3.24,72.9,745,300
23.878,5647.7427,30400,279,9.9989,0.168,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,3.24,72.9,745,300
23.986,5732.4709,31021,261,10.0001,0.168,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,3.24,72.9,745,300
24.094,5809.4139,31647,304,10.0128,0.168,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,3.24,72.9,745,300
24.202,5901.6323,32282,314,10.0057,0.168,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,3.24,72.9,745,300
24.309,5995.8244,32922,285,10.0168,0.168,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,3.24,72.9,745,300
24.416,6018.7838,33571,301,9.9713,0.168,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,3.24,72.9,745,300
24.524,6094.2918,34231,239,9.9689,0.168,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,3.24,72.9,745,300
24.632,6273.7869,34898,329,10.0465,0.168,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,3.24,72.9,745,300
24.739,6302.4853,35572,289,10.0078,0.168,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,3.24,72.9,745,300
24.846,6325.6453,36250,300,9.9656,0.168,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,3.24,72.9,745,300
24.953,6483.2083,36934,323,10.0442,0.168,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,3.24,72.9,745,300
25.058,6523.8959,37620,298,9.9673,0.168,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,3.24,72.9,745,300
25.163,6622.6301,38319,390,10.0050,0.168,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,3.24,72.9,745,300
25.269,6713.2699,39022,340,10.0086,0.168,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,3.24,72.9,745,300
25.374,6772.0117,39733,311,10.0077,0.168,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,3.24,72.9,745,300
25.479,6838.2290,40464,306,10.0020,0.168,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,3.24,72.9,745,300
25.586,6918.1900,41207,0,9.9653,0.168,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,3.24,72.9,745,300
25.693,7045.1917,41948,347,10.0301,0.168,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,3.24,72.9,745,300
25.798,7047.1493,42709,334,9.9648,0.168,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,3.24,72.9,745,300
25.906,7198.6108,43485,323,10.0263,0.168,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,3.24,72.9,745,300
26.014,7230.6522,44269,267,9.9690,0.168,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,3.24,72.9,745,300
26.123,7369.2861,45062,305,10.0439,0.168,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,3.24,72.9,745,300
26.230,6720.9532,45798,253,9.9320,0.168,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,3.24,72.9,745,300
26.340,6784.5268,46529,306,10.0263,0.168,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,3.24,72.9,745,300
26.447,7375.0799,47320,310,10.0446,0.168,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,3.24,72.9,745,300
26.554,7576.8145,48131,0,9.9989,0.168,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,3.24,72.9,745,300
26.662,7650.5106,48953,339,9.9807,0.168,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,3.24,72.9,745,300
26.769,7757.4177,49789,343,10.0046,0.168,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,3.24,72.9,745,300
26.877,7826.6037,50628,325,9.9995,0.168,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,3.24,72.9,745,300
26.984,7922.7853,51483,303,9.9957,0.168,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,3.24,72.9,745,300
27.106,8774.5060,52554,320,9.9904,0.184,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.92,65.6,670,300
27.214,8950.3461,53523,296,9.9978,0.184,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.92,65.6,670,300
27.322,9055.2162,54502,314,9.9881,0.184,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.92,65.6,670,300
27.430,9166.8225,55499,354,10.0204,0.184,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.92,65.6,670,300
27.539,9243.4562,56496,0,9.9912,0.184,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.92,65.6,670,300
27.647,9407.2495,57508,360,10.0358,0.184,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.92,65.6,670,300
27.755,9472.4753,58525,285,10.0016,0.184,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.92,65.6,670,300
27.862,9495.2843,59543,349,9.9827,0.184,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.92,65.6,670,300
27.969,9679.8387,60579,364,9.9999,0.184,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.92,65.6,670,300
28.076,9752.6049,61620,318,9.9970,0.184,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.92,65.6,670,300
28.183,9818.6502,62675,347,9.9901,0.184,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.92,65.6,670,300
28.290,9982.1088,63751,352,10.0041,0.184,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.92,65.6,670,300
28.398,10017.8315,64839,314,9.9716,0.184,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.92,65.6,670,300
28.507,10162.3409,65932,312,10.0339,0.184,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.92,65.6,670,300
28.614,10269.1381,67033,319,10.0070,0.184,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.92,65.6,670,300
28.722,10321.3249,68144,324,10.0017,0.184,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.92,65.6,670,300
28.829,10457.5870,69265,353,9.9941,0.184,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.92,65.6,670,300
28.936,10531.2146,70402,359,9.9913,0.184,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.92,65.6,670,300
29.044,10674.9986,71546,331,10.0164,0.184,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.92,65.6,670,300
29.151,10725.7991,72688,324,9.9871,0.184,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.92,65.6,670,300
29.258,10871.1801,73857,338,10.0118,0.184,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.92,65.6,670,300
29.365,10906.2249,75023,353,9.9977,0.184,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.92,65.6,670,300
29.472,11063.8974,76214,337,9.9962,0.184,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.92,65.6,670,300
29.580,11131.0466,77401,311,9.9962,0.184,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.92,65.6,670,300
29.687,11223.5150,78605,318,9.9965,0.184,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.92,65.6,670,300
29.794,11362.9934,79817,384,10.0192,0.184,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.92,65.6,670,300
29.901,11415.3820,81034,361,9.9980,0.184,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.92,65.6,670,300
30.007,11539.0582,82279,346,9.9849,0.184,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.92,65.6,670,300
30.115,11628.7990,83523,300,10.0096,0.184,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.92,65.6,670,300
30.222,11733.8273,84785,345,10.0001,0.184,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.92,65.6,670,300
30.330,11803.5605,86053,349,9.9775,0.184,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.92,65.6,670,300
30.437,11472.8827,87289,335,10.0293,0.184,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.92,65.6,670,300
30.545,11482.5778,88516,364,9.9996,0.184,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.92,65.6,670,300
30.652,12106.2080,89819,316,10.0026,0.184,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.92,65.6,670,300
30.759,12146.1726,91120,299,9.9897,0.184,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.92,65.6,670,300
30.866,12330.0202,92437,358,10.0006,0.184,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.92,65.6,670,300
30.973,12379.1346,93757,385,9.9974,0.184,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.92,65.6,670,300
31.080,12489.2058,95103,334,9.9992,0.184,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.92,65.6,670,300
31.188,12617.3229,96456,393,10.0003,0.184,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.92,65.6,670,300
31.295,12614.5730,97823,285,9.9493,0.184,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.92,65.6,670,300
31.403,12872.5299,99200,329,10.0521,0.184,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.92,65.6,670,300
31.510,12841.6698,100588,369,10.0045,0.184,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.92,65.6,670,300
31.618,13021.7332,101984,345,9.9882,0.184,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.92,65.6,670,300
31.726,13068.6150,103397,384,10.0101,0.184,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.92,65.6,670,300
31.834,13177.7870,104824,339,9.9809,0.184,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.92,65.6,670,300
31.942,13318.0285,106270,355,10.0178,0.184,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.92,65.6,670,300
32.050,13385.0424,107702,327,9.9966,0.184,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.92,65.6,670,300
32.157,13466.2020,109152,340,9.9983,0.184,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.92,65.6,670,300
32.265,13603.7122,110612,364,10.0116,0.184,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.92,65.6,670,300
32.372,13646.2223,112070,328,9.9812,0.184,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.92,65.6,670,300
32.494,15369.2126,113946,388,10.0062,0.133,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.62,59.0,603,300
32.601,15513.1843,115615,0,9.9823,0.133,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.62,59.0,603,300
32.709,15679.4681,117309,330,9.9990,0.133,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.62,59.0,603,300
32.817,15864.6225,119010,335,10.0262,0.133,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.62,59.0,603,300
32.924,15895.5969,120731,297,9.9632,0.133,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.62,59.0,603,300
33.033,16109.2287,122458,334,10.0320,0.133,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.62,59.0,603,300
33.140,15520.3034,124131,322,9.9777,0.133,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.62,59.0,603,300
33.247,14598.4992,125702,343,10.0189,0.133,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.62,59.0,603,300
33.355,14766.8482,127295,286,9.9941,0.133,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.62,59.0,603,300
33.463,15170.1084,128937,322,9.9823,0.133,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,2.62,59.0,603,300
33.571,14327.6305,130470,324,10.0292,0.133,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,2.62,59.0,603,300
33.678,14417.6461,132016,343,10.0056,0.133,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,2.62,59.0,603,300
33.786,14573.0067,133574,361,10.0009,0.133,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,2.62,59.0,603,300
33.892,14609.9714,135150,372,9.9674,0.133,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,2.62,59.0,603,300
34.000,14849.1483,136749,309,10.0223,0.133,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,2.62,59.0,603,300
34.108,13623.1912,138212,348,10.0152,0.133,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,2.62,59.0,603,300
34.215,13841.7290,139702,339,9.9817,0.133,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,2.62,59.0,603,300
34.323,12476.7166,141051,339,9.9941,0.133,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,2.62,59.0,603,300
34.431,13989.1931,142556,307,10.0040,0.133,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,2.62,59.0,603,300
34.539,14063.0946,144066,309,10.0119,0.133,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,2.62,59.0,603,300
34.646,12977.7313,145459,338,10.0054,0.133,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,2.62,59.0,603,300
34.753,14244.8235,146997,372,10.0006,0.133,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,2.62,59.0,603,300
34.861,13375.7594,148430,347,9.9899,0.133,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,2.62,59.0,603,300
34.968,12631.2144,149794,306,10.0039,0.133,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,2.62,59.0,603,300
35.076,12839.7537,151172,335,9.9920,0.133,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,2.62,59.0,603,300
35.184,12946.2152,152564,344,10.0030,0.133,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,2.62,59.0,603,300
35.291,13040.0175,153970,300,9.9947,0.133,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,2.62,59.0,603,300
35.399,13184.2808,155387,356,9.9884,0.133,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,2.62,59.0,603,300
35.507,13302.8543,156811,328,9.9933,0.133,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,2.62,59.0,603,300
35.614,13401.7477,158263,265,9.9953,0.133,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,2.62,59.0,603,300
35.722,13635.3788,159727,328,10.0271,0.133,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,2.62,59.0,603,300
35.829,13664.0083,161202,328,9.9928,0.133,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.62,59.0,603,300
35.937,12525.7992,162544,319,10.0289,0.133,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.62,59.0,603,300
36.044,13894.1516,164038,370,9.9828,0.133,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.62,59.0,603,300
36.152,14032.1859,165548,364,9.9948,0.133,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.62,59.0,603,300
36.260,12904.0226,166925,333,9.9899,0.133,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.62,59.0,603,300
36.366,14348.9150,168457,298,10.0291,0.133,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.62,59.0,603,300
36.473,14375.3421,170001,352,9.9891,0.133,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.62,59.0,603,300
36.580,13564.5624,171460,308,9.9700,0.133,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.62,59.0,603,300
36.688,12980.8330,172858,324,10.0308,0.133,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.62,59.0,603,300
36.796,13306.4059,174286,351,9.9926,0.133,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.62,59.0,603,300
36.903,13483.3620,175733,313,9.9974,0.133,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.62,59.0,603,300
37.010,12118.3533,177031,376,10.0167,0.133,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,2.62,59.0,603,300
37.117,12085.5267,178324,336,9.9986,0.133,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,2.62,59.0,603,300
37.224,12121.9678,179617,325,9.9793,0.133,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,2.62,59.0,603,300
37.331,12294.2399,180935,358,10.0178,0.133,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,2.62,59.0,603,300
37.438,12419.9909,182261,378,10.0097,0.133,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,2.62,59.0,603,300
37.545,12504.0807,183611,355,9.9766,0.133,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,2.62,59.0,603,300
37.653,12690.8119,184971,365,10.0166,0.133,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,2.62,59.0,603,300
37.760,12792.0821,186345,367,9.9937,0.133,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,2.62,59.0,603,300
37.880,14269.1023,188067,382,9.9994,0.140,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.36,53.1,542,300
37.988,14567.8138,189635,354,9.9925,0.140,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.36,53.1,542,300
38.096,14669.3491,191206,400,10.0084,0.140,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.36,53.1,542,300
38.203,13691.2906,192673,401,9.9935,0.140,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.36,53.1,542,300
38.310,13311.0458,194100,386,9.9981,0.140,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.36,53.1,542,300
38.417,13687.2206,195561,361,10.0068,0.140,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.36,53.1,542,300
38.524,13795.3685,197043,352,9.9970,0.140,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.36,53.1,542,300
38.632,13742.5700,198578,370,9.8654,0.140,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.36,53.1,542,300
38.743,14280.7115,200126,320,10.1364,0.140,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.36,53.1,542,300
38.852,14307.1767,201643,374,10.0241,0.140,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,2.36,53.1,542,300
38.958,14350.8057,203175,384,9.9859,0.140,0,0,0,0.000,HEAVY,STABLE,HEAVY,MICE,2.36,53.1,542,300
39.064,14590.4218,204742,337,9.9996,0.140,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.36,53.1,542,300
39.172,14716.0376,206319,401,9.9971,0.140,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.36,53.1,542,300
39.279,13436.5809,207765,367,10.0089,0.140,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.36,53.1,542,300
39.387,14997.6781,209373,374,9.9871,0.140,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.36,53.1,542,300
39.494,15149.6081,210989,334,10.0086,0.140,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.36,53.1,542,300
39.601,15294.2837,212635,310,9.9986,0.140,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.36,53.1,542,300
39.708,15466.4615,214287,350,9.9854,0.140,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.36,53.1,542,300
39.815,15634.6896,215963,363,10.0037,0.140,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.36,53.1,542,300
39.922,15747.7423,217653,354,9.9925,0.140,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.36,53.1,542,300
40.030,15926.5384,219369,338,9.9921,0.140,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.36,53.1,542,300
40.137,16067.3207,221100,351,10.0126,0.140,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.36,53.1,542,300
40.245,16203.6639,222843,373,9.9839,0.140,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.36,53.1,542,300
40.352,16396.2240,224593,345,10.0176,0.140,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.36,53.1,542,300
40.459,16555.7687,226381,315,9.9881,0.140,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.36,53.1,542,300
40.567,14629.4090,227943,331,10.0238,0.140,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.36,53.1,542,300
40.674,16450.2136,229718,337,9.9727,0.140,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.36,53.1,542,300
40.782,14664.6163,231291,0,10.0171,0.140,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,2.36,53.1,542,300
40.889,13847.4709,232779,375,10.0041,0.140,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,2.36,53.1,542,300
40.997,13963.6401,234282,321,9.9825,0.140,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,2.36,53.1,542,300
41.104,14115.6018,235808,349,10.0025,0.140,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,2.36,53.1,542,300
41.212,14347.5805,237347,356,10.0269,0.140,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,2.36,53.1,542,300
41.319,13219.0962,238758,379,10.0021,0.140,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,2.36,53.1,542,300
41.426,12792.3236,240136,374,9.9943,0.140,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,2.36,53.1,542,300
41.534,13054.5569,241534,400,9.9891,0.140,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,2.36,53.1,542,300
41.641,13277.6516,242960,384,10.0144,0.140,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,2.36,53.1,542,300
41.748,13437.0313,244400,375,9.9868,0.140,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,2.36,53.1,542,300
41.856,13524.5632,245857,326,9.9934,0.140,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,2.36,53.1,542,300
41.963,13721.1127,247331,352,9.9972,0.140,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,2.36,53.1,542,300
42.071,13858.1095,248819,369,10.0069,0.140,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,2.36,53.1,542,300
42.178,14041.9395,250324,387,10.0005,0.140,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.36,53.1,542,300
42.285,14148.5166,251843,337,9.9835,0.140,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.36,53.1,542,300
42.393,14360.0048,253373,412,10.0252,0.140,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.36,53.1,542,300
42.499,14486.9345,254923,328,9.9932,0.140,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.36,53.1,542,300
42.606,14701.0388,256459,405,10.0362,0.140,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.36,53.1,542,300
42.711,14733.6528,258041,365,9.9627,0.140,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.36,53.1,542,300
42.818,14946.1284,259641,374,10.0124,0.140,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.36,53.1,542,300
42.925,15099.0582,261261,363,9.9900,0.140,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.36,53.1,542,300
43.033,15247.2184,262891,359,10.0064,0.140,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.36,53.1,542,300
43.139,15388.7241,264541,368,10.0014,0.140,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.36,53.1,542,300
43.260,16426.3266,266536,341,9.9794,0.171,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.13,50.0,487,300
43.368,16690.2403,268326,356,10.0088,0.171,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.13,50.0,487,300
43.475,16910.5647,270143,367,10.0099,0.171,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.13,50.0,487,300
43.583,16995.0360,271965,354,9.9879,0.171,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.13,50.0,487,300
43.690,17202.3437,273821,308,9.9931,0.171,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.13,50.0,487,300
43.798,17386.7240,275698,375,10.0116,0.171,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.13,50.0,487,300
43.906,17569.6189,277584,335,9.9998,0.171,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.13,50.0,487,300
44.013,17686.9471,279489,0,9.9956,0.171,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.13,50.0,487,300
