t_s,avg_q,drop_rate_per_s,backlog_pkts,throughput_mbps,max_p,target_ms,limit_pkts
502.74,10.9,141.7,14,10.012,0.01,4.84,993
503.25,10.9,147.6,10,10.013,0.01,4.84,993
503.76,10.9,163.0,12,10.014,0.01,4.84,993
504.26,11.0,146.0,18,9.99,0.01,4.84,993
504.77,11.0,147.1,12,10.017,0.01,4.84,993
505.27,11.0,131.2,13,9.99,0.01,4.84,993
505.78,11.0,155.0,14,9.987,0.01,4.84,993
506.28,11.0,139.2,17,10.019,0.01,4.84,993
506.78,11.0,135.1,13,9.986,0.01,4.84,993
507.29,11.0,169.7,14,9.991,0.01,4.84,993
507.79,11.0,155.9,14,10.018,0.01,4.84,993
508.3,11.0,150.1,11,10.002,0.01,4.84,993
508.8,11.0,149.8,11,10.006,0.01,4.84,993
509.31,11.0,171.0,10,9.977,0.01,4.84,993
509.82,11.0,130.0,9,9.994,0.01,4.84,993
510.33,11.0,128.3,13,10.013,0.01,4.84,993
510.84,11.0,149.5,12,9.985,0.01,4.84,993
511.34,11.0,140.1,12,9.99,0.01,4.84,993
511.85,11.0,152.9,14,10.008,0.01,4.84,993
512.35,11.0,126.0,11,10.018,0.01,4.84,993
512.86,11.0,159.1,13,9.991,0.01,4.84,993
513.37,11.0,131.9,12,9.994,0.01,4.84,993
513.88,11.0,161.4,13,10.014,0.01,4.84,993
514.39,11.0,151.8,13,10.004,0.01,4.84,993
514.89,11.0,136.2,15,9.991,0.01,4.84,993
515.4,11.0,132.0,14,10.0,0.01,4.84,993
515.91,11.0,132.4,13,10.003,0.01,4.84,993
516.41,11.0,149.5,13,10.01,0.01,4.84,993
516.92,11.0,149.0,13,9.988,0.01,4.84,993
517.43,11.0,151.9,6,10.012,0.01,4.84,993
517.93,11.0,126.3,15,9.994,0.01,4.84,993
518.44,11.0,153.7,11,9.975,0.01,4.84,993
518.95,11.1,147.7,17,10.02,0.01,4.84,993
519.45,11.1,159.8,9,10.014,0.01,4.84,993
519.96,11.1,147.9,10,9.984,0.01,4.84,993
520.47,11.1,157.6,12,9.998,0.01,4.84,993
520.98,11.1,141.1,11,9.987,0.01,4.84,993
521.48,11.1,149.4,12,10.027,0.01,4.84,993
521.99,11.0,165.9,9,10.002,0.01,4.84,993
522.49,11.1,161.8,15,9.989,0.01,4.84,993
523.0,11.1,122.3,11,10.011,0.01,4.84,993
523.51,11.1,130.1,10,9.984,0.01,4.84,993
524.01,11.1,137.6,9,9.955,0.01,4.84,993
524.52,11.1,131.8,14,10.055,0.01,4.84,993
525.03,11.1,165.4,10,9.992,0.01,4.84,993
525.54,11.1,141.5,11,9.994,0.01,4.84,993
526.05,11.1,149.7,11,9.999,0.01,4.84,993
526.56,11.0,170.9,7,10.01,0.01,4.84,993
527.06,11.0,169.3,12,9.968,0.01,4.84,993
527.57,11.1,179.5,12,10.036,0.01,4.84,993
528.07,11.1,143.7,15,9.991,0.01,4.84,993
528.58,11.1,151.9,10,10.009,0.01,4.84,993
529.09,11.1,139.2,14,10.0,0.01,4.84,993
529.6,11.1,133.8,17,9.988,0.01,4.84,993
530.11,11.1,145.9,10,10.009,0.01,4.84,993
530.61,11.1,138.8,13,10.013,0.01,4.84,993
531.12,11.1,155.6,14,9.994,0.01,4.84,993
531.63,11.1,161.5,11,9.992,0.01,4.84,993
532.13,11.1,136.4,12,10.006,0.01,4.84,993
532.64,11.1,143.7,13,9.987,0.01,4.84,993
533.15,11.1,141.9,14,9.999,0.01,4.84,993
533.66,11.1,149.9,10,10.008,0.01,4.84,993
534.16,11.1,154.0,14,9.998,0.01,4.84,993
534.67,11.1,163.3,9,10.007,0.01,4.84,993
535.18,11.1,110.3,18,9.997,0.01,4.84,993
535.69,11.1,167.8,10,9.997,0.01,4.84,993
536.19,11.1,171.5,10,10.002,0.01,4.84,993
536.7,11.1,157.7,0,9.981,0.01,4.84,993
537.21,11.1,151.1,15,10.006,0.01,4.84,993
537.72,11.1,159.4,14,10.009,0.01,4.84,993
538.22,11.1,163.6,12,10.003,0.01,4.84,993
538.73,11.1,151.6,8,9.969,0.01,4.84,993
539.24,11.1,141.7,14,10.034,0.01,4.84,993
539.75,11.1,169.7,14,10.016,0.01,4.84,993
540.25,11.1,130.0,14,9.946,0.01,4.84,993
540.76,11.1,160.0,11,10.027,0.01,4.84,993
541.27,11.1,137.7,12,10.01,0.01,4.84,993
541.78,11.1,153.4,14,9.997,0.01,4.84,993
542.29,11.1,142.0,11,10.006,0.01,4.84,993
542.8,11.1,153.1,17,10.017,0.01,4.84,993
543.3,11.1,166.9,14,9.986,0.01,4.84,993
543.81,11.1,147.0,0,10.007,0.01,4.84,993
544.31,11.1,131.2,13,9.993,0.01,4.84,993
544.81,11.1,142.1,12,9.965,0.01,4.84,993
545.32,11.1,148.0,16,10.016,0.01,4.84,993
545.83,11.1,163.6,7,10.025,0.01,4.84,993
546.33,11.1,136.1,12,9.989,0.01,4.84,993
546.84,11.1,111.2,19,10.003,0.01,4.84,993
547.34,11.1,144.2,12,9.999,0.01,4.84,993
547.85,11.1,153.8,15,9.984,0.01,4.84,993
548.36,11.1,149.7,10,10.018,0.01,4.84,993
548.86,11.1,142.0,13,10.012,0.01,4.84,993
549.37,11.1,154.8,11,9.997,0.01,4.84,993
549.88,11.1,144.9,9,9.977,0.01,4.84,993
550.38,11.1,151.0,14,10.011,0.01,4.84,993
550.88,11.1,168.8,11,9.984,0.01,4.84,993
551.39,11.2,126.1,16,10.022,0.01,4.84,993
551.89,11.2,142.4,15,9.986,0.01,4.84,993
552.4,11.2,153.9,12,10.015,0.01,4.84,993
552.91,11.2,149.1,16,9.991,0.01,4.84,993
553.41,11.2,135.6,14,9.999,0.01,4.84,993
553.92,11.2,164.5,13,10.009,0.01,4.84,993
554.42,11.2,126.0,14,9.965,0.01,4.84,993
554.93,11.2,134.1,11,10.029,0.01,4.84,993
555.44,11.2,158.2,10,10.009,0.01,4.84,993
555.94,11.2,144.2,11,9.998,0.01,4.84,993
556.45,11.2,120.1,14,9.995,0.01,4.84,993
556.96,11.2,177.6,13,9.991,0.01,4.84,993
557.46,11.2,148.0,11,10.013,0.01,4.84,993
557.97,11.2,150.3,11,9.987,0.01,4.84,993
558.48,11.2,143.6,16,10.007,0.01,4.84,993
558.99,11.2,155.6,14,9.993,0.01,4.84,993
559.49,11.2,145.9,16,10.003,0.01,4.84,993
560.0,11.2,158.0,13,10.001,0.01,4.84,993
560.51,11.2,167.8,11,9.992,0.01,4.84,993
561.01,11.2,143.6,14,10.007,0.01,4.84,993
561.52,11.2,149.9,12,10.007,0.01,4.84,993
562.03,11.2,149.4,12,10.002,0.01,4.84,993
562.54,11.2,153.6,10,9.991,0.01,4.84,993
563.05,11.2,140.1,5,9.99,0.01,4.84,993
563.55,11.2,129.9,13,9.99,0.01,4.84,993
564.06,11.2,155.8,14,10.009,0.01,4.84,993
564.57,11.2,136.3,14,10.023,0.01,4.84,993
565.07,11.2,159.4,14,9.986,0.01,4.84,993
565.58,11.2,155.9,12,10.013,0.01,4.84,993
566.09,11.2,170.9,11,9.995,0.01,4.84,993
566.6,11.2,126.3,14,9.966,0.01,4.84,993
567.1,11.2,163.1,14,10.019,0.01,4.84,993
567.61,11.2,137.5,12,9.996,0.01,4.84,993
568.12,11.3,151.9,15,9.987,0.01,4.84,993
568.63,11.3,135.1,14,10.037,0.01,4.84,993
569.13,11.3,126.0,14,9.995,0.01,4.84,993
569.64,11.3,148.2,10,10.004,0.01,4.84,993
570.15,11.3,126.0,13,9.966,0.01,4.84,993
570.65,11.3,156.9,8,10.031,0.01,4.84,993
571.16,11.3,131.9,19,9.993,0.01,4.84,993
571.67,11.3,143.1,10,10.014,0.01,4.84,993
572.17,11.3,131.2,13,9.99,0.01,4.84,993
572.67,11.3,135.2,15,10.015,0.01,4.84,993
573.18,11.3,164.9,13,9.988,0.01,4.84,993
573.68,11.3,162.0,17,10.005,0.01,4.84,993
574.18,11.3,157.7,10,9.957,0.01,4.84,993
574.69,11.3,143.1,11,10.039,0.01,4.84,993
575.19,11.3,141.6,9,9.958,0.01,4.84,993
575.7,11.3,143.2,11,10.048,0.01,4.84,993
576.21,11.3,139.0,16,9.957,0.01,4.84,993
576.71,11.3,140.0,10,10.031,0.01,4.84,993
577.22,11.3,154.2,10,10.011,0.01,4.84,993
577.72,11.3,157.0,11,9.989,0.01,4.84,993
578.23,11.3,132.2,16,10.01,0.01,4.84,993
578.73,11.3,140.2,12,9.998,0.01,4.84,993
579.24,11.3,138.1,14,9.989,0.01,4.84,993
579.75,11.3,145.4,13,9.993,0.01,4.84,993
580.25,11.3,163.4,9,10.016,0.01,4.84,993
580.76,11.3,161.8,10,9.992,0.01,4.84,993
581.27,11.3,147.8,14,10.004,0.01,4.84,993
581.78,11.3,159.9,14,9.996,0.01,4.84,993
582.28,11.3,155.5,13,10.015,0.01,4.84,993
582.79,11.3,151.4,14,9.977,0.01,4.84,993
583.3,11.3,153.6,13,10.015,0.01,4.84,993
583.81,11.3,157.6,10,9.995,0.01,4.84,993
584.32,11.3,130.2,17,10.01,0.01,4.84,993
584.82,11.3,143.9,13,9.981,0.01,4.84,993
585.33,11.3,143.9,12,10.005,0.01,4.84,993
585.84,11.4,136.0,15,10.0,0.01,4.84,993
586.34,11.3,159.0,9,10.013,0.01,4.84,993
586.85,11.3,147.6,8,9.989,0.01,4.84,993
587.36,11.3,140.1,13,10.016,0.01,4.84,993
587.86,11.3,140.0,14,9.984,0.01,4.84,993
588.37,11.3,134.3,11,9.998,0.01,4.84,993
588.88,11.4,143.8,15,9.997,0.01,4.84,993
589.38,11.4,135.1,14,10.011,0.01,4.84,993
589.89,11.4,132.0,10,9.994,0.01,4.84,993
590.4,11.4,173.7,11,9.991,0.01,4.84,993
590.91,11.3,132.2,7,10.012,0.01,4.84,993
591.42,11.4,127.9,15,9.988,0.01,4.84,993
591.92,11.4,171.6,11,10.013,0.01,4.84,993
592.43,11.4,175.5,13,10.005,0.01,4.84,993
592.94,11.4,143.8,10,9.994,0.01,4.84,993
593.45,11.3,161.6,7,9.98,0.01,4.84,993
593.95,11.3,147.6,10,10.012,0.01,4.84,993
594.46,11.3,138.0,11,10.007,0.01,4.84,993
594.97,11.3,15.9,0,1.333,0.01,4.84,993
595.47,11.3,0.0,0,0.0,0.01,4.84,993
595.98,11.3,0.0,0,0.0,0.01,4.84,993
596.48,11.3,0.0,0,0.0,0.01,4.84,993
596.99,11.2,0.0,0,0.0,0.01,4.84,993
