========================================================================
  Adaptive RED Controller  —  Floyd, Gummadi & Shenker (ICSI 2001)
  ns=ns_router  iface=veth_rs  duration=660s
  min_th=20  max_th=300  max_p=0.5
  W_Q=0.002  alpha=0.01  beta=0.9
========================================================================
  NOTE: Adaptive RED adapts max_p (drop prob) mapped to target/limit
  It does NOT use gradient prediction, eBPF, or workload profiles
========================================================================
  t(s)    avg_q       dr/s      bl    tput   max_p   target  limit   adj
────────────────────────────────────────────────────────────────────────
   0.0      0.0        0.0       0    0.00   0.045    4.6ms    954     1
   0.5      0.0        0.0       0    0.00   0.040    4.6ms    954     1
   1.0      0.0        0.0       0    0.00   0.035    4.7ms    970     2
   1.5      0.0        0.0       0    0.00   0.030    4.7ms    970     2
   2.0      0.0        0.0       0    0.00   0.025    4.7ms    970     2
   2.5      0.4        0.0     221    0.50   0.020    4.8ms    993     3
   3.0      0.5      533.1      11    5.00   0.015    4.8ms    993     3
   3.5      0.5       77.4      37    5.00   0.010    4.8ms    993     3
   4.0      0.6      196.6       9    5.00   0.010    4.8ms    993     3
   4.5      0.6      170.4      12    4.99   0.010    4.8ms    993     3
   5.0      0.6      185.0      13    5.01   0.010    4.8ms    993     3
   5.5      0.6      174.7      15    4.98   0.010    4.8ms    993     3
   6.1      0.7      194.4      14    5.02   0.010    4.8ms    993     3
   6.6      0.7      188.7      21    4.98   0.010    4.8ms    993     3
   7.1      0.7      206.4      22    5.00   0.010    4.8ms    993     3
   7.6      0.8      204.5      20    5.00   0.010    4.8ms    993     3
   8.1      0.8      194.5      16    5.00   0.010    4.8ms    993     3
   8.6      0.8      198.5       9    5.00   0.010    4.8ms    993     3
   9.1      0.8      192.7      12    5.00   0.010    4.8ms    993     3
   9.6      0.9      186.6      13    5.00   0.010    4.8ms    993     3
  10.1      0.9      182.7      20    5.00   0.010    4.8ms    993     3
  10.6      0.9      190.9      20    4.98   0.010    4.8ms    993     3
  11.1      1.0      200.5      15    5.00   0.010    4.8ms    993     3
  11.6      1.0      204.7      17    5.01   0.010    4.8ms    993     3
  12.1      1.0      196.5      13    5.00   0.010    4.8ms    993     3
  12.6      1.1      196.7      13    5.01   0.010    4.8ms    993     3
  13.1      1.1      188.6      12    5.00   0.010    4.8ms    993     3
  13.6      1.1      188.7      14    5.01   0.010    4.8ms    993     3
  14.1      1.1      196.6      12    4.98   0.010    4.8ms    993     3
  14.6      1.2      188.6      15    5.00   0.010    4.8ms    993     3
  15.1      1.2      192.7      16    5.00   0.010    4.8ms    993     3
  15.6      1.2      194.2      21    4.99   0.010    4.8ms    993     3
  16.1      1.3      210.2      18    5.02   0.010    4.8ms    993     3
  16.6      1.3      216.4      15    5.00   0.010    4.8ms    993     3
  17.1      1.3      148.8      19    5.00   0.010    4.8ms    993     3
  17.6      1.3      182.5      14    5.00   0.010    4.8ms    993     3
  18.1      1.4      184.7      14    5.00   0.010    4.8ms    993     3
  18.6      1.4      176.7      17    5.00   0.010    4.8ms    993     3
  19.1      1.4      164.3      18    4.99   0.010    4.8ms    993     3
  19.7      1.5      190.3      15    4.99   0.010    4.8ms    993     3
  20.2      1.5      194.2       0    5.02   0.010    4.8ms    993     3
  20.7      1.5      196.3      19    5.00   0.010    4.8ms    993     3
  21.2      1.5      218.1      14    4.99   0.010    4.8ms    993     3
  21.7      1.6      188.8      18    5.01   0.010    4.8ms    993     3
  22.2      1.6      196.5      16    5.00   0.010    4.8ms    993     3
  22.7      1.6      168.0      12    4.98   0.010    4.8ms    993     3
  23.2      1.6      170.7      17    5.02   0.010    4.8ms    993     3
  23.7      1.7      188.4      19    5.00   0.010    4.8ms    993     3
  24.2      1.7      210.1      20    4.99   0.010    4.8ms    993     3
  24.7      1.7      178.7      19    5.00   0.010    4.8ms    993     3
  25.2      1.8      162.5      19    4.99   0.010    4.8ms    993     3
  25.7      1.8      226.2      14    5.00   0.010    4.8ms    993     3
  26.2      1.8      213.4      16    5.00   0.010    4.8ms    993     3
  26.7      1.9      214.5      16    5.00   0.010    4.8ms    993     3
  27.2      1.9      186.7      20    5.00   0.010    4.8ms    993     3
  27.7      1.9      220.3      13    5.00   0.010    4.8ms    993     3
  28.2      1.9      194.4      16    5.00   0.010    4.8ms    993     3
  28.7      2.0      208.1      12    4.99   0.010    4.8ms    993     3
  29.2      2.0      182.2      16    5.01   0.010    4.8ms    993     3
  29.7      2.0      188.3      16    4.99   0.010    4.8ms    993     3
  30.2      2.0      210.2       9    5.00   0.010    4.8ms    993     3
  30.7      2.1      180.6      15    5.00   0.010    4.8ms    993     3
  31.3      2.1      194.4      16    5.00   0.010    4.8ms    993     3
  31.8      2.1      200.5      22    5.00   0.010    4.8ms    993     3
  32.3      2.2      186.0      19    5.01   0.010    4.8ms    993     3
  32.8      2.2      190.5      22    5.00   0.010    4.8ms    993     3
  33.3      2.2      196.7      21    5.01   0.010    4.8ms    993     3
  33.8      2.3      216.3      14    5.00   0.010    4.8ms    993     3
  34.3      2.3      207.8      12    4.99   0.010    4.8ms    993     3
  34.8      2.3      198.7      15    5.01   0.010    4.8ms    993     3
  35.3      2.3      182.8      14    5.00   0.010    4.8ms    993     3
  35.8      2.4      192.6      16    5.00   0.010    4.8ms    993     3
  36.3      2.4      200.5      19    5.00   0.010    4.8ms    993     3
  36.8      2.4      188.3      22    4.99   0.010    4.8ms    993     3
  37.3      2.5      224.6      19    5.01   0.010    4.8ms    993     3
  37.8      2.5      204.7      15    4.98   0.010    4.8ms    993     3
  38.3      2.5      180.2       9    5.01   0.010    4.8ms    993     3
  38.8      2.5      204.6      17    5.00   0.010    4.8ms    993     3
  39.3      2.6      166.9      17    4.98   0.010    4.8ms    993     3
  39.8      2.6      204.3      18    5.02   0.010    4.8ms    993     3
  40.3      2.6      182.5      18    5.00   0.010    4.8ms    993     3
  40.8      2.7      218.5      20    5.00   0.010    4.8ms    993     3
  41.3      2.7      190.5      16    5.00   0.010    4.8ms    993     3
  41.8      2.7      222.5      15    4.98   0.010    4.8ms    993     3
  42.3      2.7      194.6      14    5.00   0.010    4.8ms    993     3
  42.8      2.7      192.5      14    5.00   0.010    4.8ms    993     3
  43.3      2.8      176.8      21    5.01   0.010    4.8ms    993     3
  43.8      2.8      198.4      12    5.00   0.010    4.8ms    993     3
  44.4      2.8      170.9      14    5.01   0.010    4.8ms    993     3
  44.9      2.9      192.8      16    5.01   0.010    4.8ms    993     3
  45.4      2.9      198.4      13    5.00   0.010    4.8ms    993     3
  45.9      2.9      182.7      26    4.98   0.010    4.8ms    993     3
  46.4      3.0      208.5      21    5.00   0.010    4.8ms    993     3
  46.9      3.0      208.6      18    5.01   0.010    4.8ms    993     3
  47.4      3.0      208.1       8    4.99   0.010    4.8ms    993     3
  47.9      3.0      189.7      11    5.00   0.010    4.8ms    993     3
  48.4      3.0      186.9      18    5.01   0.010    4.8ms    993     3
  48.9      3.1      202.6      15    5.00   0.010    4.8ms    993     3
  49.4      3.1      218.1      13    4.99   0.010    4.8ms    993     3
  49.9      3.1      190.8      15    5.01   0.010    4.8ms    993     3
  50.4      3.1      216.4      16    5.00   0.010    4.8ms    993     3
  50.9      3.2      194.4      20    5.00   0.010    4.8ms    993     3
  51.4      3.2      202.2      15    4.99   0.010    4.8ms    993     3
  51.9      3.2      194.5      11    5.00   0.010    4.8ms    993     3
  52.4      3.2      190.5      17    5.00   0.010    4.8ms    993     3
  52.9      3.3      190.5      17    5.00   0.010    4.8ms    993     3
  53.4      3.3      194.6      17    5.00   0.010    4.8ms    993     3
  53.9      3.3      210.6      20    5.00   0.010    4.8ms    993     3
  54.4      3.3      212.5      15    5.00   0.010    4.8ms    993     3
  54.9      3.4      195.9      13    4.99   0.010    4.8ms    993     3
  55.4      3.4      192.3      13    4.99   0.010    4.8ms    993     3
  55.9      3.4      198.7      18    5.01   0.010    4.8ms    993     3
  56.4      3.4      200.7      16    5.01   0.010    4.8ms    993     3
  56.9      3.5      198.5      11    5.00   0.010    4.8ms    993     3
  57.5      3.5      196.5      18    5.00   0.010    4.8ms    993     3
  58.0      3.5      178.7      19    5.00   0.010    4.8ms    993     3
  58.5      3.6      182.7      21    5.00   0.010    4.8ms    993     3
  59.0      3.6      192.7      22    4.98   0.010    4.8ms    993     3
  59.5      3.6      220.3      12    5.00   0.010    4.8ms    993     3
  60.0      3.6      202.3       8    5.00   0.010    4.8ms    993     3
  60.5      3.6      164.9      16    5.01   0.010    4.8ms    993     3
  61.0      3.7      210.3      17    5.00   0.010    4.8ms    993     3
  61.5      3.7      188.5      18    5.00   0.010    4.8ms    993     3
  62.0      3.7      166.7      15    5.00   0.010    4.8ms    993     3
  62.5      3.7      214.4      13    5.00   0.010    4.8ms    993     3
  63.0      3.8      184.8      15    5.01   0.010    4.8ms    993     3
  63.5      3.8      208.1      13    4.99   0.010    4.8ms    993     3
  64.0      3.8      188.3       7    4.99   0.010    4.8ms    993     3
  64.5      3.8      198.5      20    5.02   0.010    4.8ms    993     3
  65.0      3.8      188.7      21    4.98   0.010    4.8ms    993     3
  65.5      3.9      232.4      12    5.00   0.010    4.8ms    993     3
  66.0      3.9      190.6      11    5.00   0.010    4.8ms    993     3
  66.5      3.9      195.8      21    5.01   0.010    4.8ms    993     3
  67.0      3.9      206.7      17    5.01   0.010    4.8ms    993     3
  67.5      4.0      170.8      24    5.00   0.010    4.8ms    993     3
  68.0      4.0      200.4      18    4.97   0.010    4.8ms    993     3
  68.5      4.0      232.1      12    5.02   0.010    4.8ms    993     3
  69.0      4.0      194.6       9    4.98   0.010    4.8ms    993     3
  69.5      4.1      194.5      13    5.00   0.010    4.8ms    993     3
  70.0      4.1      198.4      20    5.02   0.010    4.8ms    993     3
  70.6      4.1      196.2      24    4.99   0.010    4.8ms    993     3
  71.1      4.2      204.6      25    5.00   0.010    4.8ms    993     3
  71.6      4.2      212.0      19    4.99   0.010    4.8ms    993     3
  72.1      4.2      214.5      16    5.00   0.010    4.8ms    993     3
  72.6      4.2      184.7      13    5.00   0.010    4.8ms    993     3
  73.1      4.3      196.6      12    5.00   0.010    4.8ms    993     3
  73.6      4.3      190.5      15    5.00   0.010    4.8ms    993     3
  74.1      4.3      168.8       0    5.00   0.010    4.8ms    993     3
  74.6      4.3      202.6      16    4.98   0.010    4.8ms    993     3
  75.1      4.3      194.5      18    5.00   0.010    4.8ms    993     3
  75.6      4.3      206.7       9    5.01   0.010    4.8ms    993     3
  76.1      4.4      192.7      19    5.01   0.010    4.8ms    993     3
  76.6      4.4      214.7      18    5.01   0.010    4.8ms    993     3
  77.1      4.4      182.7      22    5.00   0.010    4.8ms    993     3
  77.6      4.4      202.6      16    4.98   0.010    4.8ms    993     3
  78.1      4.5      200.7      18    5.01   0.010    4.8ms    993     3
  78.6      4.5      194.5      21    5.00   0.010    4.8ms    993     3
  79.1      4.5      198.4      22    5.00   0.010    4.8ms    993     3
  79.6      4.6      220.4      12    5.00   0.010    4.8ms    993     3
  80.1      4.6      216.4       8    5.00   0.010    4.8ms    993     3
  80.6      4.6      158.8      12    5.00   0.010    4.8ms    993     3
  81.1      4.6      188.6      20    5.00   0.010    4.8ms    993     3
  81.6      4.6      184.6      22    5.00   0.010    4.8ms    993     3
  82.1      4.7      230.3      17    5.00   0.010    4.8ms    993     3
  82.6      4.7      186.4      12    4.99   0.010    4.8ms    993     3
  83.1      4.7      198.1      11    4.99   0.010    4.8ms    993     3
  83.6      4.7      190.6      17    5.00   0.010    4.8ms    993     3
  84.2      4.7      186.6      12    5.00   0.010    4.8ms    993     3
  84.7      4.8      162.6      17    5.00   0.010    4.8ms    993     3
  85.2      4.8      190.6      19    5.00   0.010    4.8ms    993     3
  85.7      4.8      192.5      21    5.00   0.010    4.8ms    993     3
  86.2      4.8      198.4      11    5.00   0.010    4.8ms    993     3
  86.7      4.9      196.8      18    5.01   0.010    4.8ms    993     3
  87.2      4.9      212.5      20    5.00   0.010    4.8ms    993     3
  87.7      4.9      214.5      19    5.00   0.010    4.8ms    993     3
  88.2      4.9      202.6      14    4.98   0.010    4.8ms    993     3
  88.7      4.9      172.7      15    5.00   0.010    4.8ms    993     3
  89.2      5.0      206.8      16    5.01   0.010    4.8ms    993     3
  89.7      5.0      214.4      12    5.00   0.010    4.8ms    993     3
  90.2      5.0      182.4      17    4.99   0.010    4.8ms    993     3
  90.7      5.0      218.2      12    5.00   0.010    4.8ms    993     3
  91.2      5.1      180.7      22    5.00   0.010    4.8ms    993     3
  91.7      5.1      194.8      16    5.01   0.010    4.8ms    993     3
  92.2      5.1      196.4      22    5.00   0.010    4.8ms    993     3
  92.7      5.1      198.7       0    5.01   0.010    4.8ms    993     3
  93.2      5.1      192.6      18    5.00   0.010    4.8ms    993     3
  93.7      5.2      188.6      21    5.00   0.010    4.8ms    993     3
  94.2      5.2      198.6      18    5.00   0.010    4.8ms    993     3
  94.7      5.2      198.5      20    4.98   0.010    4.8ms    993     3
  95.2      5.2      220.6      12    5.01   0.010    4.8ms    993     3
  95.7      5.2      194.7      15    5.00   0.010    4.8ms    993     3
  96.2      5.3      182.3      15    4.99   0.010    4.8ms    993     3
  96.7      5.3      184.9      20    5.01   0.010    4.8ms    993     3
  97.2      5.3      200.8      21    5.01   0.010    4.8ms    993     3
  97.8      5.3      226.2      15    5.00   0.010    4.8ms    993     3
  98.3      5.4      190.1      18    4.99   0.010    4.8ms    993     3
  98.8      5.4      208.4      13    5.00   0.010    4.8ms    993     3
  99.3      5.4      196.6      20    5.00   0.010    4.8ms    993     3
  99.8      5.5      188.6      21    5.00   0.010    4.8ms    993     3
 100.3      5.5      195.8      25    5.01   0.010    4.8ms    993     3
 100.8      5.5      226.3      14    4.98   0.010    4.8ms    993     3
 101.3      5.5      186.7      19    5.00   0.010    4.8ms    993     3
 101.8      5.6      215.7      16    5.01   0.010    4.8ms    993     3
 102.3      5.6      206.8      15    5.01   0.010    4.8ms    993     3
 102.8      5.6      204.6       8    4.98   0.010    4.8ms    993     3
 103.3      5.6      186.4      18    5.02   0.010    4.8ms    993     3
 103.8      5.6      170.9      15    4.98   0.010    4.8ms    993     3
 104.3      5.6      154.7      18    5.00   0.010    4.8ms    993     3
 104.8      5.7      190.6      19    5.00   0.010    4.8ms    993     3
 105.3      5.7      180.7      13    5.00   0.010    4.8ms    993     3
 105.8      5.7      186.3      18    4.99   0.010    4.8ms    993     3
 106.3      5.7      193.7      14    5.00   0.010    4.8ms    993     3
 106.8      5.8      192.8      19    5.01   0.010    4.8ms    993     3
 107.3      5.8      204.6      14    5.00   0.010    4.8ms    993     3
 107.8      5.8      184.3      19    4.99   0.010    4.8ms    993     3
 108.3      5.8      196.1      17    5.01   0.010    4.8ms    993     3
 108.8      5.8      200.4      18    5.00   0.010    4.8ms    993     3
 109.3      5.9      218.4      18    5.00   0.010    4.8ms    993     3
 109.8      5.9      194.3      14    4.99   0.010    4.8ms    993     3
 110.4      5.9      168.1      18    5.01   0.010    4.8ms    993     3
 110.9      5.9      188.7      18    4.98   0.010    4.8ms    993     3
 111.4      5.9      198.6      12    5.00   0.010    4.8ms    993     3
 111.9      6.0      191.8      15    5.01   0.010    4.8ms    993     3
 112.4      6.0      172.5      16    5.00   0.010    4.8ms    993     3
 112.9      6.0      208.4      16    5.00   0.010    4.8ms    993     3
 113.4      6.0      178.4      14    5.02   0.010    4.8ms    993     3
 113.9      6.0      189.9      19    4.98   0.010    4.8ms    993     3
 114.4      6.1      219.4       9    5.00   0.010    4.8ms    993     3
 114.9      6.1      184.4      14    5.00   0.010    4.8ms    993     3
 115.4      6.1      184.2      14    4.99   0.010    4.8ms    993     3
 115.9      6.1      195.9      16    5.01   0.010    4.8ms    993     3
 116.4      6.1      178.3      22    4.99   0.010    4.8ms    993     3
 116.9      6.2      203.5      20    5.00   0.010    4.8ms    993     3
 117.4      6.2      206.0      15    5.01   0.010    4.8ms    993     3
 117.9      6.2      180.5      16    5.00   0.010    4.8ms    993     3
 118.4      6.2      201.8      17    4.99   0.010    4.8ms    993     3
 118.9      6.2      192.1      13    5.01   0.010    4.8ms    993     3
 119.4      6.2      202.3      10    5.00   0.010    4.8ms    993     3
 119.9      6.3      172.4      16    4.99   0.010    4.8ms    993     3
 120.4      6.3      184.2      16    5.01   0.010    4.8ms    993     3
 121.0      6.3      190.0      19    5.01   0.010    4.8ms    993     3
 121.5      6.3      202.3      16    5.00   0.010    4.8ms    993     3
 122.0      6.3      166.3      17    4.99   0.010    4.8ms    993     3
 122.5      6.4      180.3      18    5.02   0.010    4.8ms    993     3
 123.0      6.4      180.8      18    4.98   0.010    4.8ms    993     3
 123.5      6.4      219.8      15    5.01   0.010    4.8ms    993     3
 124.0      6.4      201.9      17    4.99   0.010    4.8ms    993     3
 124.5      6.5      188.5      17    5.00   0.010    4.8ms    993     3
 125.0      6.5      198.7      16    5.01   0.010    4.8ms    993     3
 125.5      6.5      237.3      15    5.01   0.010    4.8ms    993     3
 126.0      6.5      187.7      18    5.00   0.010    4.8ms    993     3
 126.5      6.5      198.7      20    5.01   0.010    4.8ms    993     3
 127.0      6.6      208.3      17    5.00   0.010    4.8ms    993     3
 127.5      6.6      157.6      22    4.99   0.010    4.8ms    993     3
 128.0      6.6      210.4       0    5.00   0.010    4.8ms    993     3
 128.5      6.6      201.8      19    5.01   0.010    4.8ms    993     3
 129.0      6.6      184.1      22    4.99   0.010    4.8ms    993     3
 129.5      6.7      198.0      18    5.01   0.010    4.8ms    993     3
 130.0      6.7      208.3      16    5.00   0.010    4.8ms    993     3
 130.5      6.7      189.6      15    5.00   0.010    4.8ms    993     3
 131.1      6.7      196.2      17    4.99   0.010    4.8ms    993     3
 131.6      6.7      166.9      16    5.01   0.010    4.8ms    993     3
 132.1      6.7      207.9      15    5.01   0.010    4.8ms    993     3
 132.6      6.8      207.5      17    4.98   0.010    4.8ms    993     3
 133.1      6.8      194.4      19    5.00   0.010    4.8ms    993     3
 133.6      6.8      192.1      20    5.01   0.010    4.8ms    993     3
 134.1      6.8      211.9      13    5.01   0.010    4.8ms    993     3
 134.6      6.9      206.0      19    4.99   0.010    4.8ms    993     3
 135.1      6.9      192.2      12    4.99   0.010    4.8ms    993     3
 135.6      6.9      197.7       0    5.00   0.010    4.8ms    993     3
 136.1      6.9      198.4      20    5.00   0.010    4.8ms    993     3
 136.6      6.9      202.2      15    5.02   0.010    4.8ms    993     3
 137.1      6.9      195.6      18    4.98   0.010    4.8ms    993     3
 137.6      6.9      194.1      15    5.01   0.010    4.8ms    993     3
 138.1      6.9      210.6       7    5.01   0.010    4.8ms    993     3
 138.6      6.9      184.2      14    4.99   0.010    4.8ms    993     3
 139.1      7.0      162.2      16    5.01   0.010    4.8ms    993     3
 139.6      7.0      202.6      16    5.00   0.010    4.8ms    993     3
 140.1      7.0      210.5      15    4.98   0.010    4.8ms    993     3
 140.6      7.0      180.3      19    5.02   0.010    4.8ms    993     3
 141.1      7.0      203.8      19    4.99   0.010    4.8ms    993     3
 141.6      7.1      192.6      17    5.00   0.010    4.8ms    993     3
 142.2      7.1      191.8      16    5.00   0.010    4.8ms    993     3
 142.7      7.1      191.8      14    5.00   0.010    4.8ms    993     3
 143.2      7.1      208.6      19    5.00   0.010    4.8ms    993     3
 143.7      7.1      194.6      13    4.98   0.010    4.8ms    993     3
 144.2      7.1      197.8      12    5.01   0.010    4.8ms    993     3
 144.7      7.2      160.5      16    5.02   0.010    4.8ms    993     3
 145.2      7.2      204.5      22    4.98   0.010    4.8ms    993     3
 145.7      7.2      208.3      14    5.00   0.010    4.8ms    993     3
 146.2      7.2      199.9      12    5.01   0.010    4.8ms    993     3
 146.7      7.2      190.6      19    5.00   0.010    4.8ms    993     3
 147.2      7.3      196.7      24    5.01   0.010    4.8ms    993     3
 147.7      7.3      216.2      19    5.00   0.010    4.8ms    993     3
 148.2      7.3      192.2      12    4.99   0.010    4.8ms    993     3
 148.7      7.3      186.8      13    5.01   0.010    4.8ms    993     3
 149.2      7.3      196.5      17    5.00   0.010    4.8ms    993     3
 149.7      7.4      197.0      14    4.99   0.010    4.8ms    993     3
 150.2      7.4      204.4      13    5.02   0.010    4.8ms    993     3
 150.7      7.4      182.7       9    5.00   0.010    4.8ms    993     3
 151.2      7.4      190.2      14    4.99   0.010    4.8ms    993     3
 151.7      7.4      187.7      17    5.00   0.010    4.8ms    993     3
 152.2      7.4      186.6      14    5.00   0.010    4.8ms    993     3
 152.7      7.4      206.0      14    4.99   0.010    4.8ms    993     3
 153.3      7.4      203.8      16    5.01   0.010    4.8ms    993     3
 153.8      7.5      160.6      15    5.00   0.010    4.8ms    993     3
 154.3      7.5      208.4      21    5.00   0.010    4.8ms    993     3
 154.8      7.5      194.0      15    5.01   0.010    4.8ms    993     3
 155.3      7.5      189.8      24    4.98   0.010    4.8ms    993     3
 155.8      7.5      222.4      11    5.00   0.010    4.8ms    993     3
 156.3      7.6      192.2      16    5.02   0.010    4.8ms    993     3
 156.8      7.6      207.5      15    4.98   0.010    4.8ms    993     3
 157.3      7.6      198.5      17    5.00   0.010    4.8ms    993     3
 157.8      7.6      174.8      17    5.00   0.010    4.8ms    993     3
 158.3      7.6      184.0      18    5.01   0.010    4.8ms    993     3
 158.8      7.6      197.7      15    5.00   0.010    4.8ms    993     3
 159.3      7.7      178.8      20    5.00   0.010    4.8ms    993     3
 159.8      7.7      174.4      16    4.99   0.010    4.8ms    993     3
 160.3      7.7      186.0      18    4.98   0.010    4.8ms    993     3
 160.8      7.7      192.2      17    5.01   0.010    4.8ms    993     3
 161.3      7.7      178.5      17    5.00   0.010    4.8ms    993     3
 161.8      7.8      164.5      14    4.99   0.010    4.8ms    993     3
 162.3      7.8      156.9      15    5.00   0.010    4.8ms    993     3
 162.8      7.8      184.0      14    5.01   0.010    4.8ms    993     3
 163.3      7.8      202.2       7    4.99   0.010    4.8ms    993     3
 163.8      7.8      188.5      17    5.00   0.010    4.8ms    993     3
 164.4      7.8      199.7      24    5.00   0.010    4.8ms    993     3
 164.9      7.8      203.6       0    5.00   0.010    4.8ms    993     3
 165.4      7.8      213.3      18    4.98   0.010    4.8ms    993     3
 165.9      7.9      194.2      22    5.02   0.010    4.8ms    993     3
 166.4      7.8      200.7       0    5.01   0.010    4.8ms    993     3
 166.9      7.9      204.5      12    5.00   0.010    4.8ms    993     3
 167.4      7.9      184.6      13    5.00   0.010    4.8ms    993     3
 167.9      7.9      194.2      14    4.99   0.010    4.8ms    993     3
 168.4      7.9      192.0      18    5.01   0.010    4.8ms    993     3
 168.9      7.9      193.8      17    4.98   0.010    4.8ms    993     3
 169.4      7.9      186.5      16    5.00   0.010    4.8ms    993     3
 169.9      8.0      170.6      19    5.00   0.010    4.8ms    993     3
 170.4      8.0      188.5      24    5.02   0.010    4.8ms    993     3
 170.9      8.0      216.4      20    4.98   0.010    4.8ms    993     3
 171.4      8.0      218.4       9    5.00   0.010    4.8ms    993     3
 171.9      8.0      191.9      14    5.01   0.010    4.8ms    993     3
 172.4      8.0      192.1      15    4.99   0.010    4.8ms    993     3
 172.9      8.1      203.9      20    5.01   0.010    4.8ms    993     3
 173.4      8.1      198.7      17    5.01   0.010    4.8ms    993     3
 173.9      8.1      217.4      15    4.98   0.010    4.8ms    993     3
 174.4      8.1      168.7      14    5.00   0.010    4.8ms    993     3
 175.0      8.1      210.4      13    5.00   0.010    4.8ms    993     3
 175.5      8.1      205.5       8    5.00   0.010    4.8ms    993     3
 176.0      8.1      200.2      13    4.99   0.010    4.8ms    993     3
 176.5      8.1      198.1      12    5.02   0.010    4.8ms    993     3
 177.0      8.1      214.4      11    5.00   0.010    4.8ms    993     3
 177.5      8.1      185.9      13    4.98   0.010    4.8ms    993     3
 178.0      8.2      186.1      19    5.01   0.010    4.8ms    993     3
 178.5      8.2      192.8      18    5.01   0.010    4.8ms    993     3
 179.0      8.2      206.6      16    5.00   0.010    4.8ms    993     3
 179.5      8.2      216.0      12    4.99   0.010    4.8ms    993     3
 180.0      8.2      181.9      14    5.00   0.010    4.8ms    993     3
 180.5      8.2      164.9      17    5.01   0.010    4.8ms    993     3
 181.0      8.3      172.8      17    4.98   0.010    4.8ms    993     3
 181.5      8.3      162.1      15    5.00   0.010    4.8ms    993     3
 182.0      8.3      192.1      17    5.01   0.010    4.8ms    993     3
 182.5      8.3      210.7      15    5.01   0.010    4.8ms    993     3
 183.0      8.3      200.6      21    4.98   0.010    4.8ms    993     3
 183.5      8.4      197.9      19    5.01   0.010    4.8ms    993     3
 184.0      8.4      219.8       9    4.99   0.010    4.8ms    993     3
 184.5      8.4      198.7      14    5.01   0.010    4.8ms    993     3
 185.0      8.4      196.2      17    4.99   0.010    4.8ms    993     3
 185.5      8.4      189.6      16    5.00   0.010    4.8ms    993     3
 186.0      8.4      232.3      11    5.00   0.010    4.8ms    993     3
 186.6      8.4      188.8      16    5.01   0.010    4.8ms    993     3
 187.1      8.4      203.7      20    5.01   0.010    4.8ms    993     3
 187.6      8.5      200.1      24    4.99   0.010    4.8ms    993     3
 188.1      8.5      204.4      22    5.00   0.010    4.8ms    993     3
 188.6      8.5      204.4      19    5.00   0.010    4.8ms    993     3
 189.1      8.5      200.1      14    4.99   0.010    4.8ms    993     3
 189.6      8.6      200.0      22    5.01   0.010    4.8ms    993     3
 190.1      8.6      216.5      14    5.00   0.010    4.8ms    993     3
 190.6      8.6      200.1      17    4.99   0.010    4.8ms    993     3
 191.1      8.6      201.6      17    5.00   0.010    4.8ms    993     3
 191.6      8.6      170.8      28    5.00   0.010    4.8ms    993     3
 192.1      8.7      210.7      27    5.01   0.010    4.8ms    993     3
 192.6      8.7      207.3      19    5.00   0.010    4.8ms    993     3
 193.1      8.7      204.4      18    5.00   0.010    4.8ms    993     3
 193.6      8.7      198.5      15    5.00   0.010    4.8ms    993     3
 194.1      8.7      192.3      17    4.99   0.010    4.8ms    993     3
 194.6      8.8      186.3      20    4.99   0.010    4.8ms    993     3
 195.1      8.8      196.2      15    5.02   0.010    4.8ms    993     3
 195.6      8.8      198.6      14    5.00   0.010    4.8ms    993     3
 196.1      8.8      168.3      16    4.99   0.010    4.8ms    993     3
 196.6      8.8      183.9      18    5.01   0.010    4.8ms    993     3
 197.1      8.8      206.1      19    4.99   0.010    4.8ms    993     3
 197.7      8.9      182.2      19    4.99   0.010    4.8ms    993     3
 198.2      8.9      213.4      19    5.00   0.010    4.8ms    993     3
 198.7      8.9      186.3      18    5.02   0.010    4.8ms    993     3
 199.2      8.9      204.6      20    4.98   0.010    4.8ms    993     3
 199.7      8.9      166.3      14    5.01   0.010    4.8ms    993     3
 200.2      9.0      180.0      19    4.98   0.010    4.8ms    993     3
 200.7      9.0      204.6      21    5.00   0.010    4.8ms    993     3
 201.2      9.0      213.6      18    5.01   0.010    4.8ms    993     3
 201.7      9.0      215.3       7    5.00   0.010    4.8ms    993     3
 202.2      9.0      188.6      12    5.00   0.010    4.8ms    993     3
 202.7      9.0      206.2      10    4.99   0.010    4.8ms    993     3
 203.2      9.0      193.5      15    5.00   0.010    4.8ms    993     3
 203.7      9.0      220.5      16    5.00   0.010    4.8ms    993     3
 204.2      9.0      212.4      18    5.00   0.010    4.8ms    993     3
 204.7      9.1      189.6      19    5.00   0.010    4.8ms    993     3
 205.2      9.1      206.1      15    4.99   0.010    4.8ms    993     3
 205.7      9.1      168.7      16    5.00   0.010    4.8ms    993     3
 206.2      9.1      185.9      19    5.01   0.010    4.8ms    993     3
 206.7      9.1      203.8      16    5.01   0.010    4.8ms    993     3
 207.2      9.1      212.5      20    5.00   0.010    4.8ms    993     3
 207.7      9.2      205.7      14    4.98   0.010    4.8ms    993     3
 208.3      9.2      181.9      15    5.01   0.010    4.8ms    993     3
 208.8      9.2      176.8      18    5.01   0.010    4.8ms    993     3
 209.3      9.2      228.1       8    5.00   0.010    4.8ms    993     3
