t_s,dr_gradient,bl_gradient,rtt_gradient,regime,trajectory,predicted,workload
853.021,-810.9975,0.1067,0.0000,HEAVY,RECOVERING,MODERATE,MICE
855.604,394.7345,0.2218,0.0000,HEAVY,STABLE,HEAVY,MICE
858.188,-124.5936,-0.3986,0.0000,HEAVY,RECOVERING,MODERATE,MICE
860.769,213.4021,-0.9829,0.0000,HEAVY,STABLE,HEAVY,MICE
863.352,-4.8191,0.3884,0.0000,HEAVY,STABLE,HEAVY,MICE
865.932,454.6402,0.7282,0.0000,HEAVY,STABLE,HEAVY,MICE
868.520,-264.7972,-3.4157,0.0000,HEAVY,RECOVERING,MODERATE,MICE
871.099,340.0346,1.8260,0.0000,HEAVY,STABLE,HEAVY,MICE
873.681,281.9526,-1.0445,0.0000,HEAVY,STABLE,HEAVY,MICE
876.261,1916.7474,0.1060,0.0000,HEAVY,STABLE,HEAVY,MICE
878.842,-1580.7615,-0.2219,0.0000,HEAVY,RECOVERING,MODERATE,MICE
881.422,-783.4240,-2.0449,0.0000,HEAVY,RECOVERING,MODERATE,MICE
884.007,-341.6061,-0.5981,0.0000,HEAVY,RECOVERING,MODERATE,MICE
886.585,-997.3407,0.1408,0.0000,HEAVY,RECOVERING,MODERATE,MICE
889.163,27.8420,-1.6454,0.0000,HEAVY,STABLE,HEAVY,MICE
891.744,-315.1310,-1.1738,0.0000,HEAVY,RECOVERING,MODERATE,MICE
894.327,-385.8516,2.3363,0.0000,HEAVY,RECOVERING,MODERATE,MICE
896.871,-29752.7018,-73.7433,0.0000,NORMAL,STABLE,NORMAL,MICE
899.411,-537.5509,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
901.950,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
