[eBPF] Layer 1: ✅ Using existing /home/ammu/ccn-linux-qdisc-study/scripts/../ebpf/tc_monitor.o
[eBPF] Layer 2: Attaching to ns1/veth1...
[eBPF] Layer 2: ✅ Attached — filter protocol all pref 49152 bpf chain 0 handle 0x1 tc_mon
[eBPF] Layer 3: Locating BPF maps via bpftool...
[eBPF] Layer 3: ✅ flow_map id=9
[eBPF] Layer 3: ✅ global_map id=10

════════════════════════════════════════════════════════════════════════
  ACAPE v5.0.0  |  mode: eBPF (clang+tc+bpftool)
  metrics → /home/ammu/ccn-linux-qdisc-study/logs/acape_metrics_20260401_112753.csv
════════════════════════════════════════════════════════════════════════
      t      regime         traj        pred      dr/s     bl   flows  eleph      rtt      wkld     tgt    lim   adj
  235.7       HEAVY       STABLE       HEAVY  124346.1    254       0      0    0.00ms      MICE    1.0ms    256    15
  236.3       HEAVY   RECOVERING    MODERATE  125421.1    256       0      0    0.00ms      MICE    1.0ms    256    15
  236.8       HEAVY   RECOVERING    MODERATE  122142.4    246       0      0    0.00ms      MICE    1.0ms    256    15
  237.3       HEAVY   RECOVERING    MODERATE  123464.8    255       0      0    0.00ms      MICE    1.0ms    256    15
  237.8       HEAVY       STABLE       HEAVY  126700.1    243       0      0    0.00ms      MICE    1.0ms    256    15
  238.3       HEAVY       STABLE       HEAVY  122867.3    254       0      0    0.00ms      MICE    1.0ms    256    15
  238.8       HEAVY       STABLE       HEAVY  126761.8    256       0      0    0.00ms      MICE    1.0ms    256    15
  239.3       HEAVY       STABLE       HEAVY  121892.1    254       0      0    0.00ms      MICE    1.0ms    256    15
  239.9       HEAVY       STABLE       HEAVY  125635.4    241       0      0    0.00ms      MICE    1.0ms    256    15
  240.4       HEAVY       STABLE       HEAVY  128701.9    256       0      0    0.00ms      MICE    1.0ms    256    15
  240.9       HEAVY       STABLE       HEAVY  124389.9    247       0      0    0.00ms      MICE    1.0ms    256    15
  241.4       HEAVY       STABLE       HEAVY  128564.2    238       0      0    0.00ms      MICE    1.0ms    256    15
  241.9       HEAVY       STABLE       HEAVY  125211.4    237       0      0    0.00ms      MICE    1.0ms    256    15
  242.4       HEAVY       STABLE       HEAVY  125498.3    242       0      0    0.00ms      MICE    1.0ms    256    15
  242.9       HEAVY   RECOVERING    MODERATE  119707.3    240       0      0    0.00ms      MICE    1.0ms    256    15
  243.5       HEAVY   RECOVERING    MODERATE  123417.6    234       0      0    0.00ms      MICE    1.0ms    256    15
  244.0       HEAVY   RECOVERING    MODERATE  125458.1    242       0      0    0.00ms      MICE    1.0ms    256    15
  244.5       HEAVY   RECOVERING    MODERATE  125995.6    256       0      0    0.00ms      MICE    1.0ms    256    15
  245.0       HEAVY       STABLE       HEAVY  130635.2    251       0      0    0.00ms      MICE    1.0ms    256    15
  245.5       HEAVY       STABLE       HEAVY  126635.4    250       0      0    0.00ms      MICE    1.0ms    256    15
  246.0       HEAVY   RECOVERING    MODERATE  119063.0    236       0      0    0.00ms      MICE    1.0ms    256    15
  246.6       HEAVY       STABLE       HEAVY  126780.0    235       0      0    0.00ms      MICE    1.0ms    256    15
  247.1       HEAVY       STABLE       HEAVY  121845.5    256       0      0    0.00ms      MICE    1.0ms    256    15
  247.6       HEAVY       STABLE       HEAVY  124828.8    254       0      0    0.00ms      MICE    1.0ms    256    15
  248.1       HEAVY   RECOVERING    MODERATE  126063.6    245       0      0    0.00ms      MICE    1.0ms    256    15
  248.6       HEAVY   RECOVERING    MODERATE  123950.5    244       0      0    0.00ms      MICE    1.0ms    256    15
  249.1       HEAVY   RECOVERING    MODERATE  123879.2    248       0      0    0.00ms      MICE    1.0ms    256    15
  249.6       HEAVY   RECOVERING    MODERATE  123629.1    244       0      0    0.00ms      MICE    1.0ms    256    15
  250.1       HEAVY       STABLE       HEAVY  126045.4    234       0      0    0.00ms      MICE    1.0ms    256    15
  250.7       HEAVY       STABLE       HEAVY  122319.2    253       0      0    0.00ms      MICE    1.0ms    256    15
  251.2       HEAVY   RECOVERING    MODERATE  122886.7    244       0      0    0.00ms      MICE    1.0ms    256    15
  251.7       HEAVY   RECOVERING    MODERATE  121594.2    256       0      0    0.00ms      MICE    1.0ms    256    15
  252.2       HEAVY   RECOVERING    MODERATE  126565.3    240       0      0    0.00ms      MICE    1.0ms    256    15
  252.7       HEAVY   RECOVERING    MODERATE  124055.2    256       0      0    0.00ms      MICE    1.0ms    256    15
  253.2       HEAVY   RECOVERING    MODERATE  119074.7    237       0      0    0.00ms      MICE    1.0ms    256    15
  253.7       HEAVY   RECOVERING    MODERATE  124914.1    242       0      0    0.00ms      MICE    1.0ms    256    15
  254.3       HEAVY       STABLE       HEAVY  128266.0    253       0      0    0.00ms      MICE    1.0ms    256    15
  254.8       HEAVY       STABLE       HEAVY  128551.0    235       0      0    0.00ms      MICE    1.0ms    256    15
  255.3       HEAVY       STABLE       HEAVY  124694.9    238       0      0    0.00ms      MICE    1.0ms    256    15
  255.8       HEAVY       STABLE       HEAVY  123990.0    236       0      0    0.00ms      MICE    1.0ms    256    15
  256.3       HEAVY       STABLE       HEAVY  125381.2    242       0      0    0.00ms      MICE    1.0ms    256    15
  256.8       HEAVY       STABLE       HEAVY  123245.1    241       0      0    0.00ms      MICE    1.0ms    256    15
  257.3       HEAVY       STABLE       HEAVY  127326.2    250       0      0    0.00ms      MICE    1.0ms    256    15
  257.9       HEAVY       STABLE       HEAVY  128429.3    242       0      0    0.00ms      MICE    1.0ms    256    15
  258.4       HEAVY   RECOVERING    MODERATE  123461.1    256       0      0    0.00ms      MICE    1.0ms    256    15
  258.9       HEAVY   RECOVERING    MODERATE  122307.9    235       0      0    0.00ms      MICE    1.0ms    256    15
  259.4       HEAVY   RECOVERING    MODERATE  128201.9    246       0      0    0.00ms      MICE    1.0ms    256    15
  259.9       HEAVY       STABLE       HEAVY  123462.4    237       0      0    0.00ms      MICE    1.0ms    256    15
  260.4       HEAVY       STABLE       HEAVY  125407.1    251       0      0    0.00ms      MICE    1.0ms    256    15
  260.9       HEAVY       STABLE       HEAVY  126530.6    237       0      0    0.00ms      MICE    1.0ms    256    15
  261.5       HEAVY       STABLE       HEAVY  125452.5    252       0      0    0.00ms      MICE    1.0ms    256    15
  262.0       HEAVY   RECOVERING    MODERATE  126907.0    255       0      0    0.00ms      MICE    1.0ms    256    15
  262.5       HEAVY   RECOVERING    MODERATE  123415.8    237       0      0    0.00ms      MICE    1.0ms    256    15
  263.0       HEAVY   RECOVERING    MODERATE  121204.0    254       0      0    0.00ms      MICE    1.0ms    256    15
  263.5       HEAVY   RECOVERING    MODERATE  125192.6    252       0      0    0.00ms      MICE    1.0ms    256    15
  264.0       HEAVY   RECOVERING    MODERATE  122089.3    256       0      0    0.00ms      MICE    1.0ms    256    15
  264.5       HEAVY   RECOVERING    MODERATE  126286.6    254       0      0    0.00ms      MICE    1.0ms    256    15
  265.1       HEAVY   RECOVERING    MODERATE  124960.0    236       0      0    0.00ms      MICE    1.0ms    256    15
  265.6       HEAVY   RECOVERING    MODERATE  125476.2    256       0      0    0.00ms      MICE    1.0ms    256    15
  266.1       HEAVY       STABLE       HEAVY  125072.6    243       0      0    0.00ms      MICE    1.0ms    256    15
  266.6       HEAVY   RECOVERING    MODERATE  121324.9    251       0      0    0.00ms      MICE    1.0ms    256    15
  267.1       HEAVY       STABLE       HEAVY  125238.0    254       0      0    0.00ms      MICE    1.0ms    256    15
  267.6       HEAVY       STABLE       HEAVY  123698.2    245       0      0    0.00ms      MICE    1.0ms    256    15
  268.1       HEAVY   RECOVERING    MODERATE  123864.4    256       0      0    0.00ms      MICE    1.0ms    256    15
  268.6       HEAVY       STABLE       HEAVY  127602.4    244       0      0    0.00ms      MICE    1.0ms    256    15
  269.2       HEAVY   RECOVERING    MODERATE  124066.4    244       0      0    0.00ms      MICE    1.0ms    256    15
  269.7       HEAVY       STABLE       HEAVY  125576.5    256       0      0    0.00ms      MICE    1.0ms    256    15
  270.2       HEAVY       STABLE       HEAVY  123173.8    237       0      0    0.00ms      MICE    1.0ms    256    15
  270.7       HEAVY       STABLE       HEAVY  124387.7    229       0      0    0.00ms      MICE    1.0ms    256    15
  271.2       HEAVY       STABLE       HEAVY  126823.9    243       0      0    0.00ms      MICE    1.0ms    256    15
  271.7       HEAVY       STABLE       HEAVY  127122.6    232       0      0    0.00ms      MICE    1.0ms    256    15
  272.2       HEAVY       STABLE       HEAVY  121752.1    249       0      0    0.00ms      MICE    1.0ms    256    15
  272.8       HEAVY   RECOVERING    MODERATE  124842.6    252       0      0    0.00ms      MICE    1.0ms    256    15
  273.3       HEAVY   RECOVERING    MODERATE  123687.9    250       0      0    0.00ms      MICE    1.0ms    256    15
  273.8       HEAVY   RECOVERING    MODERATE  121928.9    253       0      0    0.00ms      MICE    1.0ms    256    15
  274.3       HEAVY   RECOVERING    MODERATE  125440.6    247       0      0    0.00ms      MICE    1.0ms    256    15
  274.8       HEAVY   RECOVERING    MODERATE  124845.3    242       0      0    0.00ms      MICE    1.0ms    256    15
  275.3       HEAVY   RECOVERING    MODERATE  123489.2    247       0      0    0.00ms      MICE    1.0ms    256    15
  275.8       HEAVY   RECOVERING    MODERATE  125856.0    238       0      0    0.00ms      MICE    1.0ms    256    15
  276.4       HEAVY       STABLE       HEAVY  128309.3    256       0      0    0.00ms      MICE    1.0ms    256    15
  276.9       HEAVY       STABLE       HEAVY  122760.8    246       0      0    0.00ms      MICE    1.0ms    256    15
  277.4       HEAVY       STABLE       HEAVY  122593.7    239       0      0    0.00ms      MICE    1.0ms    256    15
  277.9       HEAVY   RECOVERING    MODERATE  121417.6    242       0      0    0.00ms      MICE    1.0ms    256    15
  278.4       HEAVY   RECOVERING    MODERATE  125750.3    247       0      0    0.00ms      MICE    1.0ms    256    15
  278.9       HEAVY   RECOVERING    MODERATE  125580.2    253       0      0    0.00ms      MICE    1.0ms    256    15
  279.5       HEAVY       STABLE       HEAVY  126109.5    249       0      0    0.00ms      MICE    1.0ms    256    15
  280.0       HEAVY   RECOVERING    MODERATE  121147.6    254       0      0    0.00ms      MICE    1.0ms    256    15
  280.5       HEAVY   RECOVERING    MODERATE  125501.4    248       0      0    0.00ms      MICE    1.0ms    256    15
  281.0       HEAVY   RECOVERING    MODERATE  119155.4    237       0      0    0.00ms      MICE    1.0ms    256    15
  281.5       HEAVY       STABLE       HEAVY  127767.0    238       0      0    0.00ms      MICE    1.0ms    256    15
  282.0       HEAVY       STABLE       HEAVY  122936.1    250       0      0    0.00ms      MICE    1.0ms    256    15
  282.5       HEAVY   RECOVERING    MODERATE  119710.3    237       0      0    0.00ms      MICE    1.0ms    256    15
  283.0       HEAVY   RECOVERING    MODERATE  122504.6    244       0      0    0.00ms      MICE    1.0ms    256    15
  283.6       HEAVY   RECOVERING    MODERATE  127852.7    254       0      0    0.00ms      MICE    1.0ms    256    15
  284.1       HEAVY       STABLE       HEAVY  123645.8    248       0      0    0.00ms      MICE    1.0ms    256    15
  284.6       HEAVY       STABLE       HEAVY  124220.1    250       0      0    0.00ms      MICE    1.0ms    256    15
  285.1       HEAVY       STABLE       HEAVY  124897.8    238       0      0    0.00ms      MICE    1.0ms    256    15
  285.6       HEAVY   RECOVERING    MODERATE  117849.4    247       0      0    0.00ms      MICE    1.0ms    256    15
  286.1       HEAVY   RECOVERING    MODERATE  121933.0    255       0      0    0.00ms      MICE    1.0ms    256    15
  286.6       HEAVY   RECOVERING    MODERATE  123737.7    243       0      0    0.00ms      MICE    1.0ms    256    15
  287.2       HEAVY   RECOVERING    MODERATE  118743.1    251       0      0    0.00ms      MICE    1.0ms    256    15
  287.7       HEAVY   RECOVERING    MODERATE  118904.9    245       0      0    0.00ms      MICE    1.0ms    256    15
  288.2       HEAVY   RECOVERING    MODERATE  118573.8    244       0      0    0.00ms      MICE    1.0ms    256    15
  288.7       HEAVY   RECOVERING    MODERATE  122760.4    252       0      0    0.00ms      MICE    1.0ms    256    15
  289.2       HEAVY   RECOVERING    MODERATE  121405.5    246       0      0    0.00ms      MICE    1.0ms    256    15
  289.7       HEAVY       STABLE       HEAVY  123712.0    245       0      0    0.00ms      MICE    1.0ms    256    15
  290.2       HEAVY       STABLE       HEAVY  121420.1    248       0      0    0.00ms      MICE    1.0ms    256    15
  290.8       HEAVY       STABLE       HEAVY  122500.5    241       0      0    0.00ms      MICE    1.0ms    256    15
  291.3       HEAVY       STABLE       HEAVY  126422.3    248       0      0    0.00ms      MICE    1.0ms    256    15
  291.8       HEAVY       STABLE       HEAVY  124084.7    237       0      0    0.00ms      MICE    1.0ms    256    15
  292.3       HEAVY       STABLE       HEAVY  124769.9    246       0      0    0.00ms      MICE    1.0ms    256    15
  292.8       HEAVY       STABLE       HEAVY  123620.6    247       0      0    0.00ms      MICE    1.0ms    256    15
  293.3       HEAVY       STABLE       HEAVY  123363.8    254       0      0    0.00ms      MICE    1.0ms    256    15
  293.8       HEAVY       STABLE       HEAVY  124209.0    241       0      0    0.00ms      MICE    1.0ms    256    15
  294.3       HEAVY       STABLE       HEAVY  122601.9    148       0      0    0.00ms      MICE    1.0ms    256    15
  294.9       HEAVY   RECOVERING    MODERATE      33.4      0       0      0    0.00ms      MICE    1.0ms    256    15
  295.4      NORMAL       STABLE      NORMAL       0.0      0       0      0    0.00ms      MICE    1.0ms    256    15
  295.9      NORMAL       STABLE      NORMAL       0.0      0       0      0    0.00ms      MICE    1.0ms    256    15
  296.4      NORMAL       STABLE      NORMAL       0.0      0       0      0    0.00ms      MICE    1.0ms    256    15
  296.9      NORMAL       STABLE      NORMAL       0.0      0       0      0    0.00ms      MICE    1.0ms    256    15
  297.4      NORMAL       STABLE      NORMAL       0.0      0       0      0    0.00ms      MICE    1.0ms    256    15
  297.9      NORMAL       STABLE      NORMAL       0.0      0       0      0    0.00ms      MICE    1.0ms    256    15
  298.4      NORMAL       STABLE      NORMAL       0.0      0       0      0    0.00ms      MICE    1.0ms    256    15
  298.9      NORMAL       STABLE      NORMAL       0.0      0       0      0    0.00ms      MICE    1.0ms    256    15
[eBPF] Detached from ns1/veth1

Done — 583 ticks, 15 adj | mode: eBPF (clang+tc+bpftool)
Run: python3 plot_acape.py
