[eBPF] Layer 1: ✅ Using existing /home/ammu/ccn-linux-qdisc-study/scripts/../ebpf/tc_monitor.o
[eBPF] Layer 2: Attaching to ns_router/veth_rs...
[eBPF] Layer 2: ✅ Attached — filter protocol all pref 49152 bpf chain 0 handle 0x1 tc_mon
[eBPF] Layer 3: Locating BPF maps via bpftool...
[eBPF] Layer 3: ✅ flow_map id=19
[eBPF] Layer 3: ✅ global_map id=20

════════════════════════════════════════════════════════════════════════
  ACAPE v5.0.0  |  mode: eBPF (clang+tc+bpftool)
  metrics → /home/ammu/ccn-linux-qdisc-study/logs/acape_metrics_20260403_082701.csv
════════════════════════════════════════════════════════════════════════
      t      regime         traj        pred      dr/s     bl   flows  eleph      rtt      wkld     tgt    lim   adj
  253.5       HEAVY       STABLE       HEAVY     145.1     14       0      0    0.00ms      MICE    1.0ms    256    15
  254.0       HEAVY       STABLE       HEAVY     196.0     13       0      0    0.00ms      MICE    1.0ms    256    15
  254.5       HEAVY       STABLE       HEAVY     186.4     12       0      0    0.00ms      MICE    1.0ms    256    15
  255.1       HEAVY       STABLE       HEAVY     205.6      9       0      0    0.00ms      MICE    1.0ms    256    15
  255.6       HEAVY       STABLE       HEAVY     183.5      7       0      0    0.00ms      MICE    1.0ms    256    15
  256.1       HEAVY       STABLE       HEAVY     212.4      8       0      0    0.00ms      MICE    1.0ms    256    15
  256.6       HEAVY       STABLE       HEAVY     172.9     10       0      0    0.00ms      MICE    1.0ms    256    15
  257.1       HEAVY       STABLE       HEAVY     149.7     11       0      0    0.00ms      MICE    1.0ms    256    15
  257.6       HEAVY       STABLE       HEAVY     173.8     10       0      0    0.00ms      MICE    1.0ms    256    15
  258.1       HEAVY       STABLE       HEAVY     178.8      7       0      0    0.00ms      MICE    1.0ms    256    15
  258.7       HEAVY       STABLE       HEAVY     163.2     11       0      0    0.00ms      MICE    1.0ms    256    15
  259.2       HEAVY       STABLE       HEAVY     155.1     14       0      0    0.00ms      MICE    1.0ms    256    15
  259.7       HEAVY       STABLE       HEAVY     161.2     14       0      0    0.00ms      MICE    1.0ms    256    15
  260.2       HEAVY       STABLE       HEAVY     183.7      9       0      0    0.00ms      MICE    1.0ms    256    15
  260.7       HEAVY       STABLE       HEAVY     182.2     10       0      0    0.00ms      MICE    1.0ms    256    15
  261.2       HEAVY       STABLE       HEAVY     185.9     12       0      0    0.00ms      MICE    1.0ms    256    15
  261.7       HEAVY       STABLE       HEAVY     195.4      9       0      0    0.00ms      MICE    1.0ms    256    15
  262.3       HEAVY       STABLE       HEAVY     174.2      9       0      0    0.00ms      MICE    1.0ms    256    15
  262.8       HEAVY       STABLE       HEAVY     171.0     13       0      0    0.00ms      MICE    1.0ms    256    15
  263.3       HEAVY       STABLE       HEAVY     164.2     12       0      0    0.00ms      MICE    1.0ms    256    15
  263.8       HEAVY       STABLE       HEAVY     180.5     11       0      0    0.00ms      MICE    1.0ms    256    15
  264.3       HEAVY       STABLE       HEAVY     159.6     13       0      0    0.00ms      MICE    1.0ms    256    15
  264.8       HEAVY       STABLE       HEAVY     173.3      7       0      0    0.00ms      MICE    1.0ms    256    15
  265.3       HEAVY       STABLE       HEAVY     161.5     15       0      0    0.00ms      MICE    1.0ms    256    15
  265.9       HEAVY       STABLE       HEAVY     185.2     18       0      0    0.00ms      MICE    1.0ms    256    15
  266.4       HEAVY       STABLE       HEAVY     156.6     15       0      0    0.00ms      MICE    1.0ms    256    15
  266.9       HEAVY       STABLE       HEAVY     180.1     12       0      0    0.00ms      MICE    1.0ms    256    15
  267.4       HEAVY       STABLE       HEAVY     206.3     11       0      0    0.00ms      MICE    1.0ms    256    15
  267.9       HEAVY       STABLE       HEAVY     161.0     13       0      0    0.00ms      MICE    1.0ms    256    15
  268.4       HEAVY       STABLE       HEAVY     164.9      4       0      0    0.00ms      MICE    1.0ms    256    15
  268.9       HEAVY       STABLE       HEAVY     180.6      8       0      0    0.00ms      MICE    1.0ms    256    15
  269.5       HEAVY       STABLE       HEAVY     177.9     12       0      0    0.00ms      MICE    1.0ms    256    15
  270.0       HEAVY       STABLE       HEAVY     168.6     12       0      0    0.00ms      MICE    1.0ms    256    15
  270.5       HEAVY       STABLE       HEAVY     176.0     12       0      0    0.00ms      MICE    1.0ms    256    15
  271.0       HEAVY       STABLE       HEAVY     186.5     11       0      0    0.00ms      MICE    1.0ms    256    15
  271.5       HEAVY       STABLE       HEAVY     192.3      9       0      0    0.00ms      MICE    1.0ms    256    15
  272.0       HEAVY       STABLE       HEAVY     161.2     14       0      0    0.00ms      MICE    1.0ms    256    15
  272.6       HEAVY       STABLE       HEAVY     197.4     10       0      0    0.00ms      MICE    1.0ms    256    15
  273.1       HEAVY       STABLE       HEAVY     157.1     11       0      0    0.00ms      MICE    1.0ms    256    15
  273.6       HEAVY       STABLE       HEAVY     178.4     14       0      0    0.00ms      MICE    1.0ms    256    15
  274.1       HEAVY       STABLE       HEAVY     175.8     13       0      0    0.00ms      MICE    1.0ms    256    15
  274.6       HEAVY       STABLE       HEAVY     205.1     13       0      0    0.00ms      MICE    1.0ms    256    15
  275.1       HEAVY       STABLE       HEAVY     189.5     14       0      0    0.00ms      MICE    1.0ms    256    15
  275.7       HEAVY       STABLE       HEAVY     183.8      9       0      0    0.00ms      MICE    1.0ms    256    15
  276.2       HEAVY       STABLE       HEAVY     162.8     13       0      0    0.00ms      MICE    1.0ms    256    15
  276.7       HEAVY       STABLE       HEAVY     184.4     15       0      0    0.00ms      MICE    1.0ms    256    15
  277.2       HEAVY       STABLE       HEAVY     169.7     12       0      0    0.00ms      MICE    1.0ms    256    15
  277.7       HEAVY       STABLE       HEAVY     163.8     11       0      0    0.00ms      MICE    1.0ms    256    15
  278.2       HEAVY       STABLE       HEAVY     155.4     15       0      0    0.00ms      MICE    1.0ms    256    15
  278.8       HEAVY       STABLE       HEAVY     167.5     13       0      0    0.00ms      MICE    1.0ms    256    15
  279.3       HEAVY       STABLE       HEAVY     178.5      9       0      0    0.00ms      MICE    1.0ms    256    15
  279.8       HEAVY       STABLE       HEAVY     169.2     17       0      0    0.00ms      MICE    1.0ms    256    15
  280.3       HEAVY       STABLE       HEAVY     190.8     10       0      0    0.00ms      MICE    1.0ms    256    15
  280.8       HEAVY       STABLE       HEAVY     169.6     10       0      0    0.00ms      MICE    1.0ms    256    15
  281.3       HEAVY       STABLE       HEAVY     171.1     13       0      0    0.00ms      MICE    1.0ms    256    15
  281.8       HEAVY       STABLE       HEAVY     182.6     13       0      0    0.00ms      MICE    1.0ms    256    15
  282.3       HEAVY       STABLE       HEAVY     174.6     14       0      0    0.00ms      MICE    1.0ms    256    15
  282.9       HEAVY       STABLE       HEAVY     166.3     12       0      0    0.00ms      MICE    1.0ms    256    15
  283.4       HEAVY       STABLE       HEAVY     163.8     10       0      0    0.00ms      MICE    1.0ms    256    15
  283.9       HEAVY       STABLE       HEAVY     150.9     12       0      0    0.00ms      MICE    1.0ms    256    15
  284.4       HEAVY       STABLE       HEAVY     144.5     12       0      0    0.00ms      MICE    1.0ms    256    15
  284.9       HEAVY       STABLE       HEAVY     138.6     12       0      0    0.00ms      MICE    1.0ms    256    15
  285.4       HEAVY       STABLE       HEAVY     173.6     11       0      0    0.00ms      MICE    1.0ms    256    15
  285.9       HEAVY       STABLE       HEAVY     175.9     15       0      0    0.00ms      MICE    1.0ms    256    15
  286.4       HEAVY       STABLE       HEAVY     152.4     12       0      0    0.00ms      MICE    1.0ms    256    15
  286.9       HEAVY       STABLE       HEAVY     166.4     11       0      0    0.00ms      MICE    1.0ms    256    15
  287.5       HEAVY       STABLE       HEAVY     186.7     14       0      0    0.00ms      MICE    1.0ms    256    15
  288.0       HEAVY       STABLE       HEAVY     180.4     12       0      0    0.00ms      MICE    1.0ms    256    15
  288.5       HEAVY       STABLE       HEAVY     203.3     11       0      0    0.00ms      MICE    1.0ms    256    15
  289.0       HEAVY       STABLE       HEAVY     164.2     14       0      0    0.00ms      MICE    1.0ms    256    15
  289.5       HEAVY       STABLE       HEAVY     158.1     12       0      0    0.00ms      MICE    1.0ms    256    15
  290.0       HEAVY       STABLE       HEAVY     193.3     11       0      0    0.00ms      MICE    1.0ms    256    15
  290.5       HEAVY       STABLE       HEAVY     142.0     13       0      0    0.00ms      MICE    1.0ms    256    15
  291.0       HEAVY       STABLE       HEAVY     161.8     13       0      0    0.00ms      MICE    1.0ms    256    15
  291.6       HEAVY       STABLE       HEAVY     175.7     10       0      0    0.00ms      MICE    1.0ms    256    15
  292.1       HEAVY       STABLE       HEAVY     157.6      7       0      0    0.00ms      MICE    1.0ms    256    15
  292.6       HEAVY       STABLE       HEAVY     166.0     12       0      0    0.00ms      MICE    1.0ms    256    15
  293.1       HEAVY       STABLE       HEAVY     196.5     14       0      0    0.00ms      MICE    1.0ms    256    15
  293.6       HEAVY       STABLE       HEAVY     180.5     12       0      0    0.00ms      MICE    1.0ms    256    15
  294.1       HEAVY       STABLE       HEAVY     166.8     14       0      0    0.00ms      MICE    1.0ms    256    15
  294.6       HEAVY       STABLE       HEAVY     166.5     11       0      0    0.00ms      MICE    1.0ms    256    15
  295.2       HEAVY       STABLE       HEAVY     179.8      7       0      0    0.00ms      MICE    1.0ms    256    15
  295.7       HEAVY       STABLE       HEAVY     158.7     12       0      0    0.00ms      MICE    1.0ms    256    15
  296.2       HEAVY       STABLE       HEAVY     160.9      8       0      0    0.00ms      MICE    1.0ms    256    15
  296.7       HEAVY       STABLE       HEAVY     169.3     11       0      0    0.00ms      MICE    1.0ms    256    15
  297.2       HEAVY       STABLE       HEAVY     159.2     15       0      0    0.00ms      MICE    1.0ms    256    15
  297.7       HEAVY       STABLE       HEAVY     191.8     12       0      0    0.00ms      MICE    1.0ms    256    15
  298.3       HEAVY       STABLE       HEAVY     189.8      9       0      0    0.00ms      MICE    1.0ms    256    15
  298.8       HEAVY       STABLE       HEAVY     189.6     10       0      0    0.00ms      MICE    1.0ms    256    15
  299.3       HEAVY       STABLE       HEAVY     149.7     15       0      0    0.00ms      MICE    1.0ms    256    15
  299.8       HEAVY       STABLE       HEAVY     159.3     13       0      0    0.00ms      MICE    1.0ms    256    15
  300.3       HEAVY       STABLE       HEAVY     185.5     13       0      0    0.00ms      MICE    1.0ms    256    15
  300.8       HEAVY       STABLE       HEAVY     190.5     15       0      0    0.00ms      MICE    1.0ms    256    15
  301.3       HEAVY       STABLE       HEAVY     163.1      9       0      0    0.00ms      MICE    1.0ms    256    15
  301.9       HEAVY       STABLE       HEAVY     166.4     13       0      0    0.00ms      MICE    1.0ms    256    15
  302.4       HEAVY       STABLE       HEAVY     168.8     10       0      0    0.00ms      MICE    1.0ms    256    15
  302.9       HEAVY       STABLE       HEAVY     171.9     14       0      0    0.00ms      MICE    1.0ms    256    15
  303.4       HEAVY       STABLE       HEAVY     192.8     10       0      0    0.00ms      MICE    1.0ms    256    15
  303.9       HEAVY       STABLE       HEAVY     167.0      8       0      0    0.00ms      MICE    1.0ms    256    15
  304.4       HEAVY       STABLE       HEAVY     162.9     12       0      0    0.00ms      MICE    1.0ms    256    15
  305.0       HEAVY       STABLE       HEAVY     166.9     15       0      0    0.00ms      MICE    1.0ms    256    15
  305.5       HEAVY       STABLE       HEAVY     175.9     10       0      0    0.00ms      MICE    1.0ms    256    15
  306.0       HEAVY       STABLE       HEAVY     156.4     12       0      0    0.00ms      MICE    1.0ms    256    15
  306.5       HEAVY       STABLE       HEAVY     181.7     10       0      0    0.00ms      MICE    1.0ms    256    15
  307.0       HEAVY       STABLE       HEAVY     156.8     14       0      0    0.00ms      MICE    1.0ms    256    15
  307.5       HEAVY       STABLE       HEAVY     178.4     12       0      0    0.00ms      MICE    1.0ms    256    15
  308.1       HEAVY       STABLE       HEAVY     157.3     10       0      0    0.00ms      MICE    1.0ms    256    15
  308.6       HEAVY       STABLE       HEAVY     145.4     15       0      0    0.00ms      MICE    1.0ms    256    15
  309.1       HEAVY       STABLE       HEAVY     170.0      8       0      0    0.00ms      MICE    1.0ms    256    15
  309.6       HEAVY       STABLE       HEAVY     157.4      7       0      0    0.00ms      MICE    1.0ms    256    15
  310.1       HEAVY       STABLE       HEAVY     178.8     12       0      0    0.00ms      MICE    1.0ms    256    15
  310.6       HEAVY       STABLE       HEAVY     174.2     13       0      0    0.00ms      MICE    1.0ms    256    15
  311.1       HEAVY       STABLE       HEAVY     164.4     11       0      0    0.00ms      MICE    1.0ms    256    15
  311.7       HEAVY       STABLE       HEAVY     156.4     16       0      0    0.00ms      MICE    1.0ms    256    15
  312.2       HEAVY       STABLE       HEAVY     185.4     12       0      0    0.00ms      MICE    1.0ms    256    15
  312.7       HEAVY       STABLE       HEAVY     175.5     15       0      0    0.00ms      MICE    1.0ms    256    15
  313.2       HEAVY       STABLE       HEAVY     202.9     12       0      0    0.00ms      MICE    1.0ms    256    15
  313.7       HEAVY       STABLE       HEAVY     179.5     11       0      0    0.00ms      MICE    1.0ms    256    15
  314.2       HEAVY       STABLE       HEAVY     180.6     13       0      0    0.00ms      MICE    1.0ms    256    15
  314.7       HEAVY       STABLE       HEAVY     166.4     15       0      0    0.00ms      MICE    1.0ms    256    15
  315.2       HEAVY       STABLE       HEAVY     193.6     10       0      0    0.00ms      MICE    1.0ms    256    15
  315.8       HEAVY       STABLE       HEAVY     151.6     15       0      0    0.00ms      MICE    1.0ms    256    15
  316.3       HEAVY       STABLE       HEAVY     157.4      8       0      0    0.00ms      MICE    1.0ms    256    15
  316.8       HEAVY       STABLE       HEAVY     172.5     10       0      0    0.00ms      MICE    1.0ms    256    15
  317.3       HEAVY       STABLE       HEAVY     164.9     13       0      0    0.00ms      MICE    1.0ms    256    15
  317.8       HEAVY       STABLE       HEAVY     168.2     10       0      0    0.00ms      MICE    1.0ms    256    15
  318.3       HEAVY       STABLE       HEAVY     162.6     13       0      0    0.00ms      MICE    1.0ms    256    15
  318.8       HEAVY       STABLE       HEAVY     166.3     11       0      0    0.00ms      MICE    1.0ms    256    15
  319.4       HEAVY       STABLE       HEAVY     183.6     13       0      0    0.00ms      MICE    1.0ms    256    15
  319.9       HEAVY       STABLE       HEAVY     176.3     12       0      0    0.00ms      MICE    1.0ms    256    15
  320.4       HEAVY       STABLE       HEAVY     193.3     14       0      0    0.00ms      MICE    1.0ms    256    15
  320.9       HEAVY       STABLE       HEAVY     157.5     12       0      0    0.00ms      MICE    1.0ms    256    15
  321.4       HEAVY       STABLE       HEAVY     158.4     15       0      0    0.00ms      MICE    1.0ms    256    15
  321.9       HEAVY       STABLE       HEAVY     172.2      9       0      0    0.00ms      MICE    1.0ms    256    15
  322.5       HEAVY       STABLE       HEAVY     152.9      7       0      0    0.00ms      MICE    1.0ms    256    15
  323.0       HEAVY       STABLE       HEAVY     158.9      7       0      0    0.00ms      MICE    1.0ms    256    15
  323.5       HEAVY       STABLE       HEAVY     147.5     10       0      0    0.00ms      MICE    1.0ms    256    15
  324.0       HEAVY       STABLE       HEAVY     155.1     17       0      0    0.00ms      MICE    1.0ms    256    15
  324.5       HEAVY       STABLE       HEAVY     165.2     14       0      0    0.00ms      MICE    1.0ms    256    15
  325.0       HEAVY       STABLE       HEAVY     170.5     15       0      0    0.00ms      MICE    1.0ms    256    15
  325.6       HEAVY       STABLE       HEAVY     159.0     15       0      0    0.00ms      MICE    1.0ms    256    15
  326.1       HEAVY       STABLE       HEAVY     166.9     12       0      0    0.00ms      MICE    1.0ms    256    15
  326.6       HEAVY       STABLE       HEAVY     164.9     12       0      0    0.00ms      MICE    1.0ms    256    15
  327.1       HEAVY       STABLE       HEAVY     175.9     16       0      0    0.00ms      MICE    1.0ms    256    15
  327.6       HEAVY       STABLE       HEAVY     228.3     14       0      0    0.00ms      MICE    1.0ms    256    15
  328.1       HEAVY       STABLE       HEAVY     182.4     14       0      0    0.00ms      MICE    1.0ms    256    15
  328.7       HEAVY       STABLE       HEAVY     189.7     14       0      0    0.00ms      MICE    1.0ms    256    15
  329.2       HEAVY       STABLE       HEAVY     159.2     19       0      0    0.00ms      MICE    1.0ms    256    15
  329.7       HEAVY       STABLE       HEAVY     188.4     12       0      0    0.00ms      MICE    1.0ms    256    15
  330.2       HEAVY       STABLE       HEAVY     192.9     14       0      0    0.00ms      MICE    1.0ms    256    15
  330.7       HEAVY       STABLE       HEAVY     156.8     11       0      0    0.00ms      MICE    1.0ms    256    15
  331.2       HEAVY       STABLE       HEAVY     170.9     15       0      0    0.00ms      MICE    1.0ms    256    15
  331.7       HEAVY       STABLE       HEAVY     161.2      9       0      0    0.00ms      MICE    1.0ms    256    15
  332.3       HEAVY       STABLE       HEAVY     180.7     13       0      0    0.00ms      MICE    1.0ms    256    15
  332.8       HEAVY       STABLE       HEAVY     175.8     11       0      0    0.00ms      MICE    1.0ms    256    15
  333.3       HEAVY       STABLE       HEAVY     178.9     12       0      0    0.00ms      MICE    1.0ms    256    15
  333.8       HEAVY       STABLE       HEAVY     178.3     10       0      0    0.00ms      MICE    1.0ms    256    15
  334.3       HEAVY       STABLE       HEAVY     180.7     11       0      0    0.00ms      MICE    1.0ms    256    15
  334.8       HEAVY       STABLE       HEAVY     168.5     12       0      0    0.00ms      MICE    1.0ms    256    15
  335.3       HEAVY       STABLE       HEAVY     164.6     12       0      0    0.00ms      MICE    1.0ms    256    15
  335.9       HEAVY       STABLE       HEAVY     172.8      4       0      0    0.00ms      MICE    1.0ms    256    15
  336.4       HEAVY       STABLE       HEAVY     192.1     12       0      0    0.00ms      MICE    1.0ms    256    15
  336.9       HEAVY       STABLE       HEAVY     176.5      9       0      0    0.00ms      MICE    1.0ms    256    15
  337.4       HEAVY       STABLE       HEAVY     188.3      7       0      0    0.00ms      MICE    1.0ms    256    15
  337.9       HEAVY       STABLE       HEAVY     192.0      8       0      0    0.00ms      MICE    1.0ms    256    15
  338.4       HEAVY       STABLE       HEAVY     176.3     12       0      0    0.00ms      MICE    1.0ms    256    15
  339.0       HEAVY       STABLE       HEAVY     178.3     12       0      0    0.00ms      MICE    1.0ms    256    15
  339.5       HEAVY       STABLE       HEAVY     194.2      7       0      0    0.00ms      MICE    1.0ms    256    15
  340.0       HEAVY       STABLE       HEAVY     170.2     16       0      0    0.00ms      MICE    1.0ms    256    15
  340.5       HEAVY       STABLE       HEAVY     184.2     15       0      0    0.00ms      MICE    1.0ms    256    15
  341.0       HEAVY       STABLE       HEAVY     149.6     13       0      0    0.00ms      MICE    1.0ms    256    15
  341.5       HEAVY       STABLE       HEAVY     182.2     17       0      0    0.00ms      MICE    1.0ms    256    15
  342.1       HEAVY       STABLE       HEAVY     179.9     13       0      0    0.00ms      MICE    1.0ms    256    15
  342.6       HEAVY       STABLE       HEAVY     166.6     10       0      0    0.00ms      MICE    1.0ms    256    15
  343.1       HEAVY       STABLE       HEAVY     160.1     12       0      0    0.00ms      MICE    1.0ms    256    15
  343.6       HEAVY       STABLE       HEAVY     191.7     10       0      0    0.00ms      MICE    1.0ms    256    15
  344.1       HEAVY       STABLE       HEAVY     136.0     15       0      0    0.00ms      MICE    1.0ms    256    15
  344.6       HEAVY       STABLE       HEAVY     157.3     13       0      0    0.00ms      MICE    1.0ms    256    15
  345.1       HEAVY       STABLE       HEAVY     230.9     11       0      0    0.00ms      MICE    1.0ms    256    15
  345.6       HEAVY       STABLE       HEAVY     152.7     13       0      0    0.00ms      MICE    1.0ms    256    15
  346.2       HEAVY       STABLE       HEAVY     183.8     10       0      0    0.00ms      MICE    1.0ms    256    15
  346.7       HEAVY       STABLE       HEAVY     150.1     17       0      0    0.00ms      MICE    1.0ms    256    15
  347.2       HEAVY       STABLE       HEAVY     184.9     12       0      0    0.00ms      MICE    1.0ms    256    15
  347.7       HEAVY       STABLE       HEAVY     192.8      5       0      0    0.00ms      MICE    1.0ms    256    15
  348.2       HEAVY       STABLE       HEAVY     196.6     12       0      0    0.00ms      MICE    1.0ms    256    15
  348.7       HEAVY       STABLE       HEAVY     191.6     12       0      0    0.00ms      MICE    1.0ms    256    15
  349.2       HEAVY       STABLE       HEAVY     158.1     14       0      0    0.00ms      MICE    1.0ms    256    15
  349.8       HEAVY       STABLE       HEAVY     180.0     10       0      0    0.00ms      MICE    1.0ms    256    15
  350.3       HEAVY       STABLE       HEAVY     178.2     13       0      0    0.00ms      MICE    1.0ms    256    15
  350.8       HEAVY       STABLE       HEAVY     189.4     11       0      0    0.00ms      MICE    1.0ms    256    15
  351.3       HEAVY       STABLE       HEAVY     174.0     10       0      0    0.00ms      MICE    1.0ms    256    15
  351.8       HEAVY       STABLE       HEAVY     185.6     13       0      0    0.00ms      MICE    1.0ms    256    15
  352.3       HEAVY       STABLE       HEAVY     179.5     17       0      0    0.00ms      MICE    1.0ms    256    15
  352.9       HEAVY       STABLE       HEAVY     205.7      9       0      0    0.00ms      MICE    1.0ms    256    15
  353.4       HEAVY       STABLE       HEAVY     160.9     15       0      0    0.00ms      MICE    1.0ms    256    15
  353.9       HEAVY       STABLE       HEAVY     181.2     10       0      0    0.00ms      MICE    1.0ms    256    15
  354.4       HEAVY       STABLE       HEAVY     175.0      8       0      0    0.00ms      MICE    1.0ms    256    15
  354.9       HEAVY       STABLE       HEAVY     188.1     13       0      0    0.00ms      MICE    1.0ms    256    15
  355.4       HEAVY       STABLE       HEAVY     170.8     15       0      0    0.00ms      MICE    1.0ms    256    15
  356.0       HEAVY       STABLE       HEAVY     192.3     13       0      0    0.00ms      MICE    1.0ms    256    15
  356.5       HEAVY       STABLE       HEAVY     171.3     13       0      0    0.00ms      MICE    1.0ms    256    15
  357.0       HEAVY       STABLE       HEAVY     177.4     14       0      0    0.00ms      MICE    1.0ms    256    15
  357.5       HEAVY       STABLE       HEAVY     158.3     14       0      0    0.00ms      MICE    1.0ms    256    15
  358.0       HEAVY       STABLE       HEAVY     158.5      9       0      0    0.00ms      MICE    1.0ms    256    15
  358.5       HEAVY       STABLE       HEAVY     182.0     10       0      0    0.00ms      MICE    1.0ms    256    15
  359.0       HEAVY       STABLE       HEAVY     161.7     14       0      0    0.00ms      MICE    1.0ms    256    15
  359.5       HEAVY       STABLE       HEAVY     169.5     14       0      0    0.00ms      MICE    1.0ms    256    15
  360.1       HEAVY       STABLE       HEAVY     196.7      8       0      0    0.00ms      MICE    1.0ms    256    15
  360.6       HEAVY       STABLE       HEAVY     170.0     11       0      0    0.00ms      MICE    1.0ms    256    15
  361.1       HEAVY       STABLE       HEAVY     178.1      8       0      0    0.00ms      MICE    1.0ms    256    15
  361.6       HEAVY       STABLE       HEAVY     174.0     11       0      0    0.00ms      MICE    1.0ms    256    15
  362.1       HEAVY       STABLE       HEAVY     150.5     18       0      0    0.00ms      MICE    1.0ms    256    15
  362.6       HEAVY       STABLE       HEAVY     180.4     15       0      0    0.00ms      MICE    1.0ms    256    15
  363.1       HEAVY       STABLE       HEAVY     180.1     14       0      0    0.00ms      MICE    1.0ms    256    15
  363.7       HEAVY       STABLE       HEAVY     155.4     11       0      0    0.00ms      MICE    1.0ms    256    15
  364.2       HEAVY       STABLE       HEAVY     176.9     10       0      0    0.00ms      MICE    1.0ms    256    15
  364.7       HEAVY       STABLE       HEAVY     157.5      6       0      0    0.00ms      MICE    1.0ms    256    15
  365.2       HEAVY       STABLE       HEAVY     149.2     12       0      0    0.00ms      MICE    1.0ms    256    15
  365.7       HEAVY       STABLE       HEAVY     152.4     14       0      0    0.00ms      MICE    1.0ms    256    15
  366.2       HEAVY       STABLE       HEAVY     171.6      8       0      0    0.00ms      MICE    1.0ms    256    15
  366.7       HEAVY       STABLE       HEAVY     167.0     15       0      0    0.00ms      MICE    1.0ms    256    15
  367.3       HEAVY       STABLE       HEAVY     182.3     12       0      0    0.00ms      MICE    1.0ms    256    15
  367.8       HEAVY       STABLE       HEAVY     166.7     10       0      0    0.00ms      MICE    1.0ms    256    15
  368.3       HEAVY       STABLE       HEAVY     176.1     14       0      0    0.00ms      MICE    1.0ms    256    15
  368.8       HEAVY       STABLE       HEAVY     179.8     14       0      0    0.00ms      MICE    1.0ms    256    15
  369.3       HEAVY       STABLE       HEAVY     184.4     12       0      0    0.00ms      MICE    1.0ms    256    15
  369.8       HEAVY       STABLE       HEAVY     166.7     13       0      0    0.00ms      MICE    1.0ms    256    15
  370.4       HEAVY       STABLE       HEAVY     185.4      8       0      0    0.00ms      MICE    1.0ms    256    15
  370.9       HEAVY       STABLE       HEAVY     157.0     14       0      0    0.00ms      MICE    1.0ms    256    15
  371.4       HEAVY       STABLE       HEAVY     156.3     11       0      0    0.00ms      MICE    1.0ms    256    15
  371.9       HEAVY       STABLE       HEAVY     143.1     13       0      0    0.00ms      MICE    1.0ms    256    15
  372.4       HEAVY       STABLE       HEAVY     150.7     12       0      0    0.00ms      MICE    1.0ms    256    15
  372.9       HEAVY       STABLE       HEAVY     182.2     10       0      0    0.00ms      MICE    1.0ms    256    15
  373.5       HEAVY       STABLE       HEAVY     131.7     12       0      0    0.00ms      MICE    1.0ms    256    15
  374.0       HEAVY       STABLE       HEAVY     149.2     12       0      0    0.00ms      MICE    1.0ms    256    15
  374.5       HEAVY       STABLE       HEAVY     180.7     13       0      0    0.00ms      MICE    1.0ms    256    15
  375.0       HEAVY       STABLE       HEAVY     154.3     14       0      0    0.00ms      MICE    1.0ms    256    15
  375.5       HEAVY       STABLE       HEAVY     142.7     13       0      0    0.00ms      MICE    1.0ms    256    15
  376.0       HEAVY       STABLE       HEAVY     177.9     11       0      0    0.00ms      MICE    1.0ms    256    15
  376.5       HEAVY       STABLE       HEAVY     144.9     13       0      0    0.00ms      MICE    1.0ms    256    15
  377.0       HEAVY       STABLE       HEAVY     153.2     12       0      0    0.00ms      MICE    1.0ms    256    15
  377.6       HEAVY       STABLE       HEAVY     176.4     11       0      0    0.00ms      MICE    1.0ms    256    15
  378.1       HEAVY       STABLE       HEAVY     157.4     13       0      0    0.00ms      MICE    1.0ms    256    15
  378.6       HEAVY       STABLE       HEAVY     178.3      8       0      0    0.00ms      MICE    1.0ms    256    15
  379.1       HEAVY       STABLE       HEAVY     171.4     12       0      0    0.00ms      MICE    1.0ms    256    15
  379.6       HEAVY       STABLE       HEAVY     166.2     10       0      0    0.00ms      MICE    1.0ms    256    15
  380.1       HEAVY       STABLE       HEAVY     180.3      9       0      0    0.00ms      MICE    1.0ms    256    15
  380.7       HEAVY       STABLE       HEAVY     160.2     14       0      0    0.00ms      MICE    1.0ms    256    15
  381.2       HEAVY       STABLE       HEAVY     156.3      9       0      0    0.00ms      MICE    1.0ms    256    15
  381.7       HEAVY       STABLE       HEAVY     176.1     11       0      0    0.00ms      MICE    1.0ms    256    15
  382.2       HEAVY       STABLE       HEAVY     166.9      9       0      0    0.00ms      MICE    1.0ms    256    15
  382.7       HEAVY       STABLE       HEAVY     185.8     12       0      0    0.00ms      MICE    1.0ms    256    15
  383.2       HEAVY       STABLE       HEAVY     155.1     10       0      0    0.00ms      MICE    1.0ms    256    15
  383.7       HEAVY       STABLE       HEAVY     178.3      7       0      0    0.00ms      MICE    1.0ms    256    15
  384.3       HEAVY       STABLE       HEAVY     172.4      7       0      0    0.00ms      MICE    1.0ms    256    15
  384.8       HEAVY       STABLE       HEAVY     166.1     10       0      0    0.00ms      MICE    1.0ms    256    15
  385.3       HEAVY       STABLE       HEAVY     156.1     12       0      0    0.00ms      MICE    1.0ms    256    15
  385.8       HEAVY       STABLE       HEAVY     183.7     11       0      0    0.00ms      MICE    1.0ms    256    15
  386.3       HEAVY       STABLE       HEAVY     176.7     11       0      0    0.00ms      MICE    1.0ms    256    15
  386.8       HEAVY       STABLE       HEAVY     168.7     10       0      0    0.00ms      MICE    1.0ms    256    15
  387.3       HEAVY       STABLE       HEAVY     163.0     16       0      0    0.00ms      MICE    1.0ms    256    15
