[eBPF] Layer 1: ✅ Using existing /home/ammu/ccn-linux-qdisc-study/scripts/../ebpf/tc_monitor.o
[eBPF] Layer 2: Attaching to ns_router/veth_rs...
[eBPF] Layer 2: ✅ Attached — filter protocol all pref 49152 bpf chain 0 handle 0x1 tc_mon
[eBPF] Layer 3: Locating BPF maps via bpftool...
[eBPF] Layer 3: ✅ flow_map id=37
[eBPF] Layer 3: ✅ global_map id=38

════════════════════════════════════════════════════════════════════════
  ACAPE v5.0.0  |  mode: eBPF (clang+tc+bpftool)
  metrics → /home/ammu/ccn-linux-qdisc-study/logs/acape_metrics_20260409_122449.csv
════════════════════════════════════════════════════════════════════════
      t      regime         traj        pred      dr/s     bl   flows  eleph      rtt      wkld     tgt    lim   adj
  242.7       HEAVY       STABLE       HEAVY     210.1     12       0      0    0.00ms      MICE    1.0ms    256    15
  243.2       HEAVY       STABLE       HEAVY     167.7     11       0      0    0.00ms      MICE    1.0ms    256    15
  243.7       HEAVY       STABLE       HEAVY     165.3     15       0      0    0.00ms      MICE    1.0ms    256    15
  244.2       HEAVY       STABLE       HEAVY     165.5     14       0      0    0.00ms      MICE    1.0ms    256    15
  244.7       HEAVY       STABLE       HEAVY     200.9     13       0      0    0.00ms      MICE    1.0ms    256    15
  245.2       HEAVY       STABLE       HEAVY     153.3     12       0      0    0.00ms      MICE    1.0ms    256    15
  245.7       HEAVY       STABLE       HEAVY     193.7     11       0      0    0.00ms      MICE    1.0ms    256    15
  246.2       HEAVY       STABLE       HEAVY     175.5     13       0      0    0.00ms      MICE    1.0ms    256    15
  246.7       HEAVY       STABLE       HEAVY     183.8     12       0      0    0.00ms      MICE    1.0ms    256    15
  247.3       HEAVY       STABLE       HEAVY     171.1     12       0      0    0.00ms      MICE    1.0ms    256    15
  247.8       HEAVY       STABLE       HEAVY     183.5     15       0      0    0.00ms      MICE    1.0ms    256    15
  248.3       HEAVY       STABLE       HEAVY     163.7     14       0      0    0.00ms      MICE    1.0ms    256    15
  248.8       HEAVY       STABLE       HEAVY     183.1     11       0      0    0.00ms      MICE    1.0ms    256    15
  249.3       HEAVY       STABLE       HEAVY     201.7      9       0      0    0.00ms      MICE    1.0ms    256    15
  249.8       HEAVY       STABLE       HEAVY     165.5      8       0      0    0.00ms      MICE    1.0ms    256    15
  250.3       HEAVY       STABLE       HEAVY     196.3      9       0      0    0.00ms      MICE    1.0ms    256    15
  250.8       HEAVY       STABLE       HEAVY     167.3     12       0      0    0.00ms      MICE    1.0ms    256    15
  251.3       HEAVY       STABLE       HEAVY     169.5     11       0      0    0.00ms      MICE    1.0ms    256    15
  251.8       HEAVY       STABLE       HEAVY     185.3     11       0      0    0.00ms      MICE    1.0ms    256    15
  252.3       HEAVY       STABLE       HEAVY     179.2     11       0      0    0.00ms      MICE    1.0ms    256    15
  252.8       HEAVY       STABLE       HEAVY     166.5     10       0      0    0.00ms      MICE    1.0ms    256    15
  253.4       HEAVY       STABLE       HEAVY     164.6     11       0      0    0.00ms      MICE    1.0ms    256    15
  253.9       HEAVY       STABLE       HEAVY     155.5     15       0      0    0.00ms      MICE    1.0ms    256    15
  254.4       HEAVY       STABLE       HEAVY     187.2     12       0      0    0.00ms      MICE    1.0ms    256    15
  254.9       HEAVY       STABLE       HEAVY     162.7     13       0      0    0.00ms      MICE    1.0ms    256    15
  255.4       HEAVY       STABLE       HEAVY     176.7     11       0      0    0.00ms      MICE    1.0ms    256    15
  255.9       HEAVY       STABLE       HEAVY     175.1     17       0      0    0.00ms      MICE    1.0ms    256    15
  256.4       HEAVY       STABLE       HEAVY     167.0     14       0      0    0.00ms      MICE    1.0ms    256    15
  256.9       HEAVY       STABLE       HEAVY     185.0      6       0      0    0.00ms      MICE    1.0ms    256    15
  257.4       HEAVY       STABLE       HEAVY     175.3      9       0      0    0.00ms      MICE    1.0ms    256    15
  257.9       HEAVY       STABLE       HEAVY     172.0     13       0      0    0.00ms      MICE    1.0ms    256    15
  258.5       HEAVY       STABLE       HEAVY     182.9      9       0      0    0.00ms      MICE    1.0ms    256    15
  259.0       HEAVY       STABLE       HEAVY     171.0     11       0      0    0.00ms      MICE    1.0ms    256    15
  259.5       HEAVY       STABLE       HEAVY     194.9      7       0      0    0.00ms      MICE    1.0ms    256    15
  260.0       HEAVY       STABLE       HEAVY     166.5      8       0      0    0.00ms      MICE    1.0ms    256    15
  260.5       HEAVY       STABLE       HEAVY     143.2     12       0      0    0.00ms      MICE    1.0ms    256    15
  261.0       HEAVY       STABLE       HEAVY     173.5     10       0      0    0.00ms      MICE    1.0ms    256    15
  261.5       HEAVY       STABLE       HEAVY     157.4     14       0      0    0.00ms      MICE    1.0ms    256    15
  262.0       HEAVY       STABLE       HEAVY     171.1     11       0      0    0.00ms      MICE    1.0ms    256    15
  262.5       HEAVY       STABLE       HEAVY     157.0     11       0      0    0.00ms      MICE    1.0ms    256    15
  263.0       HEAVY       STABLE       HEAVY     160.9     10       0      0    0.00ms      MICE    1.0ms    256    15
  263.6       HEAVY       STABLE       HEAVY     179.9     11       0      0    0.00ms      MICE    1.0ms    256    15
  264.1       HEAVY       STABLE       HEAVY     195.0     10       0      0    0.00ms      MICE    1.0ms    256    15
  264.6       HEAVY       STABLE       HEAVY     187.1     13       0      0    0.00ms      MICE    1.0ms    256    15
  265.1       HEAVY       STABLE       HEAVY     163.3     12       0      0    0.00ms      MICE    1.0ms    256    15
  265.6       HEAVY       STABLE       HEAVY     177.9     13       0      0    0.00ms      MICE    1.0ms    256    15
  266.1       HEAVY       STABLE       HEAVY     169.2     11       0      0    0.00ms      MICE    1.0ms    256    15
  266.6       HEAVY       STABLE       HEAVY     189.0     12       0      0    0.00ms      MICE    1.0ms    256    15
  267.1       HEAVY       STABLE       HEAVY     163.4     15       0      0    0.00ms      MICE    1.0ms    256    15
  267.6       HEAVY       STABLE       HEAVY     178.7      9       0      0    0.00ms      MICE    1.0ms    256    15
  268.1       HEAVY       STABLE       HEAVY     196.8      7       0      0    0.00ms      MICE    1.0ms    256    15
  268.6       HEAVY       STABLE       HEAVY     175.1      7       0      0    0.00ms      MICE    1.0ms    256    15
  269.2       HEAVY       STABLE       HEAVY     154.5     14       0      0    0.00ms      MICE    1.0ms    256    15
  269.7       HEAVY       STABLE       HEAVY     181.0     12       0      0    0.00ms      MICE    1.0ms    256    15
  270.2       HEAVY       STABLE       HEAVY     166.9     10       0      0    0.00ms      MICE    1.0ms    256    15
  270.7       HEAVY       STABLE       HEAVY     171.5     10       0      0    0.00ms      MICE    1.0ms    256    15
  271.2       HEAVY       STABLE       HEAVY     182.8     10       0      0    0.00ms      MICE    1.0ms    256    15
  271.7       HEAVY       STABLE       HEAVY     163.2     10       0      0    0.00ms      MICE    1.0ms    256    15
  272.2       HEAVY       STABLE       HEAVY     179.2     10       0      0    0.00ms      MICE    1.0ms    256    15
  272.7       HEAVY       STABLE       HEAVY     167.1     15       0      0    0.00ms      MICE    1.0ms    256    15
  273.2       HEAVY       STABLE       HEAVY     174.2     10       0      0    0.00ms      MICE    1.0ms    256    15
  273.7       HEAVY       STABLE       HEAVY     190.5     12       0      0    0.00ms      MICE    1.0ms    256    15
  274.2       HEAVY       STABLE       HEAVY     160.0     15       0      0    0.00ms      MICE    1.0ms    256    15
  274.8       HEAVY       STABLE       HEAVY     177.0     11       0      0    0.00ms      MICE    1.0ms    256    15
  275.3       HEAVY       STABLE       HEAVY     169.3     13       0      0    0.00ms      MICE    1.0ms    256    15
  275.8       HEAVY       STABLE       HEAVY     157.8     12       0      0    0.00ms      MICE    1.0ms    256    15
  276.3       HEAVY       STABLE       HEAVY     173.6     15       0      0    0.00ms      MICE    1.0ms    256    15
  276.8       HEAVY       STABLE       HEAVY     175.3      8       0      0    0.00ms      MICE    1.0ms    256    15
  277.3       HEAVY       STABLE       HEAVY     169.5      8       0      0    0.00ms      MICE    1.0ms    256    15
  277.8       HEAVY       STABLE       HEAVY     191.0     12       0      0    0.00ms      MICE    1.0ms    256    15
  278.3       HEAVY       STABLE       HEAVY     155.8     12       0      0    0.00ms      MICE    1.0ms    256    15
  278.8       HEAVY       STABLE       HEAVY     157.7     14       0      0    0.00ms      MICE    1.0ms    256    15
  279.3       HEAVY       STABLE       HEAVY     173.2     11       0      0    0.00ms      MICE    1.0ms    256    15
  279.8       HEAVY       STABLE       HEAVY     169.5     13       0      0    0.00ms      MICE    1.0ms    256    15
  280.4       HEAVY       STABLE       HEAVY     173.3     11       0      0    0.00ms      MICE    1.0ms    256    15
  280.9       HEAVY       STABLE       HEAVY     181.1      4       0      0    0.00ms      MICE    1.0ms    256    15
  281.4       HEAVY       STABLE       HEAVY     183.1     13       0      0    0.00ms      MICE    1.0ms    256    15
  281.9       HEAVY       STABLE       HEAVY     192.3      9       0      0    0.00ms      MICE    1.0ms    256    15
  282.4       HEAVY       STABLE       HEAVY     186.5      5       0      0    0.00ms      MICE    1.0ms    256    15
  282.9       HEAVY       STABLE       HEAVY     161.1      8       0      0    0.00ms      MICE    1.0ms    256    15
  283.4       HEAVY       STABLE       HEAVY     175.3     12       0      0    0.00ms      MICE    1.0ms    256    15
  283.9       HEAVY       STABLE       HEAVY     179.3     14       0      0    0.00ms      MICE    1.0ms    256    15
  284.4       HEAVY       STABLE       HEAVY     181.0     13       0      0    0.00ms      MICE    1.0ms    256    15
  284.9       HEAVY       STABLE       HEAVY     153.4     11       0      0    0.00ms      MICE    1.0ms    256    15
  285.4       HEAVY       STABLE       HEAVY     189.3     13       0      0    0.00ms      MICE    1.0ms    256    15
  285.9       HEAVY       STABLE       HEAVY     167.7     14       0      0    0.00ms      MICE    1.0ms    256    15
  286.4       HEAVY       STABLE       HEAVY     192.7      9       0      0    0.00ms      MICE    1.0ms    256    15
  287.0       HEAVY       STABLE       HEAVY     167.1     12       0      0    0.00ms      MICE    1.0ms    256    15
  287.5       HEAVY       STABLE       HEAVY     169.5     10       0      0    0.00ms      MICE    1.0ms    256    15
  288.0       HEAVY       STABLE       HEAVY     205.0      7       0      0    0.00ms      MICE    1.0ms    256    15
  288.5       HEAVY       STABLE       HEAVY     175.4     17       0      0    0.00ms      MICE    1.0ms    256    15
  289.0       HEAVY       STABLE       HEAVY     199.1     11       0      0    0.00ms      MICE    1.0ms    256    15
  289.5       HEAVY       STABLE       HEAVY     198.8      8       0      0    0.00ms      MICE    1.0ms    256    15
  290.0       HEAVY       STABLE       HEAVY     194.6     11       0      0    0.00ms      MICE    1.0ms    256    15
  290.5       HEAVY       STABLE       HEAVY     187.8     10       0      0    0.00ms      MICE    1.0ms    256    15
  291.0       HEAVY       STABLE       HEAVY     159.5      8       0      0    0.00ms      MICE    1.0ms    256    15
  291.5       HEAVY       STABLE       HEAVY     188.7      8       0      0    0.00ms      MICE    1.0ms    256    15
  292.0       HEAVY       STABLE       HEAVY     175.1     13       0      0    0.00ms      MICE    1.0ms    256    15
  292.5       HEAVY       STABLE       HEAVY     198.3     10       0      0    0.00ms      MICE    1.0ms    256    15
  293.1       HEAVY       STABLE       HEAVY     174.3      8       0      0    0.00ms      MICE    1.0ms    256    15
  293.6       HEAVY       STABLE       HEAVY     187.2     13       0      0    0.00ms      MICE    1.0ms    256    15
  294.1       HEAVY       STABLE       HEAVY     171.3     15       0      0    0.00ms      MICE    1.0ms    256    15
  294.6       HEAVY       STABLE       HEAVY     183.3     12       0      0    0.00ms      MICE    1.0ms    256    15
  295.1       HEAVY       STABLE       HEAVY     157.7     11       0      0    0.00ms      MICE    1.0ms    256    15
  295.6       HEAVY       STABLE       HEAVY     187.1      8       0      0    0.00ms      MICE    1.0ms    256    15
  296.1       HEAVY       STABLE       HEAVY     165.5     12       0      0    0.00ms      MICE    1.0ms    256    15
  296.6       HEAVY       STABLE       HEAVY     175.4     14       0      0    0.00ms      MICE    1.0ms    256    15
  297.1       HEAVY       STABLE       HEAVY     165.7     13       0      0    0.00ms      MICE    1.0ms    256    15
  297.6       HEAVY       STABLE       HEAVY     173.5     12       0      0    0.00ms      MICE    1.0ms    256    15
  298.1       HEAVY       STABLE       HEAVY     185.5      9       0      0    0.00ms      MICE    1.0ms    256    15
  298.6       HEAVY       STABLE       HEAVY     181.6     16       0      0    0.00ms      MICE    1.0ms    256    15
  299.1       HEAVY       STABLE       HEAVY     169.0     11       0      0    0.00ms      MICE    1.0ms    256    15
  299.7       HEAVY       STABLE       HEAVY     168.7     13       0      0    0.00ms      MICE    1.0ms    256    15
  300.2       HEAVY       STABLE       HEAVY     165.5     10       0      0    0.00ms      MICE    1.0ms    256    15
  300.7       HEAVY       STABLE       HEAVY     159.3      9       0      0    0.00ms      MICE    1.0ms    256    15
  301.2       HEAVY       STABLE       HEAVY     174.1     12       0      0    0.00ms      MICE    1.0ms    256    15
  301.7       HEAVY       STABLE       HEAVY     171.3     11       0      0    0.00ms      MICE    1.0ms    256    15
  302.2       HEAVY       STABLE       HEAVY     165.3     12       0      0    0.00ms      MICE    1.0ms    256    15
  302.7       HEAVY       STABLE       HEAVY      60.7      0       0      0    0.00ms      MICE    1.0ms    256    15
[eBPF] Detached from ns_router/veth_rs

Done — 594 ticks, 15 adj | mode: eBPF (clang+tc+bpftool)
Run: python3 plot_acape.py
