t_s,avg_q,drop_rate_per_s,backlog_pkts,throughput_mbps,max_p,target_ms,limit_pkts
504.86,10.8,143.6,16,9.986,0.01,4.84,993
505.37,10.8,159.5,14,10.016,0.01,4.84,993
505.88,10.8,141.7,16,9.989,0.01,4.84,993
506.39,10.8,155.5,16,9.991,0.01,4.84,993
506.89,10.8,165.5,13,10.002,0.01,4.84,993
507.4,10.9,151.5,14,10.01,0.01,4.84,993
507.91,10.9,143.9,14,10.006,0.01,4.84,993
508.42,10.9,127.4,12,9.973,0.01,4.84,993
508.93,10.9,177.6,8,10.015,0.01,4.84,993
509.43,10.9,141.6,15,10.009,0.01,4.84,993
509.94,10.9,140.9,14,10.002,0.01,4.84,993
510.45,10.9,116.4,15,9.985,0.01,4.84,993
510.95,10.9,161.4,10,10.012,0.01,4.84,993
511.46,10.9,143.8,13,9.972,0.01,4.84,993
511.97,10.9,139.4,12,10.035,0.01,4.84,993
512.48,10.9,125.9,13,9.984,0.01,4.84,993
512.99,10.9,161.3,13,10.006,0.01,4.84,993
513.49,10.9,141.5,13,9.994,0.01,4.84,993
514.0,10.9,151.5,8,10.01,0.01,4.84,993
514.51,10.9,147.5,17,10.002,0.01,4.84,993
515.02,10.9,173.2,9,9.986,0.01,4.84,993
515.53,10.9,167.9,16,10.003,0.01,4.84,993
516.03,10.9,149.5,8,10.006,0.01,4.84,993
516.54,10.9,134.2,0,9.97,0.01,4.84,993
517.05,10.9,163.3,12,10.03,0.01,4.84,993
517.56,10.9,133.9,14,9.992,0.01,4.84,993
518.07,10.9,154.5,13,10.005,0.01,4.84,993
518.57,10.9,161.4,12,9.991,0.01,4.84,993
519.08,10.9,141.7,12,10.01,0.01,4.84,993
519.59,10.9,124.0,15,9.986,0.01,4.84,993
520.1,10.9,146.7,15,10.011,0.01,4.84,993
520.6,10.9,159.3,12,9.983,0.01,4.84,993
521.11,10.9,137.6,17,10.021,0.01,4.84,993
521.62,10.9,149.6,14,10.011,0.01,4.84,993
522.13,10.9,131.9,12,9.992,0.01,4.84,993
522.63,10.9,147.5,10,10.007,0.01,4.84,993
523.14,10.9,143.6,10,9.981,0.01,4.84,993
523.65,10.9,145.6,11,10.008,0.01,4.84,993
524.16,10.9,123.9,9,10.005,0.01,4.84,993
524.67,10.9,128.2,16,9.985,0.01,4.84,993
525.17,10.9,139.6,11,10.003,0.01,4.84,993
525.68,11.0,161.5,16,9.996,0.01,4.84,993
526.19,11.0,185.0,14,10.013,0.01,4.84,993
526.7,11.0,155.7,11,10.0,0.01,4.84,993
527.21,11.0,161.3,13,10.007,0.01,4.84,993
527.71,11.0,161.3,16,9.961,0.01,4.84,993
528.22,11.0,167.3,12,10.036,0.01,4.84,993
528.73,11.0,163.4,16,9.989,0.01,4.84,993
529.24,11.0,133.9,15,10.017,0.01,4.84,993
529.75,11.0,149.6,14,9.99,0.01,4.84,993
530.25,11.0,147.6,16,9.988,0.01,4.84,993
530.76,11.0,135.9,13,10.018,0.01,4.84,993
531.27,11.0,151.5,9,9.985,0.01,4.84,993
531.78,11.0,153.8,12,10.006,0.01,4.84,993
532.29,11.0,142.2,15,10.002,0.01,4.84,993
532.79,11.0,121.9,14,10.005,0.01,4.84,993
533.3,11.0,161.7,12,10.005,0.01,4.84,993
533.81,11.0,149.7,15,9.993,0.01,4.84,993
534.32,11.0,151.6,15,9.992,0.01,4.84,993
534.82,11.0,153.5,9,9.988,0.01,4.84,993
535.33,11.0,143.6,13,10.01,0.01,4.84,993
535.84,11.0,131.6,0,9.993,0.01,4.84,993
536.35,11.0,159.3,14,10.002,0.01,4.84,993
536.86,11.0,145.7,16,10.013,0.01,4.84,993
537.37,11.0,155.2,11,9.997,0.01,4.84,993
537.87,11.0,143.7,14,9.988,0.01,4.84,993
538.38,11.0,171.2,14,10.009,0.01,4.84,993
538.89,11.0,161.3,11,10.006,0.01,4.84,993
539.4,11.0,145.5,10,9.981,0.01,4.84,993
539.91,11.0,126.0,13,10.016,0.01,4.84,993
540.42,11.1,157.4,13,9.985,0.01,4.84,993
540.92,11.1,165.5,13,9.997,0.01,4.84,993
541.43,11.1,139.7,15,10.006,0.01,4.84,993
541.94,11.1,149.7,12,9.995,0.01,4.84,993
542.45,11.1,145.6,11,10.012,0.01,4.84,993
542.96,11.1,153.5,10,9.988,0.01,4.84,993
543.46,11.1,145.5,13,10.003,0.01,4.84,993
543.97,11.1,147.5,16,10.005,0.01,4.84,993
544.48,11.1,159.3,12,10.007,0.01,4.84,993
544.99,11.1,127.9,13,9.984,0.01,4.84,993
545.5,11.1,141.6,9,10.007,0.01,4.84,993
546.01,11.1,124.0,13,9.989,0.01,4.84,993
546.51,11.1,147.4,17,10.02,0.01,4.84,993
547.02,11.1,129.9,14,9.966,0.01,4.84,993
547.53,11.1,151.6,12,10.019,0.01,4.84,993
548.04,11.1,145.6,13,10.008,0.01,4.84,993
548.55,11.1,171.6,12,10.009,0.01,4.84,993
549.05,11.1,148.6,12,10.008,0.01,4.84,993
549.56,11.1,145.7,16,9.992,0.01,4.84,993
550.07,11.1,169.0,13,9.996,0.01,4.84,993
550.57,11.1,126.0,13,9.992,0.01,4.84,993
551.08,11.1,154.5,12,9.979,0.01,4.84,993
551.59,11.1,153.8,14,10.005,0.01,4.84,993
552.09,11.1,178.9,13,10.027,0.01,4.84,993
552.6,11.1,141.6,15,9.983,0.01,4.84,993
553.11,11.1,151.9,11,10.011,0.01,4.84,993
553.62,11.2,120.0,15,10.006,0.01,4.84,993
554.13,11.2,124.1,17,9.997,0.01,4.84,993
554.63,11.2,171.5,13,10.001,0.01,4.84,993
555.14,11.2,150.1,16,10.002,0.01,4.84,993
555.65,11.2,159.5,13,9.993,0.01,4.84,993
556.16,11.2,143.8,9,9.997,0.01,4.84,993
556.66,11.2,151.5,10,10.009,0.01,4.84,993
557.17,11.2,160.9,13,9.959,0.01,4.84,993
557.68,11.2,139.2,11,10.019,0.01,4.84,993
558.19,11.2,135.3,14,10.019,0.01,4.84,993
558.7,11.2,127.6,16,9.959,0.01,4.84,993
559.21,11.2,165.7,13,10.036,0.01,4.84,993
559.72,11.2,131.9,11,9.994,0.01,4.84,993
560.23,11.2,161.4,13,10.012,0.01,4.84,993
560.73,11.2,167.2,10,9.985,0.01,4.84,993
561.24,11.2,157.2,15,9.996,0.01,4.84,993
561.75,11.2,165.2,11,10.007,0.01,4.84,993
562.26,11.2,135.7,14,10.004,0.01,4.84,993
562.77,11.2,139.9,16,9.999,0.01,4.84,993
563.28,11.2,145.6,10,10.009,0.01,4.84,993
563.78,11.2,133.8,14,9.988,0.01,4.84,993
564.29,11.2,161.5,13,9.995,0.01,4.84,993
564.8,11.2,137.8,14,10.012,0.01,4.84,993
565.31,11.2,144.1,13,9.967,0.01,4.84,993
565.81,11.2,157.3,17,10.027,0.01,4.84,993
566.32,11.3,147.5,14,9.978,0.01,4.84,993
566.83,11.3,147.9,12,10.03,0.01,4.84,993
567.34,11.3,130.5,10,9.987,0.01,4.84,993
567.84,11.3,146.9,11,10.013,0.01,4.84,993
568.36,11.3,125.7,12,9.988,0.01,4.84,993
568.86,11.3,153.3,11,9.995,0.01,4.84,993
569.37,11.3,151.0,10,10.001,0.01,4.84,993
569.88,11.3,141.7,13,10.015,0.01,4.84,993
570.39,11.3,150.1,15,9.978,0.01,4.84,993
570.9,11.3,141.6,11,10.005,0.01,4.84,993
571.41,11.3,151.5,18,10.012,0.01,4.84,993
571.91,11.3,139.8,17,9.995,0.01,4.84,993
572.42,11.3,145.6,13,10.012,0.01,4.84,993
572.93,11.3,135.7,18,9.982,0.01,4.84,993
573.44,11.3,153.6,10,10.021,0.01,4.84,993
573.95,11.3,163.3,12,9.983,0.01,4.84,993
574.45,11.3,173.3,13,10.016,0.01,4.84,993
574.96,11.3,144.0,17,9.987,0.01,4.84,993
575.47,11.3,167.4,11,10.017,0.01,4.84,993
575.98,11.3,143.3,11,9.963,0.01,4.84,993
576.49,11.3,164.8,10,10.03,0.01,4.84,993
577.0,11.3,147.6,11,10.01,0.01,4.84,993
577.5,11.3,165.2,7,9.982,0.01,4.84,993
578.01,11.3,108.5,11,10.013,0.01,4.84,993
578.52,11.3,165.7,12,9.988,0.01,4.84,993
579.03,11.3,129.9,14,9.992,0.01,4.84,993
579.53,11.3,150.1,14,9.997,0.01,4.84,993
580.04,11.3,138.8,14,10.011,0.01,4.84,993
580.54,11.3,149.6,7,9.991,0.01,4.84,993
581.05,11.3,135.7,9,10.005,0.01,4.84,993
581.56,11.3,137.8,12,9.993,0.01,4.84,993
582.07,11.3,144.2,13,10.004,0.01,4.84,993
582.58,11.3,155.7,15,10.025,0.01,4.84,993
583.08,11.3,149.6,12,9.988,0.01,4.84,993
583.59,11.3,161.4,9,9.992,0.01,4.84,993
584.1,11.3,122.0,14,10.013,0.01,4.84,993
584.61,11.3,175.2,13,9.989,0.01,4.84,993
585.11,11.3,157.4,12,10.007,0.01,4.84,993
585.62,11.3,161.4,13,9.962,0.01,4.84,993
586.13,11.3,163.5,12,10.023,0.01,4.84,993
586.64,11.3,124.0,14,10.013,0.01,4.84,993
587.15,11.3,157.5,11,9.99,0.01,4.84,993
587.65,11.3,137.4,15,10.013,0.01,4.84,993
588.16,11.3,149.4,11,9.998,0.01,4.84,993
588.67,11.3,167.3,10,9.991,0.01,4.84,993
589.18,11.3,114.2,14,10.014,0.01,4.84,993
589.69,11.3,161.9,11,9.995,0.01,4.84,993
590.2,11.4,151.6,15,9.99,0.01,4.84,993
590.7,11.4,171.1,11,10.007,0.01,4.84,993
591.21,11.4,149.6,13,9.989,0.01,4.84,993
591.72,11.4,139.8,13,9.991,0.01,4.84,993
592.23,11.4,173.2,10,10.013,0.01,4.84,993
592.74,11.4,141.9,13,10.0,0.01,4.84,993
593.24,11.4,153.4,14,10.007,0.01,4.84,993
593.75,11.4,159.5,14,9.996,0.01,4.84,993
594.26,11.4,167.5,14,10.001,0.01,4.84,993
594.77,11.4,63.0,0,4.635,0.01,4.84,993
595.27,11.3,0.0,0,0.0,0.01,4.84,993
595.78,11.3,0.0,0,0.0,0.01,4.84,993
596.29,11.3,0.0,0,0.0,0.01,4.84,993
596.8,11.3,0.0,0,0.0,0.01,4.84,993
597.3,11.2,0.0,0,0.0,0.01,4.84,993
