t_s,dr_gradient,bl_gradient,rtt_gradient,regime,trajectory,predicted,workload
842.907,-412.2679,0.6610,0.0000,HEAVY,RECOVERING,MODERATE,MICE
845.468,-187.9111,-2.5199,0.0000,HEAVY,RECOVERING,MODERATE,MICE
848.032,-238.4788,2.9688,0.0000,HEAVY,RECOVERING,MODERATE,MICE
850.596,653.9735,1.6783,0.0000,HEAVY,STABLE,HEAVY,MICE
853.160,-901.1082,-3.9927,0.0000,HEAVY,RECOVERING,MODERATE,MICE
855.721,864.0673,0.1871,0.0000,HEAVY,STABLE,HEAVY,MICE
858.284,-349.5687,-3.4408,0.0000,HEAVY,RECOVERING,MODERATE,MICE
860.842,273.3078,-2.8199,0.0000,HEAVY,STABLE,HEAVY,MICE
863.410,252.5610,1.0874,0.0000,HEAVY,STABLE,HEAVY,MICE
865.973,-330.8321,-1.7358,0.0000,HEAVY,RECOVERING,MODERATE,MICE
868.531,487.9037,4.3228,0.0000,HEAVY,STABLE,HEAVY,MICE
871.097,-1128.2032,-2.7413,0.0000,HEAVY,RECOVERING,MODERATE,MICE
873.658,-1633.7709,1.0060,0.0000,HEAVY,RECOVERING,MODERATE,MICE
876.220,-340.5760,-0.2008,0.0000,HEAVY,RECOVERING,MODERATE,MICE
880.203,132.4828,-0.9511,0.0000,HEAVY,STABLE,HEAVY,MICE
882.764,2495.7584,-0.1444,0.0000,HEAVY,STABLE,HEAVY,MICE
885.327,-4.0216,1.0994,0.0000,HEAVY,STABLE,HEAVY,MICE
887.887,1072.8487,-0.8878,0.0000,HEAVY,STABLE,HEAVY,MICE
890.451,127.3229,3.1937,0.0000,HEAVY,STABLE,HEAVY,MICE
893.012,-1974.7435,0.0489,0.0000,HEAVY,RECOVERING,MODERATE,MICE
895.573,1425.0959,-0.8976,0.0000,HEAVY,STABLE,HEAVY,MICE
898.116,-16140.7691,-69.4394,0.0000,NORMAL,STABLE,NORMAL,MICE
900.655,-2371.7121,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
903.195,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
