[eBPF] Layer 1: ✅ Using existing /home/ammu/ccn-linux-qdisc-study/scripts/../ebpf/tc_monitor.o
[eBPF] Layer 2: Attaching to ns1/veth1...
[eBPF] Layer 2: ✅ Attached — filter protocol all pref 49152 bpf chain 0 handle 0x1 tc_mon
[eBPF] Layer 3: Locating BPF maps via bpftool...
[eBPF] Layer 3: ✅ flow_map id=22
[eBPF] Layer 3: ✅ global_map id=23

════════════════════════════════════════════════════════════════════════
  ACAPE v5.0.0  |  mode: eBPF (clang+tc+bpftool)
  metrics → /home/ammu/ccn-linux-qdisc-study/logs/acape_metrics_20260402_131706.csv
════════════════════════════════════════════════════════════════════════
      t      regime         traj        pred      dr/s     bl   flows  eleph      rtt      wkld     tgt    lim   adj
  460.1       HEAVY       STABLE       HEAVY   44593.3    251       0      0    0.00ms      MICE    1.0ms    256    15
  460.6       HEAVY       STABLE       HEAVY   54141.1    252       0      0    0.00ms      MICE    1.0ms    256    15
  461.1       HEAVY       STABLE       HEAVY   48286.2    237       0      0    0.00ms      MICE    1.0ms    256    15
  461.6       HEAVY   RECOVERING    MODERATE   48131.1    243       0      0    0.00ms      MICE    1.0ms    256    15
  462.1       HEAVY       STABLE       HEAVY   58335.0    246       0      0    0.00ms      MICE    1.0ms    256    15
  462.6       HEAVY   RECOVERING    MODERATE   53539.2    247       0      0    0.00ms      MICE    1.0ms    256    15
  463.1       HEAVY   RECOVERING    MODERATE   44041.2    234       0      0    0.00ms      MICE    1.0ms    256    15
  463.6       HEAVY       STABLE       HEAVY   55883.2    256       0      0    0.00ms      MICE    1.0ms    256    15
  464.2       HEAVY   RECOVERING    MODERATE   47948.4    248       0      0    0.00ms      MICE    1.0ms    256    15
  464.7       HEAVY       STABLE       HEAVY   49096.3    231       0      0    0.00ms      MICE    1.0ms    256    15
  465.2       HEAVY   RECOVERING    MODERATE   46688.8    242       0      0    0.00ms      MICE    1.0ms    256    15
  465.7       HEAVY   RECOVERING    MODERATE   50592.2    216       0      0    0.00ms      MICE    1.0ms    256    15
  466.2       HEAVY   RECOVERING    MODERATE   51165.3    249       0      0    0.00ms      MICE    1.0ms    256    15
  466.7       HEAVY   RECOVERING    MODERATE   52093.2    239       0      0    0.00ms      MICE    1.0ms    256    15
  467.2       HEAVY       STABLE       HEAVY   56029.9    248       0      0    0.00ms      MICE    1.0ms    256    15
  467.7       HEAVY       STABLE       HEAVY   48848.8    250       0      0    0.00ms      MICE    1.0ms    256    15
  468.3       HEAVY   RECOVERING    MODERATE   47251.0    237       0      0    0.00ms      MICE    1.0ms    256    15
  468.8       HEAVY       STABLE       HEAVY   53695.5    237       0      0    0.00ms      MICE    1.0ms    256    15
  469.3       HEAVY       STABLE       HEAVY   50024.4    235       0      0    0.00ms      MICE    1.0ms    256    15
  469.8       HEAVY       STABLE       HEAVY   58835.8    254       0      0    0.00ms      MICE    1.0ms    256    15
  470.3       HEAVY       STABLE       HEAVY   59225.1    252       0      0    0.00ms      MICE    1.0ms    256    15
  470.8       HEAVY       STABLE       HEAVY   46671.5    235       0      0    0.00ms      MICE    1.0ms    256    15
  471.3       HEAVY       STABLE       HEAVY   53927.5    236       0      0    0.00ms      MICE    1.0ms    256    15
  471.8       HEAVY   RECOVERING    MODERATE   45641.7    235       0      0    0.00ms      MICE    1.0ms    256    15
  472.4       HEAVY       STABLE       HEAVY   52840.9    228       0      0    0.00ms      MICE    1.0ms    256    15
  472.9       HEAVY       STABLE       HEAVY   53643.6    237       0      0    0.00ms      MICE    1.0ms    256    15
  473.4       HEAVY   RECOVERING    MODERATE   49457.0    237       0      0    0.00ms      MICE    1.0ms    256    15
  473.9       HEAVY   RECOVERING    MODERATE   57168.2    233       0      0    0.00ms      MICE    1.0ms    256    15
  474.4       HEAVY   RECOVERING    MODERATE   54215.5    238       0      0    0.00ms      MICE    1.0ms    256    15
  474.9       HEAVY       STABLE       HEAVY   58698.0    255       0      0    0.00ms      MICE    1.0ms    256    15
  475.4       HEAVY       STABLE       HEAVY   63512.9    249       0      0    0.00ms      MICE    1.0ms    256    15
  476.0       HEAVY       STABLE       HEAVY   49838.9    242       0      0    0.00ms      MICE    1.0ms    256    15
  476.5       HEAVY       STABLE       HEAVY   48429.6    241       0      0    0.00ms      MICE    1.0ms    256    15
  477.0       HEAVY   RECOVERING    MODERATE   47988.0    238       0      0    0.00ms      MICE    1.0ms    256    15
  477.5       HEAVY   RECOVERING    MODERATE   43477.7    247       0      0    0.00ms      MICE    1.0ms    256    15
  478.0       HEAVY   RECOVERING    MODERATE   48439.3    224       0      0    0.00ms      MICE    1.0ms    256    15
  478.5       HEAVY   RECOVERING    MODERATE   51615.3    249       0      0    0.00ms      MICE    1.0ms    256    15
  479.0       HEAVY   RECOVERING    MODERATE   45953.3    249       0      0    0.00ms      MICE    1.0ms    256    15
  479.5       HEAVY   RECOVERING    MODERATE   51061.6    241       0      0    0.00ms      MICE    1.0ms    256    15
  480.1       HEAVY   RECOVERING    MODERATE   49534.6    241       0      0    0.00ms      MICE    1.0ms    256    15
  480.6       HEAVY       STABLE       HEAVY   54363.5    239       0      0    0.00ms      MICE    1.0ms    256    15
  481.1       HEAVY       STABLE       HEAVY   48883.8    249       0      0    0.00ms      MICE    1.0ms    256    15
  481.6       HEAVY       STABLE       HEAVY   51813.2    252       0      0    0.00ms      MICE    1.0ms    256    15
  482.1       HEAVY       STABLE       HEAVY   56613.1    254       0      0    0.00ms      MICE    1.0ms    256    15
  482.6       HEAVY       STABLE       HEAVY   49747.1    251       0      0    0.00ms      MICE    1.0ms    256    15
  483.1       HEAVY       STABLE       HEAVY   46833.8    232       0      0    0.00ms      MICE    1.0ms    256    15
  483.6       HEAVY       STABLE       HEAVY   58938.3    241       0      0    0.00ms      MICE    1.0ms    256    15
  484.2       HEAVY       STABLE       HEAVY   54849.3    254       0      0    0.00ms      MICE    1.0ms    256    15
  484.7       HEAVY       STABLE       HEAVY   50612.4    244       0      0    0.00ms      MICE    1.0ms    256    15
  485.2       HEAVY   RECOVERING    MODERATE   45647.2    247       0      0    0.00ms      MICE    1.0ms    256    15
  485.7       HEAVY       STABLE       HEAVY   54075.2    231       0      0    0.00ms      MICE    1.0ms    256    15
  486.2       HEAVY   RECOVERING    MODERATE   47317.7    250       0      0    0.00ms      MICE    1.0ms    256    15
  486.7       HEAVY   RECOVERING    MODERATE   55369.7    247       0      0    0.00ms      MICE    1.0ms    256    15
  487.2       HEAVY       STABLE       HEAVY   50360.3    253       0      0    0.00ms      MICE    1.0ms    256    15
  487.7       HEAVY   RECOVERING    MODERATE   51793.3    235       0      0    0.00ms      MICE    1.0ms    256    15
  488.3       HEAVY   RECOVERING    MODERATE   44346.9    236       0      0    0.00ms      MICE    1.0ms    256    15
  488.8       HEAVY   RECOVERING    MODERATE   56143.1    231       0      0    0.00ms      MICE    1.0ms    256    15
  489.3       HEAVY       STABLE       HEAVY   54176.6    254       0      0    0.00ms      MICE    1.0ms    256    15
  489.8       HEAVY       STABLE       HEAVY   56789.7    240       0      0    0.00ms      MICE    1.0ms    256    15
  490.3       HEAVY       STABLE       HEAVY   52708.8    248       0      0    0.00ms      MICE    1.0ms    256    15
  490.8       HEAVY       STABLE       HEAVY   50384.9    226       0      0    0.00ms      MICE    1.0ms    256    15
  491.3       HEAVY   RECOVERING    MODERATE   43628.2    237       0      0    0.00ms      MICE    1.0ms    256    15
  491.8       HEAVY   RECOVERING    MODERATE   48837.6    238       0      0    0.00ms      MICE    1.0ms    256    15
  492.4       HEAVY   RECOVERING    MODERATE   53532.5    244       0      0    0.00ms      MICE    1.0ms    256    15
  492.9       HEAVY       STABLE       HEAVY   55707.2    227       0      0    0.00ms      MICE    1.0ms    256    15
  493.4       HEAVY   RECOVERING    MODERATE   40646.4    226       0      0    0.00ms      MICE    1.0ms    256    15
  493.9       HEAVY   RECOVERING    MODERATE   53182.9    243       0      0    0.00ms      MICE    1.0ms    256    15
  494.4       HEAVY   RECOVERING    MODERATE   53467.0    253       0      0    0.00ms      MICE    1.0ms    256    15
  494.9       HEAVY   RECOVERING    MODERATE   46536.7    239       0      0    0.00ms      MICE    1.0ms    256    15
  495.4       HEAVY       STABLE       HEAVY   56863.0    254       0      0    0.00ms      MICE    1.0ms    256    15
  495.9       HEAVY       STABLE       HEAVY   45894.4    252       0      0    0.00ms      MICE    1.0ms    256    15
  496.5       HEAVY   RECOVERING    MODERATE   43475.3    245       0      0    0.00ms      MICE    1.0ms    256    15
  497.0       HEAVY   RECOVERING    MODERATE   52694.0    245       0      0    0.00ms      MICE    1.0ms    256    15
  497.5       HEAVY   RECOVERING    MODERATE   39297.7    253       0      0    0.00ms      MICE    1.0ms    256    15
  498.0       HEAVY       STABLE       HEAVY   54517.8    256       0      0    0.00ms      MICE    1.0ms    256    15
  498.5       HEAVY   RECOVERING    MODERATE   50192.6    234       0      0    0.00ms      MICE    1.0ms    256    15
  499.0       HEAVY   RECOVERING    MODERATE   43900.9    241       0      0    0.00ms      MICE    1.0ms    256    15
  499.5       HEAVY   RECOVERING    MODERATE   49920.4    198       0      0    0.00ms      MICE    1.0ms    256    15
  500.1       HEAVY   RECOVERING    MODERATE   38935.9    242       0      0    0.00ms      MICE    1.0ms    256    15
  500.6       HEAVY       STABLE       HEAVY   54497.1    232       0      0    0.00ms      MICE    1.0ms    256    15
  501.1       HEAVY       STABLE       HEAVY   54822.8    221       0      0    0.00ms      MICE    1.0ms    256    15
  501.6       HEAVY       STABLE       HEAVY   54010.6    256       0      0    0.00ms      MICE    1.0ms    256    15
  502.1       HEAVY       STABLE       HEAVY   60173.4    243       0      0    0.00ms      MICE    1.0ms    256    15
  502.6       HEAVY       STABLE       HEAVY   53897.5    256       0      0    0.00ms      MICE    1.0ms    256    15
  503.1       HEAVY       STABLE       HEAVY   58506.6    248       0      0    0.00ms      MICE    1.0ms    256    15
  503.6       HEAVY       STABLE       HEAVY   49798.2    256       0      0    0.00ms      MICE    1.0ms    256    15
  504.2       HEAVY       STABLE       HEAVY   54880.5    254       0      0    0.00ms      MICE    1.0ms    256    15
  504.7       HEAVY       STABLE       HEAVY   57197.3    241       0      0    0.00ms      MICE    1.0ms    256    15
  505.2       HEAVY       STABLE       HEAVY   57374.7    226       0      0    0.00ms      MICE    1.0ms    256    15
  505.7       HEAVY   RECOVERING    MODERATE   49428.0    253       0      0    0.00ms      MICE    1.0ms    256    15
  506.2       HEAVY   RECOVERING    MODERATE   52400.4    239       0      0    0.00ms      MICE    1.0ms    256    15
  506.7       HEAVY   RECOVERING    MODERATE   56010.2    243       0      0    0.00ms      MICE    1.0ms    256    15
  507.2       HEAVY   RECOVERING    MODERATE   52707.1    226       0      0    0.00ms      MICE    1.0ms    256    15
  507.8       HEAVY   RECOVERING    MODERATE   51080.6    227       0      0    0.00ms      MICE    1.0ms    256    15
  508.3       HEAVY       STABLE       HEAVY   59262.2    236       0      0    0.00ms      MICE    1.0ms    256    15
  508.8       HEAVY       STABLE       HEAVY   64220.5    247       0      0    0.00ms      MICE    1.0ms    256    15
  509.3       HEAVY       STABLE       HEAVY   48560.2    239       0      0    0.00ms      MICE    1.0ms    256    15
  509.8       HEAVY       STABLE       HEAVY   51851.2    243       0      0    0.00ms      MICE    1.0ms    256    15
  510.3       HEAVY   RECOVERING    MODERATE   49003.7    254       0      0    0.00ms      MICE    1.0ms    256    15
  510.8       HEAVY   RECOVERING    MODERATE   46900.3    228       0      0    0.00ms      MICE    1.0ms    256    15
  511.3       HEAVY   RECOVERING    MODERATE   52655.7    243       0      0    0.00ms      MICE    1.0ms    256    15
  511.8       HEAVY   RECOVERING    MODERATE   53239.4    255       0      0    0.00ms      MICE    1.0ms    256    15
  512.4       HEAVY   RECOVERING    MODERATE   52307.0    247       0      0    0.00ms      MICE    1.0ms    256    15
  512.9       HEAVY   RECOVERING    MODERATE   55167.1    238       0      0    0.00ms      MICE    1.0ms    256    15
  513.4       HEAVY       STABLE       HEAVY   59954.2    249       0      0    0.00ms      MICE    1.0ms    256    15
  513.9       HEAVY       STABLE       HEAVY   55297.6    249       0      0    0.00ms      MICE    1.0ms    256    15
  514.4       HEAVY       STABLE       HEAVY   56692.8    240       0      0    0.00ms      MICE    1.0ms    256    15
  514.9       HEAVY       STABLE       HEAVY   55296.9    226       0      0    0.00ms      MICE    1.0ms    256    15
  515.4       HEAVY       STABLE       HEAVY   60466.2    236       0      0    0.00ms      MICE    1.0ms    256    15
  516.0       HEAVY       STABLE       HEAVY   59334.4    241       0      0    0.00ms      MICE    1.0ms    256    15
  516.5       HEAVY       STABLE       HEAVY   46052.4    238       0      0    0.00ms      MICE    1.0ms    256    15
  517.0       HEAVY   RECOVERING    MODERATE   39491.4    221       0      0    0.00ms      MICE    1.0ms    256    15
  517.5       HEAVY   RECOVERING    MODERATE   46800.6    251       0      0    0.00ms      MICE    1.0ms    256    15
  518.0       HEAVY   RECOVERING    MODERATE   51367.4    240       0      0    0.00ms      MICE    1.0ms    256    15
  518.5       HEAVY   RECOVERING    MODERATE   55629.3    240       0      0    0.00ms      MICE    1.0ms    256    15
  519.0       HEAVY   RECOVERING    MODERATE   51376.5    244       0      0    0.00ms      MICE    1.0ms    256    15
  519.5       HEAVY   RECOVERING    MODERATE   54679.2    251       0      0    0.00ms      MICE    1.0ms    256    15
  520.0       HEAVY   RECOVERING    MODERATE   47998.6    251       0      0    0.00ms      MICE    1.0ms    256    15
  520.6       HEAVY       STABLE       HEAVY   51964.1    249       0      0    0.00ms      MICE    1.0ms    256    15
  521.1       HEAVY       STABLE       HEAVY   56506.4    240       0      0    0.00ms      MICE    1.0ms    256    15
  521.6       HEAVY       STABLE       HEAVY   55148.3    233       0      0    0.00ms      MICE    1.0ms    256    15
  522.1       HEAVY       STABLE       HEAVY   48528.3    229       0      0    0.00ms      MICE    1.0ms    256    15
  522.6       HEAVY   RECOVERING    MODERATE   50615.5    221       0      0    0.00ms      MICE    1.0ms    256    15
  523.1       HEAVY   RECOVERING    MODERATE   50189.7    254       0      0    0.00ms      MICE    1.0ms    256    15
  523.6       HEAVY   RECOVERING    MODERATE   39615.5    246       0      0    0.00ms      MICE    1.0ms    256    15
  524.1       HEAVY   RECOVERING    MODERATE   47656.4    252       0      0    0.00ms      MICE    1.0ms    256    15
  524.7       HEAVY   RECOVERING    MODERATE   49671.0    238       0      0    0.00ms      MICE    1.0ms    256    15
  525.2       HEAVY   RECOVERING    MODERATE   50266.8    233       0      0    0.00ms      MICE    1.0ms    256    15
  525.7       HEAVY   RECOVERING    MODERATE   51275.4    253       0      0    0.00ms      MICE    1.0ms    256    15
  526.2       HEAVY   RECOVERING    MODERATE   51613.8    251       0      0    0.00ms      MICE    1.0ms    256    15
  526.7       HEAVY       STABLE       HEAVY   50596.2    255       0      0    0.00ms      MICE    1.0ms    256    15
  527.2       HEAVY       STABLE       HEAVY   60027.9    222       0      0    0.00ms      MICE    1.0ms    256    15
  527.7       HEAVY       STABLE       HEAVY   62124.3    234       0      0    0.00ms      MICE    1.0ms    256    15
  528.2       HEAVY       STABLE       HEAVY   53604.6    247       0      0    0.00ms      MICE    1.0ms    256    15
  528.8       HEAVY       STABLE       HEAVY   52694.8    226       0      0    0.00ms      MICE    1.0ms    256    15
  529.3       HEAVY       STABLE       HEAVY   53717.8    237       0      0    0.00ms      MICE    1.0ms    256    15
  529.8       HEAVY       STABLE       HEAVY   54920.1    232       0      0    0.00ms      MICE    1.0ms    256    15
  530.3       HEAVY       STABLE       HEAVY   50869.5    251       0      0    0.00ms      MICE    1.0ms    256    15
  530.8       HEAVY   RECOVERING    MODERATE   54969.2    226       0      0    0.00ms      MICE    1.0ms    256    15
  531.3       HEAVY   RECOVERING    MODERATE   54655.1    256       0      0    0.00ms      MICE    1.0ms    256    15
  531.8       HEAVY   RECOVERING    MODERATE   57565.4    241       0      0    0.00ms      MICE    1.0ms    256    15
  532.3       HEAVY       STABLE       HEAVY   58964.4    236       0      0    0.00ms      MICE    1.0ms    256    15
  532.9       HEAVY       STABLE       HEAVY   56352.6    232       0      0    0.00ms      MICE    1.0ms    256    15
  533.4       HEAVY       STABLE       HEAVY   48390.6    237       0      0    0.00ms      MICE    1.0ms    256    15
  533.9       HEAVY   RECOVERING    MODERATE   51751.6    235       0      0    0.00ms      MICE    1.0ms    256    15
  534.4       HEAVY   RECOVERING    MODERATE   52683.7    244       0      0    0.00ms      MICE    1.0ms    256    15
  534.9       HEAVY   RECOVERING    MODERATE   51710.5    245       0      0    0.00ms      MICE    1.0ms    256    15
  535.4       HEAVY   RECOVERING    MODERATE   46907.4    255       0      0    0.00ms      MICE    1.0ms    256    15
  535.9       HEAVY   RECOVERING    MODERATE   49006.9    251       0      0    0.00ms      MICE    1.0ms    256    15
  536.4       HEAVY   RECOVERING    MODERATE   48149.0    256       0      0    0.00ms      MICE    1.0ms    256    15
  537.0       HEAVY   RECOVERING    MODERATE   53975.6    233       0      0    0.00ms      MICE    1.0ms    256    15
  537.5       HEAVY   RECOVERING    MODERATE   50238.6    215       0      0    0.00ms      MICE    1.0ms    256    15
  538.0       HEAVY       STABLE       HEAVY   52988.1    247       0      0    0.00ms      MICE    1.0ms    256    15
  538.5       HEAVY   RECOVERING    MODERATE   44193.8    256       0      0    0.00ms      MICE    1.0ms    256    15
  539.0       HEAVY       STABLE       HEAVY   54927.1    251       0      0    0.00ms      MICE    1.0ms    256    15
  539.5       HEAVY       STABLE       HEAVY   58381.5    238       0      0    0.00ms      MICE    1.0ms    256    15
  540.0       HEAVY       STABLE       HEAVY   55487.6    239       0      0    0.00ms      MICE    1.0ms    256    15
  540.5       HEAVY       STABLE       HEAVY   61799.5    242       0      0    0.00ms      MICE    1.0ms    256    15
  541.1       HEAVY       STABLE       HEAVY   55286.8    250       0      0    0.00ms      MICE    1.0ms    256    15
  541.6       HEAVY       STABLE       HEAVY   58694.4    232       0      0    0.00ms      MICE    1.0ms    256    15
  542.1       HEAVY       STABLE       HEAVY   56935.8    251       0      0    0.00ms      MICE    1.0ms    256    15
  542.6       HEAVY       STABLE       HEAVY   56019.4    228       0      0    0.00ms      MICE    1.0ms    256    15
  543.1       HEAVY       STABLE       HEAVY   59075.3    226       0      0    0.00ms      MICE    1.0ms    256    15
  543.6       HEAVY       STABLE       HEAVY   55565.4    249       0      0    0.00ms      MICE    1.0ms    256    15
  544.1       HEAVY   RECOVERING    MODERATE   51581.4    248       0      0    0.00ms      MICE    1.0ms    256    15
  544.6       HEAVY   RECOVERING    MODERATE   47454.0    254       0      0    0.00ms      MICE    1.0ms    256    15
  545.2       HEAVY   RECOVERING    MODERATE   50282.8    246       0      0    0.00ms      MICE    1.0ms    256    15
  545.7       HEAVY   RECOVERING    MODERATE   57244.4    246       0      0    0.00ms      MICE    1.0ms    256    15
  546.2       HEAVY   RECOVERING    MODERATE   57309.1    220       0      0    0.00ms      MICE    1.0ms    256    15
  546.7       HEAVY   RECOVERING    MODERATE   53890.8    232       0      0    0.00ms      MICE    1.0ms    256    15
  547.2       HEAVY   RECOVERING    MODERATE   48303.9    232       0      0    0.00ms      MICE    1.0ms    256    15
  547.7       HEAVY   RECOVERING    MODERATE   51396.7    242       0      0    0.00ms      MICE    1.0ms    256    15
  548.2       HEAVY   RECOVERING    MODERATE   45931.8    240       0      0    0.00ms      MICE    1.0ms    256    15
  548.7       HEAVY   RECOVERING    MODERATE   52849.3    255       0      0    0.00ms      MICE    1.0ms    256    15
  549.3       HEAVY   RECOVERING    MODERATE   50442.9    243       0      0    0.00ms      MICE    1.0ms    256    15
  549.8       HEAVY   RECOVERING    MODERATE   54125.7    230       0      0    0.00ms      MICE    1.0ms    256    15
  550.3       HEAVY   RECOVERING    MODERATE   51205.0    254       0      0    0.00ms      MICE    1.0ms    256    15
  550.8       HEAVY   RECOVERING    MODERATE   53688.1    226       0      0    0.00ms      MICE    1.0ms    256    15
  551.3       HEAVY       STABLE       HEAVY   51544.7    236       0      0    0.00ms      MICE    1.0ms    256    15
  551.8       HEAVY       STABLE       HEAVY   43883.2    228       0      0    0.00ms      MICE    1.0ms    256    15
  552.3       HEAVY       STABLE       HEAVY   53556.4    236       0      0    0.00ms      MICE    1.0ms    256    15
  552.8       HEAVY       STABLE       HEAVY   53499.8    241       0      0    0.00ms      MICE    1.0ms    256    15
  553.4       HEAVY       STABLE       HEAVY   53583.3    235       0      0    0.00ms      MICE    1.0ms    256    15
  553.9       HEAVY       STABLE       HEAVY   57908.3    227       0      0    0.00ms      MICE    1.0ms    256    15
  554.4       HEAVY       STABLE       HEAVY   53520.0    242       0      0    0.00ms      MICE    1.0ms    256    15
  554.9       HEAVY       STABLE       HEAVY   53105.2    255       0      0    0.00ms      MICE    1.0ms    256    15
  555.4       HEAVY       STABLE       HEAVY   48947.3    229       0      0    0.00ms      MICE    1.0ms    256    15
  555.9       HEAVY       STABLE       HEAVY   47515.6    233       0      0    0.00ms      MICE    1.0ms    256    15
  556.4       HEAVY   RECOVERING    MODERATE   45382.4    233       0      0    0.00ms      MICE    1.0ms    256    15
  556.9       HEAVY   RECOVERING    MODERATE   41374.8    254       0      0    0.00ms      MICE    1.0ms    256    15
  557.5       HEAVY   RECOVERING    MODERATE   51929.6    255       0      0    0.00ms      MICE    1.0ms    256    15
  558.0       HEAVY   RECOVERING    MODERATE   47668.7    232       0      0    0.00ms      MICE    1.0ms    256    15
  558.5       HEAVY   RECOVERING    MODERATE   53746.6    248       0      0    0.00ms      MICE    1.0ms    256    15
  559.0       HEAVY       STABLE       HEAVY   52683.5    229       0      0    0.00ms      MICE    1.0ms    256    15
  559.5       HEAVY       STABLE       HEAVY   47661.1    235       0      0    0.00ms      MICE    1.0ms    256    15
  560.0       HEAVY       STABLE       HEAVY   47987.6    247       0      0    0.00ms      MICE    1.0ms    256    15
  560.5       HEAVY       STABLE       HEAVY   47880.9    253       0      0    0.00ms      MICE    1.0ms    256    15
  561.0       HEAVY       STABLE       HEAVY   52055.7    225       0      0    0.00ms      MICE    1.0ms    256    15
  561.6       HEAVY       STABLE       HEAVY   51704.7    232       0      0    0.00ms      MICE    1.0ms    256    15
  562.1       HEAVY       STABLE       HEAVY   52368.0    244       0      0    0.00ms      MICE    1.0ms    256    15
  562.6       HEAVY   RECOVERING    MODERATE   45935.9    240       0      0    0.00ms      MICE    1.0ms    256    15
  563.1       HEAVY   RECOVERING    MODERATE   42974.4    235       0      0    0.00ms      MICE    1.0ms    256    15
  563.6       HEAVY   RECOVERING    MODERATE   48291.5    237       0      0    0.00ms      MICE    1.0ms    256    15
  564.1       HEAVY   RECOVERING    MODERATE   49108.4    246       0      0    0.00ms      MICE    1.0ms    256    15
  564.6       HEAVY       STABLE       HEAVY   54912.8    241       0      0    0.00ms      MICE    1.0ms    256    15
  565.1       HEAVY   RECOVERING    MODERATE   46050.1    251       0      0    0.00ms      MICE    1.0ms    256    15
  565.7       HEAVY       STABLE       HEAVY   53502.9    230       0      0    0.00ms      MICE    1.0ms    256    15
  566.2       HEAVY   RECOVERING    MODERATE   40614.7    254       0      0    0.00ms      MICE    1.0ms    256    15
  566.7       HEAVY   RECOVERING    MODERATE   41147.4    233       0      0    0.00ms      MICE    1.0ms    256    15
  567.2       HEAVY   RECOVERING    MODERATE   38876.9    254       0      0    0.00ms      MICE    1.0ms    256    15
  567.7       HEAVY   RECOVERING    MODERATE   47746.1    254       0      0    0.00ms      MICE    1.0ms    256    15
  568.2       HEAVY   RECOVERING    MODERATE   49560.9    256       0      0    0.00ms      MICE    1.0ms    256    15
  568.7       HEAVY   RECOVERING    MODERATE   45223.9    244       0      0    0.00ms      MICE    1.0ms    256    15
  569.2       HEAVY   RECOVERING    MODERATE   44084.2    242       0      0    0.00ms      MICE    1.0ms    256    15
  569.8       HEAVY       STABLE       HEAVY   60162.7    244       0      0    0.00ms      MICE    1.0ms    256    15
  570.3       HEAVY       STABLE       HEAVY   55021.7    255       0      0    0.00ms      MICE    1.0ms    256    15
  570.8       HEAVY       STABLE       HEAVY   53879.9    239       0      0    0.00ms      MICE    1.0ms    256    15
  571.3       HEAVY       STABLE       HEAVY   54113.4    211       0      0    0.00ms      MICE    1.0ms    256    15
  571.8       HEAVY       STABLE       HEAVY   47764.0    245       0      0    0.00ms      MICE    1.0ms    256    15
  572.3       HEAVY       STABLE       HEAVY   54923.1    242       0      0    0.00ms      MICE    1.0ms    256    15
  572.8       HEAVY       STABLE       HEAVY   50058.8    236       0      0    0.00ms      MICE    1.0ms    256    15
  573.3       HEAVY       STABLE       HEAVY   45812.2    226       0      0    0.00ms      MICE    1.0ms    256    15
  573.9       HEAVY   RECOVERING    MODERATE   51180.0    229       0      0    0.00ms      MICE    1.0ms    256    15
  574.4       HEAVY   RECOVERING    MODERATE   51480.9    232       0      0    0.00ms      MICE    1.0ms    256    15
  574.9       HEAVY   RECOVERING    MODERATE   49483.7    255       0      0    0.00ms      MICE    1.0ms    256    15
  575.4       HEAVY   RECOVERING    MODERATE   52128.6    252       0      0    0.00ms      MICE    1.0ms    256    15
  575.9       HEAVY   RECOVERING    MODERATE   50621.8    233       0      0    0.00ms      MICE    1.0ms    256    15
  576.4       HEAVY       STABLE       HEAVY   55101.2    253       0      0    0.00ms      MICE    1.0ms    256    15
  576.9       HEAVY       STABLE       HEAVY   53370.2    237       0      0    0.00ms      MICE    1.0ms    256    15
  577.4       HEAVY       STABLE       HEAVY   48977.9    231       0      0    0.00ms      MICE    1.0ms    256    15
  578.0       HEAVY       STABLE       HEAVY   51074.5    246       0      0    0.00ms      MICE    1.0ms    256    15
  578.5       HEAVY   RECOVERING    MODERATE   45170.3    245       0      0    0.00ms      MICE    1.0ms    256    15
  579.0       HEAVY   RECOVERING    MODERATE   46236.4    232       0      0    0.00ms      MICE    1.0ms    256    15
  579.5       HEAVY   RECOVERING    MODERATE   48857.2    255       0      0    0.00ms      MICE    1.0ms    256    15
  580.0       HEAVY   RECOVERING    MODERATE   50970.1    251       0      0    0.00ms      MICE    1.0ms    256    15
  580.5       HEAVY   RECOVERING    MODERATE   48918.8    244       0      0    0.00ms      MICE    1.0ms    256    15
  581.0       HEAVY   RECOVERING    MODERATE   49021.3    239       0      0    0.00ms      MICE    1.0ms    256    15
  581.5       HEAVY       STABLE       HEAVY   52573.2    228       0      0    0.00ms      MICE    1.0ms    256    15
  582.1       HEAVY       STABLE       HEAVY   55453.6    232       0      0    0.00ms      MICE    1.0ms    256    15
  582.6       HEAVY       STABLE       HEAVY   48728.6    256       0      0    0.00ms      MICE    1.0ms    256    15
  583.1       HEAVY       STABLE       HEAVY   53103.6    230       0      0    0.00ms      MICE    1.0ms    256    15
  583.6       HEAVY       STABLE       HEAVY   48871.6    237       0      0    0.00ms      MICE    1.0ms    256    15
  584.1       HEAVY       STABLE       HEAVY   51364.9    240       0      0    0.00ms      MICE    1.0ms    256    15
  584.6       HEAVY   RECOVERING    MODERATE   47771.3    246       0      0    0.00ms      MICE    1.0ms    256    15
  585.1       HEAVY   RECOVERING    MODERATE   48947.6    226       0      0    0.00ms      MICE    1.0ms    256    15
  585.6       HEAVY   RECOVERING    MODERATE   53344.8    231       0      0    0.00ms      MICE    1.0ms    256    15
  586.2       HEAVY   RECOVERING    MODERATE   51245.1    238       0      0    0.00ms      MICE    1.0ms    256    15
  586.7       HEAVY   RECOVERING    MODERATE   44862.0    244       0      0    0.00ms      MICE    1.0ms    256    15
  587.2       HEAVY   RECOVERING    MODERATE   48016.0    247       0      0    0.00ms      MICE    1.0ms    256    15
  587.7       HEAVY   RECOVERING    MODERATE   53988.5    247       0      0    0.00ms      MICE    1.0ms    256    15
  588.2       HEAVY       STABLE       HEAVY   51936.7    255       0      0    0.00ms      MICE    1.0ms    256    15
  588.7       HEAVY       STABLE       HEAVY   56596.3    247       0      0    0.00ms      MICE    1.0ms    256    15
