t_s,avg_q,drop_rate_per_s,backlog_pkts,throughput_mbps,max_p,target_ms,limit_pkts
250.13,10.2,194.6,21,4.98,0.01,4.84,993
250.64,10.2,198.2,22,5.018,0.01,4.84,993
251.14,10.2,194.1,21,4.991,0.01,4.84,993
251.65,10.2,222.5,17,5.005,0.01,4.84,993
252.15,10.3,196.6,18,5.004,0.01,4.84,993
252.65,10.3,197.6,17,5.002,0.01,4.84,993
253.16,10.3,192.2,18,4.991,0.01,4.84,993
253.67,10.3,186.8,17,5.007,0.01,4.84,993
254.17,10.3,200.0,19,4.988,0.01,4.84,993
254.67,10.3,195.5,18,4.998,0.01,4.84,993
255.18,10.4,214.5,17,5.003,0.01,4.84,993
255.68,10.4,182.5,20,4.997,0.01,4.84,993
256.19,10.4,197.5,0,5.0,0.01,4.84,993
256.69,10.4,222.3,15,5.001,0.01,4.84,993
257.2,10.4,204.6,13,5.006,0.01,4.84,993
257.7,10.4,189.9,17,5.007,0.01,4.84,993
258.21,10.4,200.0,16,4.988,0.01,4.84,993
258.71,10.4,184.7,15,5.004,0.01,4.84,993
259.22,10.4,190.4,16,4.996,0.01,4.84,993
259.72,10.4,200.3,16,5.019,0.01,4.84,993
260.22,10.4,199.6,14,4.978,0.01,4.84,993
260.73,10.4,174.6,11,5.023,0.01,4.84,993
261.23,10.4,201.7,13,4.983,0.01,4.84,993
261.74,10.5,195.7,19,5.005,0.01,4.84,993
262.25,10.5,192.3,21,4.994,0.01,4.84,993
262.75,10.5,200.0,20,5.014,0.01,4.84,993
263.25,10.5,205.5,20,4.978,0.01,4.84,993
263.76,10.5,210.3,17,5.022,0.01,4.84,993
264.26,10.5,196.3,15,4.995,0.01,4.84,993
264.77,10.5,207.8,10,4.987,0.01,4.84,993
265.27,10.5,178.7,15,5.002,0.01,4.84,993
265.78,10.5,174.6,13,4.998,0.01,4.84,993
266.28,10.6,188.0,17,5.009,0.01,4.84,993
266.79,10.6,186.2,21,4.99,0.01,4.84,993
267.29,10.6,222.4,16,5.002,0.01,4.84,993
267.8,10.6,190.4,12,4.996,0.01,4.84,993
268.3,10.6,190.0,17,5.009,0.01,4.84,993
268.81,10.6,198.5,12,5.002,0.01,4.84,993
269.31,10.6,202.7,13,5.005,0.01,4.84,993
269.81,10.6,182.6,20,5.0,0.01,4.84,993
270.32,10.6,211.6,14,4.982,0.01,4.84,993
270.82,10.6,203.9,11,5.011,0.01,4.84,993
271.33,10.7,188.4,18,4.997,0.01,4.84,993
271.83,10.7,205.8,14,5.01,0.01,4.84,993
272.34,10.7,178.1,20,4.986,0.01,4.84,993
272.84,10.7,210.5,17,5.003,0.01,4.84,993
273.35,10.7,208.2,11,5.019,0.01,4.84,993
273.85,10.7,187.7,12,5.0,0.01,4.84,993
274.36,10.7,200.4,16,4.998,0.01,4.84,993
274.86,10.7,188.7,21,4.981,0.01,4.84,993
275.36,10.7,199.7,22,5.006,0.01,4.84,993
275.87,10.8,199.8,19,5.007,0.01,4.84,993
276.37,10.8,220.5,9,5.003,0.01,4.84,993
276.88,10.8,191.9,17,4.985,0.01,4.84,993
277.38,10.8,189.8,22,5.004,0.01,4.84,993
277.89,10.8,214.6,24,5.006,0.01,4.84,993
278.39,10.8,210.4,8,5.002,0.01,4.84,993
278.9,10.8,177.6,14,4.995,0.01,4.84,993
279.4,10.8,186.7,18,5.003,0.01,4.84,993
279.91,10.9,190.9,19,5.009,0.01,4.84,993
280.41,10.9,198.3,19,4.995,0.01,4.84,993
280.91,10.9,217.8,13,4.989,0.01,4.84,993
281.42,10.9,190.4,10,4.997,0.01,4.84,993
281.92,10.9,204.6,13,5.005,0.01,4.84,993
282.43,10.9,205.5,13,5.002,0.01,4.84,993
282.93,10.9,192.1,17,5.013,0.01,4.84,993
283.44,10.9,204.1,15,4.992,0.01,4.84,993
283.94,10.9,198.0,15,4.988,0.01,4.84,993
284.45,10.9,184.0,22,5.008,0.01,4.84,993
284.95,10.9,186.6,18,5.001,0.01,4.84,993
285.46,11.0,202.4,16,4.999,0.01,4.84,993
285.96,11.0,195.6,9,5.001,0.01,4.84,993
286.47,11.0,182.1,15,4.986,0.01,4.84,993
286.97,11.0,198.4,22,5.022,0.01,4.84,993
287.48,11.0,219.2,17,4.999,0.01,4.84,993
287.98,11.0,202.4,14,4.999,0.01,4.84,993
288.49,11.0,198.5,10,5.001,0.01,4.84,993
288.99,11.0,187.8,14,4.98,0.01,4.84,993
289.5,11.0,193.8,16,5.005,0.01,4.84,993
290.0,11.0,190.6,21,5.001,0.01,4.84,993
290.51,11.1,195.4,20,4.997,0.01,4.84,993
291.01,11.1,212.1,19,5.017,0.01,4.84,993
291.52,11.1,204.6,16,4.98,0.01,4.84,993
292.02,11.1,162.4,17,5.014,0.01,4.84,993
292.53,11.1,192.7,14,5.004,0.01,4.84,993
293.03,11.1,201.9,14,4.988,0.01,4.84,993
293.53,11.1,162.8,14,5.003,0.01,4.84,993
294.04,11.1,182.1,17,4.988,0.01,4.84,993
294.54,11.1,192.4,17,4.996,0.01,4.84,993
295.05,11.1,186.6,18,5.002,0.01,4.84,993
295.55,11.1,196.7,10,5.005,0.01,4.84,993
296.05,11.1,192.7,12,5.004,0.01,4.84,993
296.56,11.2,202.7,17,5.007,0.01,4.84,993
297.06,11.2,194.2,19,4.994,0.01,4.84,993
297.56,11.2,208.1,17,4.992,0.01,4.84,993
298.07,11.2,196.7,14,5.005,0.01,4.84,993
298.57,11.2,172.8,22,5.004,0.01,4.84,993
299.08,11.2,194.5,29,5.0,0.01,4.84,993
299.58,11.3,216.4,20,5.002,0.01,4.84,993
300.08,11.3,204.1,16,4.992,0.01,4.84,993
300.59,11.3,196.7,14,5.007,0.01,4.84,993
301.09,11.3,196.3,16,4.996,0.01,4.84,993
301.6,11.3,198.5,15,5.002,0.01,4.84,993
302.1,11.3,186.7,15,5.005,0.01,4.84,993
302.6,11.3,170.7,18,5.001,0.01,4.84,993
303.11,11.3,188.8,17,5.007,0.01,4.84,993
303.61,11.3,170.8,22,4.98,0.01,4.84,993
304.11,11.4,196.6,22,5.003,0.01,4.84,993
304.62,11.4,182.9,18,5.008,0.01,4.84,993
305.12,11.4,186.6,13,5.001,0.01,4.84,993
305.62,11.4,178.7,14,5.002,0.01,4.84,993
306.13,11.4,190.5,13,5.0,0.01,4.84,993
306.63,11.4,192.7,24,5.005,0.01,4.84,993
307.13,11.4,214.3,15,4.998,0.01,4.84,993
307.64,11.4,188.7,14,4.979,0.01,4.84,993
308.14,11.4,198.5,16,5.002,0.01,4.84,993
308.65,11.5,200.6,16,5.003,0.01,4.84,993
309.15,11.5,192.7,21,5.005,0.01,4.84,993
309.65,11.5,206.4,21,4.999,0.01,4.84,993
310.16,11.5,206.1,12,4.993,0.01,4.84,993
310.66,11.5,194.8,17,5.007,0.01,4.84,993
311.16,11.5,188.6,15,5.002,0.01,4.84,993
311.67,11.5,196.6,19,5.002,0.01,4.84,993
312.17,11.5,194.6,20,5.004,0.01,4.84,993
312.68,11.6,200.6,25,5.004,0.01,4.84,993
313.18,11.6,208.4,21,5.0,0.01,4.84,993
313.68,11.6,218.5,12,4.98,0.01,4.84,993
314.19,11.6,186.5,15,5.022,0.01,4.84,993
314.69,11.6,202.5,10,4.976,0.01,4.84,993
315.19,11.6,182.8,22,5.006,0.01,4.84,993
315.7,11.6,194.6,19,5.002,0.01,4.84,993
316.2,11.6,202.3,21,4.997,0.01,4.84,993
316.7,11.7,188.8,22,5.006,0.01,4.84,993
317.21,11.7,218.5,17,5.005,0.01,4.84,993
317.71,11.7,198.5,11,5.002,0.01,4.84,993
318.22,11.7,202.4,12,4.998,0.01,4.84,993
318.72,11.7,192.5,16,4.998,0.01,4.84,993
319.22,11.7,176.7,18,5.001,0.01,4.84,993
319.73,11.7,190.7,13,5.004,0.01,4.84,993
320.23,11.7,196.5,15,5.002,0.01,4.84,993
320.73,11.7,180.6,12,4.999,0.01,4.84,993
321.24,11.7,184.8,16,4.981,0.01,4.84,993
321.74,11.7,170.8,18,5.005,0.01,4.84,993
322.24,11.7,155.0,18,5.005,0.01,4.84,993
322.75,11.8,168.8,20,5.003,0.01,4.84,993
323.25,11.8,224.2,14,4.998,0.01,4.84,993
323.76,11.8,196.9,16,5.01,0.01,4.84,993
324.26,11.8,202.6,14,4.98,0.01,4.84,993
324.76,11.8,192.5,12,5.0,0.01,4.84,993
325.27,11.8,196.7,20,5.006,0.01,4.84,993
325.77,11.8,196.0,22,5.011,0.01,4.84,993
326.27,11.8,198.7,16,5.006,0.01,4.84,993
326.78,11.8,204.5,17,4.979,0.01,4.84,993
327.28,11.8,155.0,18,5.006,0.01,4.84,993
327.78,11.8,194.4,15,4.998,0.01,4.84,993
328.29,11.9,170.9,17,5.005,0.01,4.84,993
328.79,11.9,210.7,19,5.007,0.01,4.84,993
329.29,11.9,190.7,18,4.982,0.01,4.84,993
329.8,11.9,202.7,24,5.005,0.01,4.84,993
330.3,11.9,208.6,24,5.005,0.01,4.84,993
330.8,12.0,204.5,20,5.002,0.01,4.84,993
331.31,12.0,200.1,18,4.99,0.01,4.84,993
331.81,12.0,212.1,15,5.018,0.01,4.84,993
332.32,12.0,196.7,11,4.981,0.01,4.84,993
332.82,12.0,174.6,20,4.997,0.01,4.84,993
333.33,12.0,184.8,14,5.006,0.01,4.84,993
333.83,12.0,196.1,14,5.014,0.01,4.84,993
334.33,12.0,182.1,19,4.988,0.01,4.84,993
334.84,12.0,216.1,15,4.996,0.01,4.84,993
335.34,12.0,162.6,11,4.995,0.01,4.84,993
335.85,12.0,164.7,0,5.022,0.01,4.84,993
336.35,12.0,200.7,22,4.983,0.01,4.84,993
336.85,12.0,198.1,21,5.014,0.01,4.84,993
337.36,12.0,192.8,17,4.984,0.01,4.84,993
337.86,12.1,198.1,25,5.014,0.01,4.84,993
338.37,12.1,218.3,20,5.0,0.01,4.84,993
338.87,12.1,204.3,19,4.996,0.01,4.84,993
339.38,12.1,214.3,10,4.998,0.01,4.84,993
339.88,12.1,200.5,12,5.001,0.01,4.84,993
340.38,12.1,190.7,16,5.004,0.01,4.84,993
340.89,12.1,194.7,17,5.005,0.01,4.84,993
341.39,12.1,220.5,15,5.004,0.01,4.84,993
341.89,12.1,210.5,14,4.979,0.01,4.84,993
342.4,12.1,202.5,9,5.002,0.01,4.84,993
342.9,12.1,186.2,17,5.015,0.01,4.84,993
343.41,12.1,212.6,13,5.005,0.01,4.84,993
343.91,12.1,186.7,19,4.98,0.01,4.84,993
344.41,12.1,202.5,16,5.001,0.01,4.84,993
344.92,12.1,190.5,15,5.0,0.01,4.84,993
345.42,12.2,196.6,16,5.004,0.01,4.84,993
345.92,12.2,198.7,16,5.006,0.01,4.84,993
346.43,12.2,188.8,24,5.006,0.01,4.84,993
346.93,12.2,218.6,21,4.982,0.01,4.84,993
347.43,12.2,198.4,22,4.999,0.01,4.84,993
347.94,12.2,234.1,14,4.999,0.01,4.84,993
348.44,12.2,198.4,15,4.998,0.01,4.84,993
348.95,12.2,212.2,18,5.021,0.01,4.84,993
349.45,12.2,190.4,13,4.998,0.01,4.84,993
349.95,12.2,200.6,13,5.003,0.01,4.84,993
350.46,12.2,210.5,15,5.004,0.01,4.84,993
350.96,12.3,174.5,18,4.995,0.01,4.84,993
351.47,12.3,184.6,18,5.001,0.01,4.84,993
351.97,12.3,206.2,21,4.995,0.01,4.84,993
352.47,12.3,210.3,17,4.998,0.01,4.84,993
352.98,12.3,208.5,18,5.003,0.01,4.84,993
353.48,12.3,202.6,16,5.004,0.01,4.84,993
353.98,12.3,200.4,12,4.999,0.01,4.84,993
354.49,12.3,200.4,15,4.998,0.01,4.84,993
354.99,12.3,198.4,14,4.998,0.01,4.84,993
355.5,12.3,196.8,21,5.007,0.01,4.84,993
356.0,12.4,208.4,17,5.0,0.01,4.84,993
356.5,12.4,206.5,18,5.002,0.01,4.84,993
357.01,12.4,180.8,16,4.98,0.01,4.84,993
357.51,12.4,178.7,15,5.002,0.01,4.84,993
358.01,12.4,204.4,18,4.999,0.01,4.84,993
358.52,12.4,220.2,13,4.999,0.01,4.84,993
359.02,12.4,206.2,6,5.019,0.01,4.84,993
359.53,12.4,204.5,17,5.002,0.01,4.84,993
360.03,12.4,180.7,14,4.978,0.01,4.84,993
360.53,12.4,198.2,14,5.016,0.01,4.84,993
361.04,12.4,193.9,19,4.984,0.01,4.84,993
361.54,12.4,204.5,19,5.002,0.01,4.84,993
362.05,12.4,202.0,21,5.014,0.01,4.84,993
362.55,12.4,208.7,12,5.007,0.01,4.84,993
363.06,12.4,184.6,15,4.976,0.01,4.84,993
363.56,12.5,186.7,18,5.004,0.01,4.84,993
364.06,12.5,206.7,14,5.007,0.01,4.84,993
364.57,12.5,182.5,20,4.997,0.01,4.84,993
365.07,12.5,214.5,17,5.004,0.01,4.84,993
365.57,12.5,190.7,18,5.004,0.01,4.84,993
366.08,12.5,196.7,24,5.005,0.01,4.84,993
366.58,12.5,212.5,16,4.98,0.01,4.84,993
367.08,12.5,186.6,14,5.001,0.01,4.84,993
367.59,12.5,202.5,21,5.001,0.01,4.84,993
368.09,12.5,174.5,15,5.02,0.01,4.84,993
368.6,12.6,172.9,19,4.982,0.01,4.84,993
369.1,12.6,206.6,21,5.005,0.01,4.84,993
369.6,12.6,192.8,15,5.007,0.01,4.84,993
370.11,12.6,154.8,16,5.001,0.01,4.84,993
370.61,12.6,168.9,18,5.006,0.01,4.84,993
371.11,12.6,204.5,17,4.977,0.01,4.84,993
371.62,12.6,168.7,20,4.999,0.01,4.84,993
372.12,12.6,213.9,13,5.015,0.01,4.84,993
372.63,12.6,170.8,16,5.004,0.01,4.84,993
373.13,12.6,190.8,12,5.007,0.01,4.84,993
373.63,12.6,162.7,20,4.975,0.01,4.84,993
374.14,12.7,182.7,28,5.004,0.01,4.84,993
374.64,12.7,230.5,18,5.006,0.01,4.84,993
375.14,12.7,192.7,18,5.005,0.01,4.84,993
375.65,12.7,166.9,14,5.005,0.01,4.84,993
376.15,12.7,168.7,12,5.0,0.01,4.84,993
376.65,12.7,168.7,17,5.002,0.01,4.84,993
377.16,12.7,192.6,15,4.979,0.01,4.84,993
377.66,12.7,178.9,16,5.008,0.01,4.84,993
378.16,12.7,194.4,14,4.997,0.01,4.84,993
378.67,12.7,186.7,14,5.005,0.01,4.84,993
379.17,12.7,184.6,15,5.001,0.01,4.84,993
379.67,12.7,192.6,16,5.002,0.01,4.84,993
380.18,12.7,192.7,21,5.005,0.01,4.84,993
380.68,12.8,210.6,15,4.982,0.01,4.84,993
381.18,12.8,192.7,20,5.004,0.01,4.84,993
381.69,12.8,196.3,17,4.997,0.01,4.84,993
382.19,12.8,196.7,13,5.005,0.01,4.84,993
382.7,12.8,208.4,11,5.0,0.01,4.84,993
383.2,12.8,184.3,16,4.993,0.01,4.84,993
383.7,12.8,210.7,19,5.007,0.01,4.84,993
384.21,12.8,196.3,17,4.994,0.01,4.84,993
384.71,12.8,174.7,17,5.001,0.01,4.84,993
385.22,12.8,194.5,20,5.0,0.01,4.84,993
385.72,12.8,192.7,16,5.004,0.01,4.84,993
386.22,12.8,170.9,17,5.005,0.01,4.84,993
386.73,12.8,184.7,16,5.005,0.01,4.84,993
387.23,12.9,196.4,17,4.999,0.01,4.84,993
387.73,12.9,162.4,18,4.989,0.01,4.84,993
388.24,12.9,216.5,16,5.003,0.01,4.84,993
388.74,12.9,192.8,14,5.007,0.01,4.84,993
389.25,12.9,198.7,21,5.005,0.01,4.84,993
389.75,12.9,192.4,21,4.996,0.01,4.84,993
390.25,12.9,236.3,14,4.979,0.01,4.84,993
390.76,12.9,174.9,17,5.006,0.01,4.84,993
391.26,12.9,217.6,15,5.008,0.01,4.84,993
391.77,12.9,196.5,12,5.0,0.01,4.84,993
392.27,12.9,194.0,21,4.987,0.01,4.84,993
392.77,12.9,202.6,16,5.005,0.01,4.84,993
393.28,12.9,198.5,14,5.001,0.01,4.84,993
393.78,12.9,188.6,11,5.001,0.01,4.84,993
394.28,12.9,186.6,14,5.002,0.01,4.84,993
394.79,13.0,188.7,21,5.004,0.01,4.84,993
395.29,13.0,204.3,25,4.996,0.01,4.84,993
395.8,13.0,210.4,22,5.001,0.01,4.84,993
396.3,13.0,216.3,15,5.0,0.01,4.84,993
396.8,13.0,204.6,14,5.004,0.01,4.84,993
397.31,13.0,195.8,12,4.983,0.01,4.84,993
397.81,13.0,193.6,14,5.002,0.01,4.84,993
398.32,13.0,212.5,12,5.004,0.01,4.84,993
398.82,13.0,196.4,13,4.998,0.01,4.84,993
399.33,13.0,198.6,14,5.003,0.01,4.84,993
399.83,13.0,186.6,17,5.0,0.01,4.84,993
400.33,13.0,162.8,15,5.003,0.01,4.84,993
400.84,13.0,216.3,6,4.999,0.01,4.84,993
401.34,13.0,196.2,14,4.994,0.01,4.84,993
401.85,13.0,180.7,13,5.003,0.01,4.84,993
402.35,13.0,194.2,16,4.994,0.01,4.84,993
402.85,13.0,176.7,21,5.001,0.01,4.84,993
403.36,13.0,226.4,16,5.004,0.01,4.84,993
403.86,13.0,192.3,9,4.993,0.01,4.84,993
404.37,13.0,176.6,11,4.999,0.01,4.84,993
404.87,13.0,188.2,19,5.016,0.01,4.84,993
405.37,13.0,196.4,19,4.999,0.01,4.84,993
405.88,13.1,214.4,19,5.002,0.01,4.84,993
406.38,13.1,206.5,18,5.002,0.01,4.84,993
406.89,13.1,204.6,15,4.981,0.01,4.84,993
407.39,13.1,182.7,16,5.004,0.01,4.84,993
407.89,13.1,172.8,26,5.003,0.01,4.84,993
408.4,13.1,212.0,22,4.991,0.01,4.84,993
408.9,13.1,200.6,17,5.027,0.01,4.84,993
409.4,13.1,186.1,15,4.988,0.01,4.84,993
409.91,13.1,202.2,17,4.995,0.01,4.84,993
410.41,13.1,188.6,16,5.002,0.01,4.84,993
410.92,13.1,202.6,16,5.003,0.01,4.84,993
411.42,13.1,203.5,12,5.002,0.01,4.84,993
411.93,13.1,188.5,12,4.999,0.01,4.84,993
412.43,13.2,192.4,20,4.996,0.01,4.84,993
412.94,13.2,190.3,22,4.993,0.01,4.84,993
413.44,13.2,215.9,21,5.015,0.01,4.84,993
413.94,13.2,218.6,16,5.006,0.01,4.84,993
414.45,13.2,200.5,14,4.976,0.01,4.84,993
414.95,13.2,203.7,12,5.006,0.01,4.84,993
415.46,13.2,183.9,16,5.005,0.01,4.84,993
415.96,13.2,188.1,22,4.989,0.01,4.84,993
416.47,13.2,235.5,13,5.01,0.01,4.84,993
416.97,13.2,181.7,17,4.999,0.01,4.84,993
417.48,13.2,178.8,18,5.004,0.01,4.84,993
417.98,13.3,192.3,25,4.993,0.01,4.84,993
418.49,13.3,212.4,19,5.0,0.01,4.84,993
418.99,13.3,185.0,14,5.006,0.01,4.84,993
419.5,13.3,190.3,15,4.993,0.01,4.84,993
420.0,13.3,198.5,10,5.001,0.01,4.84,993
420.51,13.3,184.1,18,5.012,0.01,4.84,993
421.01,13.3,198.6,17,5.004,0.01,4.84,993
421.52,13.3,194.5,16,4.999,0.01,4.84,993
422.02,13.3,213.4,12,4.977,0.01,4.84,993
422.53,13.3,198.1,15,5.014,0.01,4.84,993
423.03,13.3,198.2,14,4.994,0.01,4.84,993
423.54,13.3,212.7,9,5.008,0.01,4.84,993
424.04,13.3,206.4,11,5.001,0.01,4.84,993
424.54,13.3,196.5,16,5.001,0.01,4.84,993
425.05,13.3,186.5,21,5.0,0.01,4.84,993
425.55,13.3,216.4,21,5.002,0.01,4.84,993
426.05,13.3,206.5,18,5.002,0.01,4.84,993
426.56,13.3,184.7,20,4.978,0.01,4.84,993
427.06,13.3,217.4,16,5.002,0.01,4.84,993
427.57,13.3,188.3,16,5.018,0.01,4.84,993
428.07,13.3,180.7,13,5.002,0.01,4.84,993
428.58,13.4,200.6,18,4.979,0.01,4.84,993
429.08,13.4,198.5,15,5.002,0.01,4.84,993
429.58,13.4,195.9,14,5.01,0.01,4.84,993
430.09,13.4,180.3,18,4.993,0.01,4.84,993
430.59,13.4,204.7,14,5.007,0.01,4.84,993
431.1,13.4,206.4,22,5.0,0.01,4.84,993
431.6,13.4,211.6,13,4.983,0.01,4.84,993
432.11,13.4,196.4,15,5.023,0.01,4.84,993
432.61,13.4,200.6,13,5.004,0.01,4.84,993
433.11,13.4,176.7,17,4.978,0.01,4.84,993
433.62,13.4,181.6,16,4.998,0.01,4.84,993
434.12,13.4,196.6,25,5.002,0.01,4.84,993
434.63,13.4,204.0,13,5.013,0.01,4.84,993
435.13,13.4,186.2,16,4.991,0.01,4.84,993
435.64,13.4,214.0,17,5.016,0.01,4.84,993
436.14,13.4,182.7,16,5.002,0.01,4.84,993
436.64,13.5,200.4,17,4.998,0.01,4.84,993
437.15,13.5,202.2,19,4.995,0.01,4.84,993
437.65,13.5,204.5,12,5.002,0.01,4.84,993
438.16,13.5,180.4,15,4.994,0.01,4.84,993
438.66,13.5,190.4,17,4.996,0.01,4.84,993
439.17,13.5,200.7,19,5.006,0.01,4.84,993
439.67,13.5,198.7,0,5.006,0.01,4.84,993
440.17,13.5,222.1,14,4.997,0.01,4.84,993
440.68,13.4,194.5,8,4.999,0.01,4.84,993
441.18,13.4,198.7,11,5.005,0.01,4.84,993
441.68,13.4,205.8,10,4.986,0.01,4.84,993
442.19,13.4,190.6,16,5.001,0.01,4.84,993
442.69,13.4,210.1,14,4.995,0.01,4.84,993
443.2,13.4,219.8,11,5.012,0.01,4.84,993
443.7,13.4,178.4,12,4.994,0.01,4.84,993
444.21,13.4,190.1,18,4.99,0.01,4.84,993
444.71,13.4,199.7,18,5.005,0.01,4.84,993
445.22,13.5,192.6,17,5.002,0.01,4.84,993
445.72,13.4,222.3,9,5.001,0.01,4.84,993
446.22,13.4,182.8,12,5.005,0.01,4.84,993
446.73,13.4,195.8,11,5.007,0.01,4.84,993
447.23,13.5,182.1,19,4.986,0.01,4.84,993
447.74,13.5,200.5,17,5.001,0.01,4.84,993
448.24,13.5,190.8,17,5.008,0.01,4.84,993
448.75,13.5,194.6,17,5.001,0.01,4.84,993
449.25,13.5,206.6,9,5.005,0.01,4.84,993
449.75,13.5,190.6,15,5.003,0.01,4.84,993
450.26,13.5,186.8,20,4.981,0.01,4.84,993
450.76,13.5,212.3,20,4.999,0.01,4.84,993
451.26,13.5,208.4,14,5.0,0.01,4.84,993
451.77,13.5,192.7,8,5.004,0.01,4.84,993
452.27,13.5,150.8,19,4.999,0.01,4.84,993
452.77,13.5,194.1,16,5.015,0.01,4.84,993
453.28,13.5,198.3,21,4.995,0.01,4.84,993
453.78,13.5,214.5,16,5.005,0.01,4.84,993
454.29,13.5,188.6,16,5.001,0.01,4.84,993
454.79,13.5,192.6,17,4.979,0.01,4.84,993
455.29,13.5,222.2,13,5.022,0.01,4.84,993
455.8,13.5,168.0,16,4.98,0.01,4.84,993
456.3,13.5,204.1,15,5.017,0.01,4.84,993
456.81,13.5,211.5,15,4.979,0.01,4.84,993
457.32,13.5,180.0,13,5.008,0.01,4.84,993
457.82,13.6,154.9,24,5.004,0.01,4.84,993
458.32,13.6,204.1,27,4.992,0.01,4.84,993
458.83,13.6,225.2,20,5.001,0.01,4.84,993
459.33,13.6,196.1,17,5.015,0.01,4.84,993
459.84,13.6,200.4,14,4.997,0.01,4.84,993
460.34,13.6,180.3,13,4.99,0.01,4.84,993
460.85,13.6,184.3,16,4.993,0.01,4.84,993
461.35,13.6,194.1,17,5.014,0.01,4.84,993
461.86,13.6,203.5,16,5.001,0.01,4.84,993
462.36,13.6,220.3,12,5.0,0.01,4.84,993
462.87,13.6,191.5,14,4.998,0.01,4.84,993
463.37,13.6,180.4,12,4.993,0.01,4.84,993
463.88,13.6,180.5,15,4.996,0.01,4.84,993
464.38,13.6,192.7,13,5.006,0.01,4.84,993
464.89,13.6,194.7,20,5.005,0.01,4.84,993
465.39,13.7,198.2,25,4.993,0.01,4.84,993
465.89,13.7,212.1,16,4.993,0.01,4.84,993
466.4,13.7,200.7,14,5.007,0.01,4.84,993
466.9,13.7,190.7,14,5.004,0.01,4.84,993
467.41,13.7,220.4,21,5.001,0.01,4.84,993
467.91,13.7,192.3,14,4.994,0.01,4.84,993
468.41,13.7,184.8,20,5.005,0.01,4.84,993
468.92,13.7,204.4,18,4.999,0.01,4.84,993
469.42,13.7,198.6,16,5.003,0.01,4.84,993
469.92,13.7,202.1,13,4.991,0.01,4.84,993
470.43,13.7,188.8,15,5.006,0.01,4.84,993
470.93,13.7,202.4,17,4.998,0.01,4.84,993
471.44,13.7,208.3,16,4.998,0.01,4.84,993
471.94,13.7,196.1,13,5.014,0.01,4.84,993
472.45,13.7,204.5,13,5.002,0.01,4.84,993
472.95,13.7,198.2,15,4.992,0.01,4.84,993
473.45,13.7,196.2,15,4.994,0.01,4.84,993
473.96,13.7,194.5,11,5.0,0.01,4.84,993
474.46,13.7,190.0,17,5.009,0.01,4.84,993
474.97,13.7,192.8,16,5.006,0.01,4.84,993
475.47,13.7,202.0,19,4.988,0.01,4.84,993
475.98,13.7,226.1,16,4.996,0.01,4.84,993
476.48,13.7,200.6,18,5.003,0.01,4.84,993
476.98,13.7,194.6,11,5.002,0.01,4.84,993
477.49,13.7,197.9,11,5.009,0.01,4.84,993
477.99,13.7,190.1,18,4.99,0.01,4.84,993
478.5,13.7,194.4,16,4.997,0.01,4.84,993
479.0,13.8,199.8,16,5.009,0.01,4.84,993
479.51,13.7,174.6,0,4.999,0.01,4.84,993
480.01,13.7,192.3,21,4.994,0.01,4.84,993
480.52,13.8,192.4,22,4.997,0.01,4.84,993
481.02,13.8,217.9,15,4.99,0.01,4.84,993
481.52,13.8,208.0,13,5.014,0.01,4.84,993
482.03,13.8,182.5,15,4.996,0.01,4.84,993
482.53,13.8,194.9,21,5.009,0.01,4.84,993
483.04,13.7,198.1,0,4.99,0.01,4.84,993
483.54,13.7,202.6,0,5.004,0.01,4.84,993
484.05,13.7,210.5,15,5.002,0.01,4.84,993
484.55,13.7,202.2,14,4.994,0.01,4.84,993
485.05,13.7,194.6,15,5.003,0.01,4.84,993
485.56,13.7,196.7,14,5.004,0.01,4.84,993
486.06,13.7,184.4,13,4.996,0.01,4.84,993
486.56,13.7,212.1,14,4.994,0.01,4.84,993
487.07,13.7,208.1,11,5.018,0.01,4.84,993
487.57,13.7,200.6,19,4.98,0.01,4.84,993
488.08,13.7,192.7,21,5.006,0.01,4.84,993
488.58,13.8,204.6,19,5.005,0.01,4.84,993
489.08,13.8,210.6,16,5.004,0.01,4.84,993
489.59,13.8,192.3,11,4.994,0.01,4.84,993
490.09,13.8,192.6,19,5.002,0.01,4.84,993
490.59,13.8,184.3,21,4.992,0.01,4.84,993
491.1,13.8,198.2,20,5.016,0.01,4.84,993
491.6,13.8,208.5,18,4.979,0.01,4.84,993
492.11,13.8,221.9,14,5.016,0.01,4.84,993
492.61,13.8,192.4,20,4.996,0.01,4.84,993
493.12,13.8,198.6,15,5.002,0.01,4.84,993
493.62,13.8,180.6,15,5.0,0.01,4.84,993
494.12,13.8,190.7,18,5.005,0.01,4.84,993
494.63,13.8,178.6,17,5.0,0.01,4.84,993
495.13,13.8,200.2,20,4.993,0.01,4.84,993
495.64,13.8,206.6,15,5.004,0.01,4.84,993
496.14,13.8,182.8,14,5.006,0.01,4.84,993
496.64,13.8,208.4,11,5.0,0.01,4.84,993
497.15,13.8,182.4,19,4.995,0.01,4.84,993
497.65,13.9,188.5,15,4.999,0.01,4.84,993
498.16,13.9,196.2,16,4.993,0.01,4.84,993
498.66,13.9,188.2,19,4.992,0.01,4.84,993
499.16,13.9,182.5,18,4.998,0.01,4.84,993
499.67,13.8,169.0,0,5.008,0.01,4.84,993
500.17,13.9,202.7,17,5.005,0.01,4.84,993
500.67,13.9,204.7,13,5.006,0.01,4.84,993
