t_s,dr_gradient,bl_gradient,rtt_gradient,regime,trajectory,predicted,workload
150.946,-296.7692,1.7114,0.0000,HEAVY,RECOVERING,MODERATE,MICE
153.514,334.4106,-2.0294,0.0000,HEAVY,STABLE,HEAVY,MICE
156.081,338.0129,-0.5317,0.0000,HEAVY,STABLE,HEAVY,MICE
158.646,477.5280,2.7040,0.0000,HEAVY,STABLE,HEAVY,MICE
161.216,-1079.6517,-1.1215,0.0000,HEAVY,RECOVERING,MODERATE,MICE
163.783,-676.9528,1.9826,0.0000,HEAVY,RECOVERING,MODERATE,MICE
166.357,-397.0140,2.5107,0.0000,HEAVY,RECOVERING,MODERATE,MICE
168.930,454.2895,-2.9085,0.0000,HEAVY,STABLE,HEAVY,MICE
171.501,71.1045,0.2011,0.0000,HEAVY,STABLE,HEAVY,MICE
174.069,314.3201,-0.1052,0.0000,HEAVY,STABLE,HEAVY,MICE
176.638,341.8516,-0.1884,0.0000,HEAVY,STABLE,HEAVY,MICE
179.207,1048.0812,-2.6309,0.0000,HEAVY,STABLE,HEAVY,MICE
181.778,-419.3173,2.7478,0.0000,HEAVY,RECOVERING,MODERATE,MICE
184.340,77.2890,-0.7884,0.0000,HEAVY,STABLE,HEAVY,MICE
186.907,1288.8187,1.4779,0.0000,HEAVY,STABLE,HEAVY,MICE
189.473,455.1327,1.6904,0.0000,HEAVY,STABLE,HEAVY,MICE
192.048,320.2486,1.3925,0.0000,HEAVY,STABLE,HEAVY,MICE
194.616,-652.7361,0.5549,0.0000,HEAVY,RECOVERING,MODERATE,MICE
197.194,-1181.6178,-0.4957,0.0000,HEAVY,RECOVERING,MODERATE,MICE
199.760,443.5872,-0.8748,0.0000,HEAVY,STABLE,HEAVY,MICE
202.333,-926.9573,2.0949,0.0000,HEAVY,RECOVERING,MODERATE,MICE
204.903,258.6013,-0.5211,0.0000,HEAVY,STABLE,HEAVY,MICE
207.482,-883.9952,0.1658,0.0000,HEAVY,RECOVERING,MODERATE,MICE
210.050,87.0625,0.5303,0.0000,HEAVY,STABLE,HEAVY,MICE
212.620,-601.1839,-0.2946,0.0000,HEAVY,RECOVERING,MODERATE,MICE
215.192,698.2127,-0.9654,0.0000,HEAVY,STABLE,HEAVY,MICE
217.760,-292.4872,3.3416,0.0000,HEAVY,RECOVERING,MODERATE,MICE
220.327,216.5510,-0.5662,0.0000,HEAVY,STABLE,HEAVY,MICE
222.896,241.1600,0.0106,0.0000,HEAVY,STABLE,HEAVY,MICE
225.464,-397.8540,-0.5315,0.0000,HEAVY,RECOVERING,MODERATE,MICE
228.040,-69.3368,0.0958,0.0000,HEAVY,RECOVERING,MODERATE,MICE
230.607,-496.0214,0.6145,0.0000,HEAVY,RECOVERING,MODERATE,MICE
233.177,-262.5359,1.2041,0.0000,HEAVY,RECOVERING,MODERATE,MICE
235.742,79.8450,1.2034,0.0000,HEAVY,STABLE,HEAVY,MICE
238.310,463.8673,2.3474,0.0000,HEAVY,STABLE,HEAVY,MICE
240.890,434.6589,-0.5436,0.0000,HEAVY,STABLE,HEAVY,MICE
243.460,-615.8377,-4.2006,0.0000,HEAVY,RECOVERING,MODERATE,MICE
246.037,-343.8865,2.0471,0.0000,HEAVY,RECOVERING,MODERATE,MICE
248.606,-575.8670,-0.3207,0.0000,HEAVY,RECOVERING,MODERATE,MICE
251.172,-389.6936,-0.4599,0.0000,HEAVY,RECOVERING,MODERATE,MICE
253.738,-248.9578,-0.2374,0.0000,HEAVY,RECOVERING,MODERATE,MICE
256.312,601.3749,-2.8151,0.0000,HEAVY,STABLE,HEAVY,MICE
258.886,-737.7129,0.5437,0.0000,HEAVY,RECOVERING,MODERATE,MICE
261.458,60.0793,0.0834,0.0000,HEAVY,STABLE,HEAVY,MICE
264.024,-847.1176,2.5122,0.0000,HEAVY,RECOVERING,MODERATE,MICE
266.593,-162.5599,-0.4012,0.0000,HEAVY,RECOVERING,MODERATE,MICE
269.159,-115.2869,-0.2944,0.0000,HEAVY,RECOVERING,MODERATE,MICE
271.727,350.5745,-4.2021,0.0000,HEAVY,STABLE,HEAVY,MICE
274.308,-290.8602,2.1207,0.0000,HEAVY,RECOVERING,MODERATE,MICE
276.875,568.5707,-0.9664,0.0000,HEAVY,STABLE,HEAVY,MICE
279.455,56.1576,1.1922,0.0000,HEAVY,STABLE,HEAVY,MICE
282.019,110.2347,0.1324,0.0000,HEAVY,STABLE,HEAVY,MICE
284.594,461.8241,0.6396,0.0000,HEAVY,STABLE,HEAVY,MICE
287.165,-546.1220,1.2815,0.0000,HEAVY,RECOVERING,MODERATE,MICE
289.731,35.5327,0.4484,0.0000,HEAVY,STABLE,HEAVY,MICE
292.296,1306.6335,-0.8502,0.0000,HEAVY,STABLE,HEAVY,MICE
294.855,-13046.7354,-33.8195,0.0000,HEAVY,RECOVERING,MODERATE,MICE
297.392,-35328.8932,-67.3430,0.0000,NORMAL,STABLE,NORMAL,MICE
