t_s,dr_gradient,bl_gradient,rtt_gradient,regime,trajectory,predicted,workload
30.222,916.3139,-2.6780,0.0000,HEAVY,WORSENING,HEAVY,MICE
30.759,632.6057,-49.7263,0.0000,HEAVY,WORSENING,HEAVY,MICE
31.295,1206.6232,-3.0648,0.0000,HEAVY,WORSENING,HEAVY,MICE
31.834,904.9119,-8.4844,0.0000,HEAVY,WORSENING,HEAVY,MICE
32.372,877.5990,-12.6333,0.0000,HEAVY,WORSENING,HEAVY,MICE
32.924,3277.5373,-86.4376,-0.0709,HEAVY,WORSENING,HEAVY,MICE
33.463,-744.7188,82.7664,0.0000,HEAVY,RECOVERING,MODERATE,MICE
34.000,-1112.5735,21.8524,0.0000,HEAVY,RECOVERING,MODERATE,MICE
34.539,-1093.3627,-31.4488,0.0000,HEAVY,RECOVERING,MODERATE,MICE
35.076,-638.7268,-4.7394,0.0000,HEAVY,RECOVERING,MODERATE,MICE
35.614,-135.4748,-52.3178,0.0000,HEAVY,RECOVERING,MODERATE,MICE
36.152,775.5701,30.8900,0.0000,HEAVY,WORSENING,HEAVY,MICE
36.688,162.4321,-14.5579,0.0000,HEAVY,WORSENING,HEAVY,MICE
37.224,-1926.5772,20.1258,0.0000,HEAVY,RECOVERING,MODERATE,MICE
37.760,-400.0539,31.7880,0.0000,HEAVY,RECOVERING,MODERATE,MICE
38.310,2009.7933,34.4043,0.0098,HEAVY,WORSENING,HEAVY,MICE
38.852,-311.5439,-35.5778,0.0000,HEAVY,RECOVERING,MODERATE,MICE
39.387,852.8152,24.5642,0.0000,HEAVY,WORSENING,HEAVY,MICE
39.922,1659.9554,-31.3120,0.0000,HEAVY,WORSENING,HEAVY,MICE
40.459,1441.6171,7.7331,0.0000,HEAVY,WORSENING,HEAVY,MICE
40.997,-2407.8918,-104.8317,0.0000,HEAVY,RECOVERING,MODERATE,MICE
41.534,-2557.8670,154.8801,0.0000,HEAVY,RECOVERING,MODERATE,MICE
42.071,-169.8296,-7.1111,0.0000,HEAVY,RECOVERING,MODERATE,MICE
42.606,1457.6547,14.8671,0.0000,HEAVY,WORSENING,HEAVY,MICE
43.139,1415.6417,-9.2825,0.0000,HEAVY,WORSENING,HEAVY,MICE
43.690,2832.9773,-37.0863,0.0432,HEAVY,WORSENING,HEAVY,MICE
44.228,907.6152,-87.1754,0.0000,HEAVY,WORSENING,HEAVY,MICE
44.766,1159.9317,81.5961,0.0000,HEAVY,WORSENING,HEAVY,MICE
45.302,83.7840,-23.9335,0.0000,HEAVY,WORSENING,HEAVY,MICE
45.839,1346.9199,45.3719,0.0000,HEAVY,WORSENING,HEAVY,MICE
46.378,615.7398,-18.4153,0.0000,HEAVY,WORSENING,HEAVY,MICE
46.915,1996.5517,-40.1583,0.0000,HEAVY,WORSENING,HEAVY,MICE
47.446,-1777.2920,-148.7745,0.0000,HEAVY,RECOVERING,MODERATE,MICE
47.970,1452.3204,26.4060,0.0000,HEAVY,WORSENING,HEAVY,MICE
48.504,-336.8929,-24.3114,0.0000,HEAVY,RECOVERING,MODERATE,MICE
49.059,-4211.0053,8.3398,-0.0222,HEAVY,RECOVERING,MODERATE,MICE
49.587,-12914.8030,49.9606,0.0000,HEAVY,RECOVERING,MODERATE,MICE
50.115,-5889.8269,-24.7248,0.0000,HEAVY,RECOVERING,MODERATE,MICE
50.648,-1923.1503,-64.4513,0.0000,HEAVY,RECOVERING,MODERATE,MICE
51.183,1591.0298,46.9060,0.0000,HEAVY,WORSENING,HEAVY,MICE
51.718,1606.9344,-22.7069,0.0000,HEAVY,WORSENING,HEAVY,MICE
52.255,1615.2501,-45.9533,0.0000,HEAVY,WORSENING,HEAVY,MICE
52.791,1610.1379,-7.5276,0.0000,HEAVY,WORSENING,HEAVY,MICE
53.329,1609.4377,7.0400,0.0000,HEAVY,WORSENING,HEAVY,MICE
53.866,653.5208,46.7720,0.0000,HEAVY,WORSENING,HEAVY,MICE
54.417,-1749.6526,-31.4353,-0.0084,HEAVY,RECOVERING,MODERATE,MICE
54.954,-7653.9227,16.0463,0.0000,HEAVY,RECOVERING,MODERATE,MICE
55.489,-403.3173,-10.5008,0.0000,HEAVY,RECOVERING,MODERATE,MICE
56.026,-117.2245,-29.8225,0.0000,HEAVY,RECOVERING,MODERATE,MICE
56.562,-1203.1965,-11.4594,0.0000,HEAVY,RECOVERING,MODERATE,MICE
57.098,1847.0114,9.3898,0.0000,HEAVY,WORSENING,HEAVY,MICE
57.636,585.6503,-14.4591,0.0000,HEAVY,WORSENING,HEAVY,MICE
58.174,966.1358,17.8265,0.0000,HEAVY,WORSENING,HEAVY,MICE
58.709,-94.9161,28.8187,0.0000,HEAVY,RECOVERING,MODERATE,MICE
59.246,-169.3559,-51.0011,0.0000,HEAVY,RECOVERING,MODERATE,MICE
59.800,819.4226,-27.6972,0.0125,HEAVY,WORSENING,HEAVY,MICE
60.338,1906.2542,23.3217,0.0000,HEAVY,WORSENING,HEAVY,MICE
60.876,6822.0352,-13.9944,0.0000,HEAVY,WORSENING,HEAVY,MICE
61.413,-4254.3309,-14.4418,0.0000,HEAVY,RECOVERING,MODERATE,MICE
61.953,4560.4424,42.9090,0.0000,HEAVY,WORSENING,HEAVY,MICE
62.492,-3193.0722,0.7156,0.0000,HEAVY,RECOVERING,MODERATE,MICE
63.030,1153.5968,-23.0394,0.0000,HEAVY,WORSENING,HEAVY,MICE
63.572,-4831.5415,-74.8273,0.0000,HEAVY,RECOVERING,MODERATE,MICE
64.112,-2703.4383,97.3765,0.0000,HEAVY,RECOVERING,MODERATE,MICE
64.653,587.1205,5.0531,0.0000,HEAVY,WORSENING,HEAVY,MICE
65.202,21944.9460,-29.6419,-0.0139,HEAVY,WORSENING,HEAVY,MICE
65.743,-983.6247,-2.1623,0.0000,HEAVY,RECOVERING,MODERATE,MICE
66.285,5945.0850,-4.3803,0.0000,HEAVY,WORSENING,HEAVY,MICE
66.825,4612.9539,14.4690,0.0000,HEAVY,WORSENING,HEAVY,MICE
67.363,875.1077,-2.4003,0.0000,HEAVY,WORSENING,HEAVY,MICE
67.902,-7382.4460,13.2108,0.0000,HEAVY,RECOVERING,MODERATE,MICE
68.439,6097.9598,-25.6795,0.0000,HEAVY,WORSENING,HEAVY,MICE
68.979,-7121.9574,6.6636,0.0000,HEAVY,RECOVERING,MODERATE,MICE
69.514,7049.6684,-31.8103,0.0000,HEAVY,WORSENING,HEAVY,MICE
70.049,-8319.1059,-4.5946,0.0000,HEAVY,RECOVERING,MODERATE,MICE
70.601,15766.2776,-42.2228,-0.0432,HEAVY,WORSENING,HEAVY,MICE
71.144,-7458.6884,5.4043,-0.0000,HEAVY,RECOVERING,MODERATE,MICE
71.679,60026.8636,10.4979,-0.0000,HEAVY,WORSENING,HEAVY,MICE
72.209,17180.5880,-7.3470,0.0000,HEAVY,WORSENING,HEAVY,MICE
72.736,-3638.0143,-3.9309,-0.0000,HEAVY,RECOVERING,MODERATE,MICE
73.269,-26129.3926,15.6901,0.0000,HEAVY,RECOVERING,MODERATE,MICE
73.807,1954.5425,8.5513,-0.0000,HEAVY,WORSENING,HEAVY,MICE
74.341,32954.6241,3.4850,-0.0000,HEAVY,WORSENING,HEAVY,MICE
74.875,-15843.8804,0.6284,0.0000,HEAVY,RECOVERING,MODERATE,MICE
75.416,-49538.7738,5.8916,0.0000,HEAVY,RECOVERING,MODERATE,MICE
75.984,17636.0344,-34.6183,0.0463,HEAVY,WORSENING,HEAVY,MICE
76.522,23581.4436,0.4802,0.0000,HEAVY,WORSENING,HEAVY,MICE
77.066,-7592.8545,-1.7430,0.0000,HEAVY,RECOVERING,MODERATE,MICE
77.608,19618.5580,1.0115,0.0000,HEAVY,WORSENING,HEAVY,MICE
78.152,4079.6670,-6.5468,0.0000,HEAVY,WORSENING,HEAVY,MICE
78.691,-5025.0217,9.8348,0.0000,HEAVY,RECOVERING,MODERATE,MICE
79.234,6018.2451,-4.5891,0.0000,HEAVY,WORSENING,HEAVY,MICE
79.773,-2752.6643,2.1758,0.0000,HEAVY,RECOVERING,MODERATE,MICE
80.315,-6315.0426,-3.8867,0.0000,HEAVY,RECOVERING,MODERATE,MICE
80.859,-31806.7744,-10.2884,0.0000,HEAVY,RECOVERING,MODERATE,MICE
81.434,-7916.4070,-8.3480,0.0284,HEAVY,RECOVERING,MODERATE,MICE
81.977,21559.3804,-1.7386,0.0000,HEAVY,WORSENING,HEAVY,MICE
82.523,-16325.3316,23.8748,0.0000,HEAVY,RECOVERING,MODERATE,MICE
83.071,-1801.9750,-10.4006,0.0000,HEAVY,RECOVERING,MODERATE,MICE
83.623,6088.9925,-2.6087,0.0000,HEAVY,WORSENING,HEAVY,MICE
84.161,17968.0582,8.0582,0.0000,HEAVY,WORSENING,HEAVY,MICE
84.704,-20571.4941,-6.9430,0.0000,HEAVY,RECOVERING,MODERATE,MICE
85.251,6045.3248,-35.8013,0.0000,HEAVY,WORSENING,HEAVY,MICE
85.791,22431.3047,91.7453,0.0000,HEAVY,WORSENING,HEAVY,MICE
86.336,1683.0710,13.0674,0.0000,HEAVY,WORSENING,HEAVY,MICE
86.882,8148.8998,-18.4333,-0.0611,HEAVY,WORSENING,HEAVY,MICE
87.423,-1852.9000,14.5501,0.0000,HEAVY,RECOVERING,MODERATE,MICE
87.960,12143.4065,10.1742,0.0000,HEAVY,WORSENING,HEAVY,MICE
88.501,4730.0684,-9.0114,0.0000,HEAVY,WORSENING,HEAVY,MICE
89.046,5389.3507,3.5325,0.0000,HEAVY,WORSENING,HEAVY,MICE
89.587,7883.2700,-6.0531,0.0000,HEAVY,WORSENING,HEAVY,MICE
90.131,-2479.4553,22.5168,0.0000,HEAVY,RECOVERING,MODERATE,MICE
90.672,-2134.8198,4.3076,0.0000,HEAVY,RECOVERING,MODERATE,MICE
91.211,10259.4689,-9.7080,0.0000,HEAVY,WORSENING,HEAVY,MICE
91.753,-5535.2040,10.0182,0.0000,HEAVY,RECOVERING,MODERATE,MICE
92.305,11119.8122,-7.1419,0.0166,HEAVY,WORSENING,HEAVY,MICE
92.842,-7401.6056,3.7862,0.0000,HEAVY,RECOVERING,MODERATE,MICE
93.384,-1562.4408,3.7998,0.0000,HEAVY,RECOVERING,MODERATE,MICE
93.924,15942.8079,21.0920,0.0000,HEAVY,WORSENING,HEAVY,MICE
94.466,6601.2861,-1.7009,0.0000,HEAVY,WORSENING,HEAVY,MICE
95.005,-1189.7017,-6.5200,0.0000,HEAVY,RECOVERING,MODERATE,MICE
95.547,708.6369,2.5623,0.0000,HEAVY,WORSENING,HEAVY,MICE
96.090,1393.3018,0.9884,0.0000,HEAVY,WORSENING,HEAVY,MICE
96.629,2221.1773,0.7641,0.0000,HEAVY,WORSENING,HEAVY,MICE
97.165,44386.3074,-0.0805,0.0000,HEAVY,WORSENING,HEAVY,MICE
97.700,27988.3738,-2.1041,-0.0028,HEAVY,WORSENING,HEAVY,MICE
98.232,10790.9444,7.4928,0.0000,HEAVY,WORSENING,HEAVY,MICE
98.766,-3423.5716,-2.8987,0.0000,HEAVY,RECOVERING,MODERATE,MICE
99.301,-54090.0396,-18.1942,0.0000,HEAVY,RECOVERING,MODERATE,MICE
99.845,-12620.2832,11.7555,0.0000,HEAVY,RECOVERING,MODERATE,MICE
100.379,23710.5396,-6.5131,0.0000,HEAVY,WORSENING,HEAVY,MICE
100.911,20586.3543,4.3143,0.0000,HEAVY,WORSENING,HEAVY,MICE
101.455,-36960.8804,4.3343,0.0000,HEAVY,RECOVERING,MODERATE,MICE
101.994,-25169.1565,0.4647,0.0000,HEAVY,RECOVERING,MODERATE,MICE
102.538,-6379.0989,-0.9684,0.0000,HEAVY,RECOVERING,MODERATE,MICE
103.089,10293.1549,7.8538,0.0277,HEAVY,WORSENING,HEAVY,MICE
103.628,-4973.1229,-3.9561,0.0000,HEAVY,RECOVERING,MODERATE,MICE
104.167,-22840.1788,-7.1349,0.0000,HEAVY,RECOVERING,MODERATE,MICE
104.710,-2169.8650,2.4394,0.0000,HEAVY,RECOVERING,MODERATE,MICE
105.252,-4187.9717,9.8848,0.0000,HEAVY,RECOVERING,MODERATE,MICE
105.796,4317.2720,-3.4612,0.0000,HEAVY,WORSENING,HEAVY,MICE
106.339,9406.7318,1.1802,0.0000,HEAVY,WORSENING,HEAVY,MICE
106.879,670.2032,-2.7963,0.0000,HEAVY,WORSENING,HEAVY,MICE
107.418,-7524.5621,1.6268,0.0000,HEAVY,RECOVERING,MODERATE,MICE
107.961,-4757.5465,11.0275,0.0000,HEAVY,RECOVERING,MODERATE,MICE
108.506,2963.6014,-8.3018,0.0125,HEAVY,WORSENING,HEAVY,MICE
109.046,-3077.6662,3.4024,0.0000,HEAVY,RECOVERING,MODERATE,MICE
109.591,14590.2920,-9.0998,0.0000,HEAVY,WORSENING,HEAVY,MICE
110.132,2973.6946,-10.4112,0.0000,HEAVY,WORSENING,HEAVY,MICE
110.675,-2292.7391,3.9171,0.0000,HEAVY,RECOVERING,MODERATE,MICE
111.214,3615.4833,3.1236,0.0000,HEAVY,WORSENING,HEAVY,MICE
111.751,-3903.0600,4.8421,0.0000,HEAVY,RECOVERING,MODERATE,MICE
112.293,14642.0195,-3.7713,0.0000,HEAVY,WORSENING,HEAVY,MICE
112.831,-69056.6631,-328.4460,0.0000,NORMAL,RECOVERING,NORMAL,MICE
113.372,-36702.6661,-124.6465,0.0000,NORMAL,RECOVERING,NORMAL,MICE
113.916,0.0000,0.0000,-0.1745,NORMAL,STABLE,NORMAL,MICE
114.458,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
114.997,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
115.538,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
116.079,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
116.617,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
117.159,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
117.703,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
118.243,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
118.784,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
119.329,0.0000,0.0000,0.0070,NORMAL,STABLE,NORMAL,MICE
119.864,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
120.399,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
120.935,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
121.472,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
122.011,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
122.545,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
123.084,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
123.609,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
124.129,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
124.662,0.0000,0.0000,0.0187,NORMAL,STABLE,NORMAL,MICE
125.184,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
125.710,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
126.241,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
126.784,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
127.325,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
127.865,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
128.407,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
128.948,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
129.491,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
130.039,0.0000,0.0000,-0.0083,NORMAL,STABLE,NORMAL,MICE
130.579,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
131.122,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
131.663,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
132.206,0.0000,0.0000,-0.0000,NORMAL,STABLE,NORMAL,MICE
132.747,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
133.288,0.0000,0.0000,-0.0000,NORMAL,STABLE,NORMAL,MICE
133.831,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
134.370,0.0000,0.0000,-0.0000,NORMAL,STABLE,NORMAL,MICE
134.905,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
135.449,0.0000,0.0000,-0.0084,NORMAL,STABLE,NORMAL,MICE
135.986,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
136.523,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
137.063,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
137.600,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
138.138,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
138.676,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
139.215,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
139.753,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
140.295,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
140.838,0.0000,0.0000,0.0098,NORMAL,STABLE,NORMAL,MICE
141.376,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
141.913,0.0000,0.0000,-0.0000,NORMAL,STABLE,NORMAL,MICE
142.451,0.0000,0.0000,-0.0000,NORMAL,STABLE,NORMAL,MICE
142.988,0.0000,0.0000,-0.0000,NORMAL,STABLE,NORMAL,MICE
143.525,0.0000,0.0000,-0.0000,NORMAL,STABLE,NORMAL,MICE
144.065,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
