t_s,avg_q,drop_rate_per_s,backlog_pkts,throughput_mbps,max_p,target_ms,limit_pkts
500.62,11.0,150.8,12,9.996,0.01,4.84,993
501.13,11.0,138.9,13,10.001,0.01,4.84,993
501.63,11.0,143.0,12,10.01,0.01,4.84,993
502.13,11.0,134.9,12,10.0,0.01,4.84,993
502.64,11.0,162.6,14,9.992,0.01,4.84,993
503.14,11.0,146.9,15,10.003,0.01,4.84,993
503.64,11.0,156.7,15,9.996,0.01,4.84,993
504.15,11.0,137.1,15,9.987,0.01,4.84,993
504.65,11.0,170.7,13,10.002,0.01,4.84,993
505.16,11.1,142.9,15,10.022,0.01,4.84,993
505.66,11.1,135.0,15,10.002,0.01,4.84,993
506.16,11.1,170.8,11,9.982,0.01,4.84,993
506.67,11.1,137.0,14,10.008,0.01,4.84,993
507.17,11.1,150.9,9,10.004,0.01,4.84,993
507.67,11.1,164.9,14,9.984,0.01,4.84,993
508.18,11.1,150.9,16,10.005,0.01,4.84,993
508.68,11.1,160.9,16,10.007,0.01,4.84,993
509.18,11.1,151.0,15,10.012,0.01,4.84,993
509.69,11.1,140.9,11,9.976,0.01,4.84,993
510.19,11.1,138.9,16,10.022,0.01,4.84,993
510.7,11.1,127.0,16,9.998,0.01,4.84,993
511.2,11.1,168.8,11,10.004,0.01,4.84,993
511.7,11.1,143.0,10,9.98,0.01,4.84,993
512.21,11.1,156.8,11,10.001,0.01,4.84,993
512.71,11.1,146.9,13,10.003,0.01,4.84,993
513.21,11.1,139.0,15,10.004,0.01,4.84,993
513.72,11.1,141.1,12,10.01,0.01,4.84,993
514.22,11.1,160.8,11,10.004,0.01,4.84,993
514.73,11.1,123.0,13,9.999,0.01,4.84,993
515.23,11.1,145.1,14,9.993,0.01,4.84,993
515.73,11.1,144.6,14,9.96,0.01,4.84,993
516.24,11.1,142.8,10,10.043,0.01,4.84,993
516.74,11.1,137.1,14,9.989,0.01,4.84,993
517.24,11.1,160.9,12,10.006,0.01,4.84,993
517.75,11.2,149.0,13,10.009,0.01,4.84,993
518.25,11.2,142.9,12,9.976,0.01,4.84,993
518.75,11.2,178.9,12,10.014,0.01,4.84,993
519.26,11.2,160.9,9,10.007,0.01,4.84,993
519.76,11.2,135.0,13,9.981,0.01,4.84,993
520.27,11.2,174.8,16,10.008,0.01,4.84,993
520.77,11.2,130.6,13,9.995,0.01,4.84,993
521.27,11.2,139.1,14,9.986,0.01,4.84,993
521.78,11.2,190.6,13,10.028,0.01,4.84,993
522.28,11.2,156.9,10,9.957,0.01,4.84,993
522.78,11.2,135.1,15,10.035,0.01,4.84,993
523.29,11.2,156.7,14,9.995,0.01,4.84,993
523.79,11.2,137.0,18,10.007,0.01,4.84,993
524.3,11.2,151.0,15,10.011,0.01,4.84,993
524.8,11.2,162.8,13,9.978,0.01,4.84,993
525.3,11.2,146.8,10,10.02,0.01,4.84,993
525.81,11.2,146.6,12,9.978,0.01,4.84,993
526.31,11.2,143.1,12,10.011,0.01,4.84,993
526.81,11.2,152.8,12,10.0,0.01,4.84,993
527.32,11.2,135.1,13,9.988,0.01,4.84,993
527.82,11.2,172.7,12,10.027,0.01,4.84,993
528.33,11.2,142.8,13,9.971,0.01,4.84,993
528.83,11.2,170.7,12,10.023,0.01,4.84,993
529.33,11.2,123.1,14,9.982,0.01,4.84,993
529.84,11.2,156.8,13,10.022,0.01,4.84,993
530.34,11.2,172.7,13,9.977,0.01,4.84,993
530.84,11.2,141.0,11,10.004,0.01,4.84,993
531.35,11.2,135.1,14,10.014,0.01,4.84,993
531.85,11.2,202.7,14,9.965,0.01,4.84,993
532.35,11.3,154.9,14,10.03,0.01,4.84,993
532.86,11.3,148.8,10,9.997,0.01,4.84,993
533.36,11.3,129.0,18,9.996,0.01,4.84,993
533.87,11.3,164.7,13,9.999,0.01,4.84,993
534.37,11.3,131.1,18,10.009,0.01,4.84,993
534.87,11.3,129.1,14,9.982,0.01,4.84,993
535.38,11.3,127.2,0,10.012,0.01,4.84,993
535.88,11.3,176.1,9,9.992,0.01,4.84,993
536.39,11.3,131.1,14,10.012,0.01,4.84,993
536.89,11.3,152.9,10,10.004,0.01,4.84,993
537.39,11.3,160.7,12,9.999,0.01,4.84,993
537.9,11.3,190.9,10,9.994,0.01,4.84,993
538.4,11.3,141.0,13,10.007,0.01,4.84,993
538.9,11.3,146.9,16,9.979,0.01,4.84,993
539.41,11.3,170.7,12,10.022,0.01,4.84,993
539.91,11.3,171.0,10,9.992,0.01,4.84,993
540.41,11.3,140.9,13,9.977,0.01,4.84,993
540.92,11.3,150.8,11,10.022,0.01,4.84,993
541.42,11.3,166.8,9,10.007,0.01,4.84,993
541.93,11.3,143.1,9,9.991,0.01,4.84,993
542.43,11.3,151.0,12,10.009,0.01,4.84,993
542.93,11.3,147.0,13,9.983,0.01,4.84,993
543.44,11.3,174.7,10,10.001,0.01,4.84,993
543.94,11.3,131.2,13,10.015,0.01,4.84,993
544.44,11.3,135.1,11,10.007,0.01,4.84,993
544.95,11.3,121.1,14,10.001,0.01,4.84,993
545.45,11.3,148.8,13,9.999,0.01,4.84,993
545.95,11.3,137.2,13,9.993,0.01,4.84,993
546.46,11.3,139.0,16,10.002,0.01,4.84,993
546.96,11.3,152.9,12,10.007,0.01,4.84,993
547.46,11.3,150.9,15,9.982,0.01,4.84,993
547.97,11.3,164.9,10,10.008,0.01,4.84,993
548.47,11.3,149.0,9,10.009,0.01,4.84,993
548.97,11.3,138.9,14,9.996,0.01,4.84,993
549.48,11.3,152.8,13,9.996,0.01,4.84,993
549.98,11.3,152.9,12,10.006,0.01,4.84,993
550.49,11.3,192.4,13,9.995,0.01,4.84,993
550.99,11.3,137.0,15,10.003,0.01,4.84,993
551.49,11.3,161.0,9,9.989,0.01,4.84,993
552.0,11.3,143.2,12,10.006,0.01,4.84,993
552.51,11.3,137.1,11,10.01,0.01,4.84,993
553.01,11.3,170.8,7,9.982,0.01,4.84,993
553.51,11.3,125.2,14,10.013,0.01,4.84,993
554.02,11.3,166.8,14,9.982,0.01,4.84,993
554.52,11.3,145.0,14,10.005,0.01,4.84,993
555.02,11.3,138.9,15,10.0,0.01,4.84,993
555.53,11.3,164.7,15,10.001,0.01,4.84,993
556.03,11.3,139.1,11,10.012,0.01,4.84,993
556.53,11.3,145.1,14,9.994,0.01,4.84,993
557.04,11.3,142.9,15,10.003,0.01,4.84,993
557.54,11.4,154.9,14,10.004,0.01,4.84,993
558.05,11.4,139.2,13,9.996,0.01,4.84,993
558.55,11.4,166.8,12,10.004,0.01,4.84,993
559.05,11.4,155.1,10,9.993,0.01,4.84,993
559.55,11.4,160.9,12,10.011,0.01,4.84,993
560.06,11.4,155.0,11,9.991,0.01,4.84,993
560.56,11.4,156.9,13,9.986,0.01,4.84,993
561.06,11.4,159.0,16,10.011,0.01,4.84,993
561.57,11.4,150.9,12,10.002,0.01,4.84,993
562.07,11.4,153.0,13,10.009,0.01,4.84,993
562.57,11.4,164.3,10,9.998,0.01,4.84,993
563.08,11.4,174.7,10,10.002,0.01,4.84,993
563.58,11.4,148.6,11,9.983,0.01,4.84,993
564.09,11.4,131.0,14,10.0,0.01,4.84,993
564.59,11.4,169.0,12,9.994,0.01,4.84,993
565.1,11.4,131.0,17,10.004,0.01,4.84,993
565.6,11.4,156.8,14,9.999,0.01,4.84,993
566.1,11.4,167.0,17,10.015,0.01,4.84,993
566.61,11.4,141.0,12,9.983,0.01,4.84,993
567.11,11.4,158.7,13,10.019,0.01,4.84,993
567.61,11.4,134.9,12,9.999,0.01,4.84,993
568.12,11.4,133.1,15,9.984,0.01,4.84,993
568.62,11.4,164.9,12,10.008,0.01,4.84,993
569.12,11.4,148.9,11,10.003,0.01,4.84,993
569.63,11.4,141.0,10,10.007,0.01,4.84,993
570.13,11.4,153.0,11,9.987,0.01,4.84,993
570.63,11.4,156.9,11,10.004,0.01,4.84,993
571.14,11.4,138.9,15,9.997,0.01,4.84,993
571.64,11.4,145.0,9,10.008,0.01,4.84,993
572.15,11.4,130.8,15,9.988,0.01,4.84,993
572.65,11.4,160.9,7,10.01,0.01,4.84,993
573.15,11.4,137.0,14,9.977,0.01,4.84,993
573.66,11.4,163.0,11,10.015,0.01,4.84,993
574.16,11.4,158.7,14,9.995,0.01,4.84,993
574.66,11.4,127.1,16,10.007,0.01,4.84,993
575.17,11.4,152.8,13,9.996,0.01,4.84,993
575.67,11.4,119.2,14,10.011,0.01,4.84,993
576.18,11.4,152.9,9,9.984,0.01,4.84,993
576.68,11.4,149.0,9,9.984,0.01,4.84,993
577.18,11.4,166.8,12,10.031,0.01,4.84,993
577.69,11.4,151.0,12,9.985,0.01,4.84,993
578.19,11.4,137.0,14,9.983,0.01,4.84,993
578.69,11.4,148.7,13,10.037,0.01,4.84,993
579.2,11.4,190.7,15,9.983,0.01,4.84,993
579.7,11.4,167.0,12,10.018,0.01,4.84,993
580.2,11.4,137.0,12,9.98,0.01,4.84,993
580.71,11.5,137.1,14,10.008,0.01,4.84,993
581.21,11.5,137.1,17,10.011,0.01,4.84,993
581.71,11.5,143.0,11,9.959,0.01,4.84,993
582.22,11.5,147.1,14,10.039,0.01,4.84,993
582.72,11.5,145.0,13,9.983,0.01,4.84,993
583.22,11.5,145.0,14,10.006,0.01,4.84,993
583.73,11.5,180.7,8,10.004,0.01,4.84,993
584.23,11.5,147.0,16,10.012,0.01,4.84,993
584.73,11.5,141.1,13,9.987,0.01,4.84,993
585.24,11.5,145.0,14,10.007,0.01,4.84,993
585.74,11.5,140.9,9,9.978,0.01,4.84,993
586.25,11.5,178.8,11,10.009,0.01,4.84,993
586.75,11.5,145.0,17,10.006,0.01,4.84,993
587.25,11.5,160.9,13,10.01,0.01,4.84,993
587.76,11.5,156.8,14,10.0,0.01,4.84,993
588.26,11.5,155.1,10,9.992,0.01,4.84,993
588.76,11.5,129.3,12,9.995,0.01,4.84,993
589.27,11.5,137.0,10,10.003,0.01,4.84,993
589.77,11.5,133.0,17,10.004,0.01,4.84,993
590.27,11.5,137.1,11,9.985,0.01,4.84,993
590.78,11.5,166.3,8,10.023,0.01,4.84,993
591.28,11.5,160.8,8,9.954,0.01,4.84,993
591.79,11.5,125.1,15,10.028,0.01,4.84,993
592.29,11.5,135.0,12,10.006,0.01,4.84,993
592.79,11.5,133.1,12,10.007,0.01,4.84,993
593.3,11.5,166.8,11,9.978,0.01,4.84,993
593.8,11.5,133.1,17,10.011,0.01,4.84,993
594.3,11.5,154.9,16,10.005,0.01,4.84,993
594.81,11.5,160.8,14,10.004,0.01,4.84,993
595.31,11.5,135.0,12,10.004,0.01,4.84,993
595.81,11.5,158.5,18,9.982,0.01,4.84,993
596.32,11.5,184.8,9,10.011,0.01,4.84,993
596.82,11.5,121.1,15,10.004,0.01,4.84,993
597.33,11.5,137.0,15,10.002,0.01,4.84,993
597.83,11.5,142.9,9,9.975,0.01,4.84,993
598.33,11.5,141.0,11,10.03,0.01,4.84,993
598.84,11.5,141.0,12,9.983,0.01,4.84,993
599.34,11.5,172.8,16,10.007,0.01,4.84,993
599.84,11.6,131.1,15,9.982,0.01,4.84,993
600.35,11.6,152.9,12,9.978,0.01,4.84,993
600.85,11.6,142.7,13,10.034,0.01,4.84,993
601.36,11.6,174.7,12,9.976,0.01,4.84,993
601.86,11.6,156.8,14,10.027,0.01,4.84,993
602.36,11.6,156.9,15,10.005,0.01,4.84,993
602.87,11.5,45.7,0,2.993,0.01,4.84,993
603.37,11.5,0.0,0,0.0,0.01,4.84,993
