t_s,avg_q,drop_rate_per_s,backlog_pkts,throughput_mbps,max_p,target_ms,limit_pkts
241.16,237.8,5599.5,400,10.001,0.38,2.04,455
241.67,238.0,5134.7,344,10.001,0.38,2.04,455
242.17,238.4,4909.1,420,10.002,0.38,2.04,455
242.67,238.7,5308.6,386,10.0,0.39,1.88,424
243.18,239.0,6111.8,380,9.997,0.39,1.88,424
243.68,239.2,6611.9,363,10.001,0.39,1.88,424
244.19,239.5,7296.4,391,9.999,0.39,1.88,424
244.69,239.8,7909.6,383,10.002,0.39,1.88,424
245.19,240.0,8716.6,364,10.0,0.39,1.88,424
245.7,240.4,9051.4,406,9.999,0.39,1.88,424
246.2,240.6,9491.9,361,10.0,0.39,1.88,424
246.7,240.9,7505.1,400,9.999,0.39,1.88,424
247.21,241.2,6664.9,369,10.001,0.39,1.88,424
247.71,241.5,4176.6,389,9.999,0.39,1.88,424
248.21,241.8,4721.3,386,10.003,0.39,1.88,424
248.72,242.0,5524.9,370,10.0,0.39,1.88,424
249.22,242.3,6075.8,394,9.996,0.39,1.88,424
249.72,242.6,6458.0,385,10.004,0.39,1.88,424
250.23,242.9,6967.8,386,9.998,0.39,1.88,424
250.73,243.2,7796.8,392,10.001,0.39,1.88,424
251.23,242.7,8904.2,0,10.0,0.39,1.88,424
251.74,243.1,6539.8,415,10.0,0.39,1.88,424
252.25,243.4,5282.1,410,10.001,0.39,1.88,424
252.75,243.7,4752.8,391,10.0,0.39,1.88,424
253.25,243.2,3678.9,0,9.999,0.39,1.88,424
253.76,243.5,4308.0,382,9.997,0.39,1.88,424
254.26,243.0,4680.2,0,10.0,0.39,1.88,424
254.76,243.3,5565.8,376,10.004,0.39,1.88,424
255.27,243.6,6343.8,390,9.996,0.39,1.88,424
255.77,243.8,7176.3,389,10.004,0.39,1.88,424
256.27,244.1,7812.5,363,9.996,0.4,1.88,424
256.78,244.3,8733.8,364,10.002,0.4,1.88,424
257.28,244.7,8968.6,411,10.003,0.4,1.88,424
257.78,245.0,6801.3,416,9.999,0.4,1.88,424
258.29,245.3,5327.8,389,9.999,0.4,1.88,424
258.79,245.5,3931.5,363,10.0,0.4,1.88,424
259.29,245.8,4253.5,386,10.001,0.4,1.88,424
259.8,246.0,4807.1,362,9.995,0.4,1.88,424
260.3,246.2,5678.6,344,10.003,0.4,1.88,424
260.8,246.5,6350.9,389,10.001,0.4,1.88,424
261.31,246.8,6510.3,384,10.0,0.4,1.88,424
261.81,247.1,6228.6,401,9.999,0.4,1.88,424
262.31,247.4,6380.4,398,10.001,0.4,1.88,424
262.82,247.6,4299.6,362,9.998,0.4,1.88,424
263.32,247.9,4940.8,396,10.002,0.4,1.88,424
263.83,248.2,5098.3,377,9.995,0.4,1.88,424
264.33,248.5,5764.1,398,10.006,0.4,1.88,424
264.83,248.8,6951.4,400,9.997,0.4,1.88,424
265.34,249.1,5794.2,394,10.003,0.4,1.88,424
265.84,249.4,6839.9,399,9.998,0.4,1.88,424
266.34,249.7,5475.8,400,10.0,0.41,1.72,394
266.85,249.9,9272.5,365,10.0,0.41,1.72,394
267.35,250.1,6245.2,352,10.002,0.41,1.72,394
267.86,250.4,7451.5,388,10.0,0.41,1.72,394
268.36,250.6,5420.5,377,9.998,0.41,1.72,394
268.86,250.9,5556.6,386,10.001,0.41,1.72,394
269.37,251.2,6313.4,369,9.999,0.41,1.72,394
269.87,251.4,5641.1,374,9.999,0.41,1.72,394
270.37,251.6,6721.7,371,10.002,0.41,1.72,394
270.88,251.9,4816.2,378,10.0,0.41,1.72,394
271.38,252.1,7016.0,367,10.001,0.41,1.72,394
271.88,252.4,6631.1,377,9.997,0.41,1.72,394
272.39,252.6,5073.9,383,10.003,0.41,1.72,394
272.89,252.9,4720.1,385,9.997,0.41,1.72,394
273.39,253.1,7692.4,355,10.0,0.41,1.72,394
273.9,253.3,7012.0,364,10.0,0.41,1.72,394
274.4,253.6,6293.2,374,9.999,0.41,1.72,394
274.9,253.8,6991.5,367,10.002,0.41,1.72,394
275.41,254.0,5964.1,378,10.001,0.41,1.72,394
275.91,254.3,7212.3,371,9.997,0.41,1.72,394
276.41,254.5,7474.0,366,10.002,0.41,1.72,394
276.92,254.7,6113.8,362,9.999,0.41,1.72,394
277.42,254.9,4406.5,371,10.001,0.41,1.72,394
277.92,255.2,4873.7,376,9.997,0.41,1.72,394
278.43,255.4,5126.8,372,10.004,0.42,1.64,378
278.93,255.6,7286.6,364,9.996,0.42,1.64,378
279.44,255.8,8255.7,354,10.002,0.42,1.64,378
279.94,256.0,7694.1,352,9.996,0.42,1.64,378
280.44,256.3,7426.0,367,10.002,0.42,1.64,378
280.95,256.5,8918.0,373,10.001,0.42,1.64,378
281.45,256.7,8509.7,367,10.001,0.42,1.64,378
281.95,256.9,9636.5,359,9.999,0.42,1.64,378
282.46,257.1,6675.0,359,9.998,0.42,1.64,378
282.96,257.4,5447.9,375,10.002,0.42,1.64,378
283.46,257.5,5427.4,337,9.997,0.42,1.64,378
283.97,257.7,7189.8,348,10.0,0.42,1.64,378
284.47,257.9,4890.6,360,10.002,0.42,1.64,378
284.97,258.1,4022.7,348,10.002,0.42,1.64,378
285.48,258.3,4748.9,362,10.0,0.42,1.64,378
285.98,258.5,6686.2,359,9.998,0.42,1.64,378
286.48,258.6,6014.4,341,10.0,0.42,1.64,378
286.99,258.1,7595.5,0,10.003,0.42,1.64,378
287.49,258.3,3848.1,344,9.996,0.42,1.64,378
287.99,258.5,6233.2,373,10.0,0.42,1.64,378
288.5,258.7,6918.6,360,10.0,0.42,1.64,378
289.0,258.9,6840.5,364,10.001,0.42,1.64,378
289.5,259.1,5480.5,352,9.999,0.42,1.64,378
290.01,259.4,3794.0,373,9.999,0.42,1.64,378
290.51,259.5,5583.5,352,10.0,0.42,1.64,378
291.01,259.7,5252.5,356,9.999,0.42,1.64,378
291.52,259.9,4430.0,356,9.999,0.42,1.64,378
292.02,260.1,4307.4,353,9.997,0.42,1.64,378
292.52,260.3,4338.6,363,10.005,0.42,1.64,378
293.03,260.5,4108.5,368,9.997,0.42,1.64,378
293.53,260.8,5509.0,377,10.001,0.42,1.64,378
294.03,261.0,4624.4,376,9.999,0.43,1.64,378
294.54,261.2,4975.6,365,9.999,0.43,1.64,378
295.04,261.4,4803.2,365,10.002,0.43,1.64,378
295.54,261.6,3793.1,370,9.999,0.43,1.64,378
296.05,261.8,5126.4,348,10.002,0.43,1.64,378
296.55,262.0,4357.9,366,9.999,0.43,1.64,378
297.05,262.2,4551.8,347,10.002,0.43,1.64,378
297.56,262.4,7026.9,359,9.997,0.43,1.64,378
298.07,262.6,5924.4,353,9.998,0.43,1.64,378
298.57,262.8,5810.0,362,10.004,0.43,1.64,378
299.07,262.9,4260.6,339,9.999,0.43,1.64,378
299.58,263.1,4129.0,351,10.0,0.43,1.64,378
300.08,262.6,5379.7,0,10.001,0.43,1.64,378
300.58,262.8,6006.3,377,9.998,0.43,1.64,378
301.09,263.0,5619.1,365,9.999,0.43,1.64,378
301.59,263.2,5690.3,355,10.0,0.43,1.64,378
302.09,263.4,5296.4,361,10.004,0.43,1.64,378
302.6,263.6,4918.1,369,10.0,0.43,1.64,378
303.1,263.8,6644.1,351,9.999,0.43,1.64,378
303.6,264.0,3105.1,375,10.002,0.43,1.64,378
304.1,264.2,3865.8,369,9.999,0.43,1.64,378
304.61,264.4,4968.6,365,10.0,0.43,1.64,378
305.11,264.6,6343.7,363,9.999,0.43,1.64,378
305.61,264.8,5955.4,347,9.997,0.43,1.64,378
306.12,264.9,5495.7,353,10.006,0.43,1.64,378
306.62,265.1,5658.1,358,9.996,0.43,1.64,378
307.12,265.3,4557.0,363,10.001,0.43,1.64,378
307.63,265.5,5248.2,341,10.0,0.43,1.64,378
308.13,265.7,5496.9,362,9.998,0.43,1.64,378
308.63,265.8,4911.7,337,10.0,0.43,1.64,378
309.14,266.0,4301.6,358,10.0,0.43,1.64,378
309.64,266.2,6134.7,356,10.002,0.43,1.64,378
310.14,266.3,4935.8,354,9.998,0.43,1.64,378
310.65,266.5,3824.4,367,10.003,0.44,1.48,348
311.15,266.7,7197.9,341,9.997,0.44,1.48,348
311.66,266.8,7615.9,332,10.002,0.44,1.48,348
312.16,267.0,7747.5,330,10.001,0.44,1.48,348
312.66,267.1,10378.1,331,9.997,0.44,1.48,348
313.17,267.2,7814.8,336,10.002,0.44,1.48,348
313.67,267.3,9592.7,329,9.992,0.44,1.48,348
314.17,267.5,7894.8,337,10.008,0.44,1.48,348
314.68,267.6,8427.4,327,9.999,0.44,1.48,348
315.18,267.7,5676.1,328,10.001,0.44,1.48,348
315.68,267.8,5245.4,322,10.0,0.44,1.48,348
316.19,268.0,7527.1,343,9.997,0.44,1.48,348
316.69,268.1,8266.0,336,10.001,0.44,1.48,348
317.19,268.3,7432.7,338,9.999,0.44,1.48,348
317.7,268.4,9768.8,324,10.0,0.44,1.48,348
318.21,268.5,9135.1,330,10.001,0.44,1.48,348
318.71,268.6,9906.4,332,10.001,0.44,1.48,348
319.21,268.7,8100.5,331,9.999,0.44,1.48,348
319.71,268.8,5924.6,315,9.997,0.44,1.48,348
320.22,269.0,7245.9,334,10.003,0.44,1.48,348
320.72,269.1,6568.1,328,10.001,0.44,1.48,348
321.22,269.2,5048.7,341,9.997,0.44,1.48,348
321.73,269.3,6448.8,331,10.002,0.44,1.48,348
322.23,269.5,8381.8,327,10.003,0.44,1.48,348
322.73,269.6,7825.8,324,9.997,0.44,1.48,348
323.24,269.7,7726.5,348,10.002,0.44,1.48,348
323.74,269.8,9818.3,309,9.998,0.44,1.48,348
324.24,269.9,8410.7,335,10.0,0.44,1.48,348
324.75,270.1,5977.0,334,10.004,0.44,1.48,348
325.25,270.2,8488.9,339,9.998,0.44,1.48,348
325.75,270.3,8412.7,338,9.998,0.44,1.48,348
326.26,270.5,8539.0,335,10.003,0.44,1.48,348
326.76,270.6,8377.7,345,9.999,0.44,1.48,348
327.26,270.7,6624.5,324,10.0,0.44,1.48,348
327.77,270.9,5638.9,337,10.0,0.44,1.48,348
328.27,271.0,6693.4,333,10.001,0.44,1.48,348
328.77,271.1,7020.0,340,9.999,0.44,1.48,348
329.28,271.2,8495.2,333,10.001,0.44,1.48,348
329.78,271.4,9270.3,326,9.998,0.44,1.48,348
330.28,271.5,11177.7,343,10.004,0.44,1.48,348
330.79,271.6,10945.7,328,10.0,0.44,1.48,348
331.29,271.8,10156.7,347,9.999,0.44,1.48,348
331.79,271.9,10483.3,346,9.998,0.44,1.48,348
332.3,272.0,10069.4,327,10.002,0.45,1.4,332
332.8,272.1,11221.4,331,10.0,0.45,1.4,332
333.3,272.2,9252.9,303,9.997,0.45,1.4,332
333.81,272.3,7134.6,299,10.002,0.45,1.4,332
334.31,272.4,6027.8,329,10.002,0.45,1.4,332
334.81,272.4,6286.8,305,9.999,0.45,1.4,332
335.32,271.9,7444.7,0,10.0,0.45,1.4,332
335.82,271.3,7406.5,0,10.0,0.45,1.4,332
336.32,271.4,8390.3,324,10.002,0.45,1.4,332
336.83,271.5,8114.4,309,9.998,0.45,1.4,332
337.33,271.6,7059.8,309,9.996,0.45,1.4,332
337.83,271.7,9483.3,318,10.002,0.45,1.4,332
338.34,271.8,10055.5,309,9.999,0.45,1.4,332
338.84,271.9,10322.8,317,10.001,0.45,1.4,332
339.34,272.0,10359.4,323,9.999,0.45,1.4,332
339.85,272.1,9986.9,323,10.0,0.45,1.4,332
340.35,272.2,10255.6,330,10.005,0.45,1.4,332
340.85,272.3,9625.3,322,9.998,0.45,1.4,332
341.36,272.3,9342.0,300,9.998,0.45,1.4,332
341.86,272.4,9091.7,319,10.002,0.45,1.4,332
342.36,272.5,8131.9,313,10.0,0.45,1.4,332
342.87,272.6,9867.7,306,10.002,0.45,1.4,332
343.37,272.6,9720.0,300,9.998,0.45,1.4,332
343.87,272.7,10302.0,325,10.0,0.45,1.4,332
344.38,272.8,11504.9,329,10.001,0.45,1.4,332
344.88,272.9,12542.0,315,10.0,0.45,1.4,332
345.38,273.0,12221.2,310,10.001,0.45,1.4,332
345.89,273.1,9836.2,319,9.997,0.45,1.4,332
346.39,273.2,10950.1,314,10.002,0.45,1.4,332
346.89,273.3,8625.4,321,10.001,0.45,1.4,332
347.4,272.7,7910.7,0,10.0,0.45,1.4,332
347.9,272.8,6638.9,324,10.001,0.45,1.4,332
348.4,272.9,6845.2,315,9.999,0.45,1.4,332
348.91,273.0,9588.7,305,10.003,0.45,1.4,332
349.41,273.1,9745.5,316,9.998,0.45,1.4,332
349.91,273.2,9145.7,325,10.001,0.45,1.4,332
350.42,273.3,10813.5,321,10.0,0.45,1.4,332
350.92,273.3,9909.5,301,10.0,0.45,1.4,332
351.42,273.4,10189.8,306,10.001,0.45,1.4,332
351.93,273.5,10016.2,310,10.0,0.45,1.4,332
352.43,273.5,11020.1,320,9.997,0.45,1.4,332
352.93,273.6,9504.3,318,10.003,0.45,1.4,332
353.44,273.7,8721.6,322,10.001,0.45,1.4,332
353.94,273.8,8284.8,312,9.996,0.45,1.4,332
354.44,273.9,8821.7,306,10.004,0.45,1.4,332
354.95,274.0,10454.0,318,9.996,0.45,1.4,332
355.45,274.1,10853.9,321,10.003,0.45,1.4,332
355.95,274.2,11588.4,325,10.001,0.45,1.4,332
356.46,274.2,12212.8,312,9.997,0.45,1.4,332
356.96,274.3,12673.2,318,10.001,0.45,1.4,332
357.46,274.4,10813.6,311,10.002,0.45,1.4,332
357.97,274.4,12407.1,293,9.996,0.45,1.4,332
358.47,274.5,11736.4,312,10.004,0.45,1.4,332
358.97,274.0,12380.6,0,9.998,0.45,1.4,332
359.48,274.1,13526.8,331,9.999,0.45,1.4,332
359.98,274.2,12217.9,319,10.005,0.45,1.4,332
360.48,274.3,10497.7,331,9.997,0.45,1.4,332
360.99,274.3,8043.7,305,9.997,0.45,1.4,332
361.49,274.4,3719.6,328,10.004,0.45,1.4,332
361.99,274.6,4913.6,331,10.0,0.45,1.4,332
362.5,274.7,5247.4,331,10.0,0.45,1.4,332
363.0,274.7,6660.0,308,10.002,0.45,1.4,332
363.5,274.8,7113.9,307,9.998,0.45,1.4,332
364.01,274.9,9016.0,316,10.001,0.45,1.4,332
364.51,274.9,8954.4,305,9.999,0.45,1.4,332
365.01,275.0,9032.9,306,10.001,0.45,1.4,332
365.52,275.1,10709.0,320,9.999,0.45,1.4,332
366.02,275.2,11402.3,316,10.0,0.45,1.4,332
366.52,275.3,12011.5,318,9.998,0.45,1.4,332
367.03,275.3,9794.5,316,10.003,0.45,1.4,332
367.53,275.4,11834.9,312,9.998,0.45,1.4,332
368.03,275.5,12245.9,325,9.999,0.45,1.4,332
368.54,275.6,12464.0,324,10.002,0.45,1.4,332
369.04,275.7,10662.0,316,9.999,0.45,1.4,332
369.54,275.8,10016.4,318,10.0,0.45,1.4,332
370.05,275.9,9490.6,318,10.0,0.45,1.4,332
370.55,275.9,6306.4,309,10.001,0.45,1.4,332
371.06,276.0,7451.9,309,10.0,0.45,1.4,332
371.56,276.1,6999.9,322,10.001,0.45,1.4,332
372.07,276.2,6461.0,331,10.0,0.45,1.4,332
372.57,276.3,6704.4,318,9.997,0.45,1.4,332
373.07,276.4,8754.0,321,10.002,0.45,1.4,332
373.58,276.5,9225.6,321,10.001,0.45,1.4,332
374.08,276.5,7883.9,314,9.998,0.45,1.4,332
374.58,276.6,8796.3,313,10.001,0.45,1.4,332
375.09,276.7,9328.3,309,10.002,0.45,1.4,332
375.59,276.8,9848.3,331,10.0,0.45,1.4,332
376.09,276.9,9547.8,331,9.995,0.45,1.4,332
376.6,277.0,11085.9,330,10.003,0.45,1.4,332
377.1,277.1,10808.6,303,10.0,0.45,1.4,332
377.6,277.1,11605.0,313,9.999,0.45,1.4,332
378.11,277.2,9859.4,316,10.001,0.45,1.4,332
378.61,277.2,10295.0,299,9.999,0.45,1.4,332
379.11,277.3,9176.1,328,9.999,0.45,1.4,332
379.62,277.4,9570.9,316,9.998,0.45,1.4,332
380.12,277.5,10491.3,323,10.002,0.45,1.4,332
380.62,277.6,12615.5,327,9.997,0.46,1.4,332
381.13,277.7,10790.5,315,10.004,0.46,1.4,332
381.63,277.8,8665.5,314,9.998,0.46,1.4,332
382.13,277.8,6598.6,317,10.003,0.46,1.4,332
382.64,277.9,8404.1,329,9.999,0.46,1.4,332
383.14,278.0,9635.7,313,10.001,0.46,1.4,332
383.64,278.1,11239.6,323,9.998,0.46,1.4,332
384.15,278.2,11863.9,311,10.003,0.46,1.4,332
384.65,278.2,9537.4,315,9.999,0.46,1.4,332
385.15,278.3,11177.0,319,9.998,0.46,1.4,332
385.65,278.4,11812.0,305,10.001,0.46,1.4,332
386.16,278.5,12667.7,321,9.996,0.46,1.4,332
386.66,278.5,12887.2,316,10.004,0.46,1.4,332
387.16,278.6,10633.8,324,10.0,0.46,1.4,332
387.67,278.7,11025.7,320,9.999,0.46,1.4,332
388.17,278.8,10234.0,315,9.999,0.46,1.4,332
388.67,278.9,10387.3,319,10.001,0.46,1.4,332
389.18,278.9,8962.9,308,9.998,0.46,1.4,332
389.68,279.0,7735.4,313,10.003,0.46,1.4,332
390.18,279.1,7344.3,310,9.997,0.46,1.4,332
390.69,279.1,6597.0,311,10.002,0.46,1.4,332
391.19,279.2,7925.0,330,9.999,0.46,1.4,332
391.69,279.3,7246.4,316,10.0,0.46,1.4,332
392.2,279.4,7571.8,323,10.0,0.46,1.4,332
392.7,279.5,8519.4,320,10.002,0.46,1.4,332
393.2,279.6,10252.7,327,9.997,0.46,1.4,332
393.71,279.6,11090.1,327,10.004,0.46,1.4,332
394.21,279.7,11619.7,314,9.996,0.46,1.4,332
394.71,279.8,12128.0,322,10.002,0.46,1.4,332
395.22,279.9,10981.1,324,9.998,0.46,1.4,332
395.72,280.0,12468.6,325,10.003,0.46,1.4,332
396.22,280.1,12180.0,317,9.996,0.46,1.4,332
396.73,280.1,10960.0,324,10.002,0.46,1.4,332
397.23,280.2,7537.8,302,9.997,0.46,1.4,332
397.73,280.3,7553.8,319,10.004,0.46,1.4,332
398.24,280.4,9280.3,325,9.996,0.46,1.4,332
398.74,280.4,7955.4,313,10.003,0.46,1.4,332
399.24,280.5,8823.1,318,10.0,0.46,1.4,332
399.75,280.6,9143.5,310,10.0,0.46,1.4,332
400.25,280.6,9318.0,300,9.999,0.46,1.4,332
400.75,280.7,8149.8,319,9.999,0.46,1.4,332
401.26,280.7,9096.6,314,10.001,0.46,1.4,332
401.76,280.8,9511.8,327,10.001,0.46,1.4,332
402.26,280.9,9356.0,322,9.998,0.46,1.4,332
402.77,281.0,8862.2,319,10.002,0.46,1.4,332
403.27,281.1,8957.5,330,9.998,0.46,1.4,332
403.77,281.2,8171.6,322,10.001,0.46,1.4,332
404.28,281.2,10019.5,320,10.0,0.46,1.4,332
404.78,281.3,10624.0,313,10.001,0.46,1.4,332
405.28,281.4,10501.2,321,9.998,0.46,1.4,332
405.79,281.5,10178.3,316,10.002,0.46,1.4,332
406.29,281.5,10256.0,317,10.0,0.46,1.4,332
406.79,281.6,10569.0,310,9.999,0.46,1.4,332
407.3,281.6,9520.4,310,10.001,0.46,1.4,332
407.8,281.7,9681.7,310,9.999,0.46,1.4,332
408.3,281.8,9702.2,316,10.0,0.46,1.4,332
408.81,281.8,9368.5,317,10.001,0.46,1.4,332
409.31,281.9,9698.8,310,9.997,0.46,1.4,332
409.81,282.0,9195.1,319,10.003,0.46,1.4,332
410.31,282.1,9584.7,324,10.0,0.46,1.4,332
410.82,282.1,8472.9,316,9.996,0.46,1.4,332
411.32,282.2,10798.3,308,10.005,0.46,1.4,332
411.83,282.2,10197.3,321,9.997,0.46,1.4,332
412.33,282.3,10677.0,320,10.003,0.46,1.4,332
412.83,282.4,11508.5,306,9.998,0.46,1.4,332
413.34,282.4,12058.6,312,10.0,0.46,1.4,332
413.84,282.5,13229.7,312,10.001,0.46,1.4,332
414.34,282.5,14053.7,305,10.001,0.46,1.4,332
414.85,282.6,13585.4,316,9.996,0.46,1.4,332
415.35,282.7,13732.0,318,10.002,0.46,1.4,332
415.85,282.8,14309.9,327,9.999,0.46,1.4,332
416.36,282.8,14757.9,313,10.001,0.46,1.4,332
416.86,282.9,14037.8,320,10.002,0.46,1.4,332
417.36,283.0,12892.9,314,9.999,0.46,1.4,332
417.87,283.1,13479.3,332,10.0,0.46,1.4,332
418.37,283.1,12949.4,328,9.999,0.46,1.4,332
418.87,283.2,13222.4,312,10.0,0.47,1.24,302
419.38,283.2,15424.7,283,10.0,0.47,1.24,302
419.88,283.2,12000.5,276,9.999,0.47,1.24,302
420.38,283.2,12884.1,285,10.002,0.47,1.24,302
420.89,283.2,13671.9,279,9.999,0.47,1.24,302
421.39,283.2,12823.8,288,9.999,0.47,1.24,302
421.9,283.2,13334.9,299,9.999,0.47,1.24,302
422.4,283.3,12864.3,297,10.002,0.47,1.24,302
422.9,283.3,12406.7,296,9.997,0.47,1.24,302
423.4,283.3,13494.2,298,9.999,0.47,1.24,302
423.91,283.3,12425.0,286,10.003,0.47,1.24,302
424.41,283.3,14237.2,291,10.002,0.47,1.24,302
424.91,283.3,12970.0,290,9.998,0.47,1.24,302
425.42,283.4,12744.3,293,10.001,0.47,1.24,302
425.92,283.3,14437.4,275,9.998,0.47,1.24,302
426.42,283.4,15090.6,289,10.001,0.47,1.24,302
426.93,283.3,13880.9,278,9.999,0.47,1.24,302
427.43,283.3,11069.0,285,9.995,0.47,1.24,302
427.94,283.4,11380.6,289,10.007,0.47,1.24,302
428.44,283.4,12218.9,284,9.997,0.47,1.24,302
428.94,283.4,12551.0,278,10.0,0.47,1.24,302
429.44,283.4,12045.2,293,10.001,0.47,1.24,302
429.95,283.4,11458.1,287,10.002,0.47,1.24,302
430.45,283.4,12252.5,288,10.0,0.47,1.24,302
430.95,283.4,10751.8,286,9.997,0.47,1.24,302
431.46,283.4,12374.7,302,10.003,0.47,1.24,302
431.96,283.5,13259.8,301,9.989,0.47,1.24,302
432.47,283.4,13222.0,276,10.007,0.47,1.24,302
432.97,283.4,13279.1,283,10.002,0.47,1.24,302
433.47,283.4,12608.1,279,10.0,0.47,1.24,302
433.98,283.5,13006.4,299,10.001,0.47,1.24,302
434.48,283.5,13836.7,299,10.0,0.47,1.24,302
434.98,283.5,12174.4,288,10.001,0.47,1.24,302
435.49,283.5,12738.5,278,9.996,0.47,1.24,302
435.99,283.5,12625.7,287,10.002,0.47,1.24,302
436.49,282.9,11669.8,0,9.997,0.47,1.24,302
437.0,283.0,12064.7,291,10.003,0.47,1.24,302
437.5,283.0,12804.1,283,10.0,0.47,1.24,302
438.0,283.0,13200.0,299,9.997,0.47,1.24,302
438.51,283.0,13283.6,289,10.003,0.47,1.24,302
439.01,283.0,14688.9,288,9.997,0.47,1.24,302
439.51,283.0,14285.7,290,10.0,0.47,1.24,302
440.02,283.0,15718.9,290,10.004,0.47,1.24,302
440.52,283.0,14887.1,287,9.997,0.47,1.24,302
441.02,283.1,14740.1,301,10.0,0.47,1.24,302
441.53,283.1,12952.9,291,10.002,0.47,1.24,302
442.03,283.1,14997.2,289,9.997,0.47,1.24,302
442.53,283.1,14134.0,285,10.002,0.47,1.24,302
443.04,283.1,14830.4,293,10.001,0.47,1.24,302
443.54,283.1,15042.8,287,10.002,0.47,1.24,302
444.04,283.2,16397.6,291,9.998,0.47,1.24,302
444.55,283.2,16800.6,283,10.001,0.47,1.24,302
445.05,283.2,17603.3,292,9.997,0.47,1.24,302
445.55,283.2,17864.0,288,10.002,0.47,1.24,302
446.06,283.2,16938.4,281,10.0,0.47,1.24,302
446.56,283.2,14539.1,298,10.0,0.47,1.24,302
447.06,283.2,14122.1,280,10.001,0.47,1.24,302
447.57,283.2,12028.1,288,10.001,0.47,1.24,302
448.07,283.2,10685.0,284,9.999,0.47,1.24,302
448.57,283.2,9838.7,282,9.998,0.47,1.24,302
449.08,283.2,10743.3,275,10.002,0.47,1.24,302
449.58,283.2,11030.0,279,10.0,0.47,1.24,302
450.08,282.6,11989.4,0,10.001,0.47,1.24,302
450.59,282.6,13255.6,288,9.995,0.47,1.24,302
451.09,282.6,12447.0,283,10.003,0.47,1.24,302
451.59,282.6,14799.0,287,9.999,0.47,1.24,302
452.1,282.7,13844.1,289,10.0,0.47,1.24,302
452.6,282.1,14736.8,0,9.999,0.47,1.24,302
453.1,282.1,12905.7,286,10.0,0.47,1.24,302
453.61,282.1,12579.0,292,10.003,0.47,1.24,302
454.11,282.1,9536.0,276,9.996,0.47,1.24,302
454.61,282.1,10945.3,293,10.003,0.47,1.24,302
455.12,282.1,12117.9,282,10.0,0.47,1.24,302
455.62,282.1,11862.9,288,10.001,0.47,1.24,302
456.12,282.2,11247.0,299,9.995,0.47,1.24,302
456.63,282.2,10236.1,299,10.002,0.47,1.24,302
457.13,282.2,8908.7,283,10.002,0.47,1.24,302
457.63,282.2,9475.4,290,9.998,0.47,1.24,302
458.14,282.3,10094.9,301,10.002,0.47,1.24,302
458.64,282.3,9346.4,297,10.0,0.47,1.24,302
459.14,282.3,10219.7,297,10.0,0.47,1.24,302
459.65,282.3,11402.5,294,10.001,0.47,1.24,302
460.15,281.8,11070.1,0,9.999,0.47,1.24,302
460.65,281.8,11775.9,299,9.998,0.47,1.24,302
461.16,281.8,12273.7,298,10.004,0.47,1.24,302
461.66,281.9,12037.2,293,9.997,0.47,1.24,302
462.16,281.9,12714.5,288,10.002,0.47,1.24,302
462.67,281.9,13418.9,285,10.002,0.47,1.24,302
463.17,281.3,13993.4,0,9.995,0.47,1.24,302
463.67,281.3,14307.6,287,10.001,0.47,1.24,302
464.18,281.3,14268.5,287,10.002,0.47,1.24,302
464.68,281.4,15299.0,285,9.999,0.47,1.24,302
465.18,281.4,15709.2,289,10.002,0.47,1.24,302
465.69,281.4,15617.9,286,9.997,0.47,1.24,302
466.19,281.4,12596.9,291,10.003,0.47,1.24,302
466.69,281.4,11960.8,287,9.999,0.47,1.24,302
467.2,281.4,11478.2,281,10.001,0.47,1.24,302
467.7,281.4,13179.1,293,9.999,0.47,1.24,302
468.2,281.4,14706.3,284,10.001,0.47,1.24,302
468.71,281.5,14462.4,300,9.996,0.47,1.24,302
469.21,281.5,14794.9,283,10.003,0.47,1.24,302
469.71,281.5,14156.3,298,9.998,0.47,1.24,302
470.22,281.5,12866.3,301,10.001,0.47,1.24,302
470.72,281.6,12364.4,299,9.997,0.47,1.24,302
471.22,281.6,12811.4,293,10.005,0.47,1.24,302
471.73,281.6,14114.6,298,9.998,0.47,1.24,302
472.23,281.7,14472.4,294,10.001,0.47,1.24,302
472.73,281.7,14904.9,297,9.998,0.47,1.24,302
473.24,281.7,15357.8,277,9.999,0.47,1.24,302
473.74,281.7,15816.6,286,10.002,0.47,1.24,302
474.24,281.7,14017.4,288,9.998,0.47,1.24,302
474.75,281.7,13344.2,290,9.999,0.47,1.24,302
475.25,281.7,13858.8,288,10.002,0.47,1.24,302
475.75,281.7,12588.7,281,10.001,0.47,1.24,302
476.26,281.7,11721.7,282,10.0,0.47,1.24,302
476.76,281.7,10936.6,288,10.0,0.47,1.24,302
477.26,281.8,13040.9,287,10.001,0.47,1.24,302
477.77,281.8,12869.3,296,9.999,0.47,1.24,302
478.27,281.8,11330.9,297,10.002,0.47,1.24,302
478.77,281.8,11864.5,284,9.996,0.47,1.24,302
479.27,281.9,10724.9,300,9.999,0.47,1.24,302
479.78,281.8,10502.4,279,10.001,0.47,1.24,302
480.28,281.9,10817.0,286,10.003,0.47,1.24,302
480.78,281.9,11723.6,294,9.995,0.47,1.24,302
481.29,281.9,11397.2,283,10.003,0.47,1.24,302
481.79,281.9,10853.8,294,10.002,0.47,1.24,302
482.29,281.9,11014.1,296,10.0,0.47,1.24,302
482.8,281.9,11076.2,287,9.998,0.47,1.24,302
