t_s,avg_q,drop_rate_per_s,backlog_pkts,throughput_mbps,max_p,target_ms,limit_pkts
241.69,231.7,4825.9,384,10.002,0.37,2.04,455
242.2,232.0,4673.4,414,10.002,0.37,2.04,455
242.7,232.4,4282.0,429,10.001,0.37,2.04,455
243.2,232.8,3818.6,404,9.998,0.37,2.04,455
243.71,233.1,4156.5,391,9.998,0.38,2.04,455
244.21,233.4,5020.4,401,10.002,0.38,2.04,455
244.72,233.7,4027.5,386,10.0,0.38,2.04,455
245.22,234.0,2868.5,392,10.0,0.38,2.04,455
245.73,234.4,3157.4,435,9.997,0.38,2.04,455
246.23,234.8,2949.5,405,10.003,0.38,2.04,455
246.73,235.0,3493.9,365,9.995,0.38,2.04,455
247.24,235.3,5138.3,385,10.004,0.38,2.04,455
247.74,235.6,4418.9,375,10.0,0.38,2.04,455
248.25,235.8,3372.1,336,10.003,0.38,2.04,455
248.75,236.1,3898.9,377,9.998,0.38,2.04,455
249.26,236.4,4717.5,411,10.001,0.38,2.04,455
249.76,236.8,5063.9,431,10.0,0.38,2.04,455
250.27,237.1,4863.7,367,9.994,0.38,2.04,455
250.77,237.4,4544.3,375,10.006,0.38,2.04,455
251.28,237.7,5536.1,408,9.999,0.38,2.04,455
251.78,238.0,5225.1,387,10.002,0.38,2.04,455
252.29,238.2,5467.5,339,9.999,0.38,2.04,455
252.79,238.5,5279.0,400,9.998,0.39,1.88,424
253.3,238.9,5928.4,404,10.002,0.39,1.88,424
253.8,239.1,4828.4,367,9.996,0.39,1.88,424
254.31,239.5,4507.6,416,10.002,0.39,1.88,424
254.81,239.7,4986.9,375,9.994,0.39,1.88,424
255.32,240.0,4347.0,375,10.008,0.39,1.88,424
255.82,240.3,5043.4,391,9.999,0.39,1.88,424
256.32,239.8,5280.6,0,9.997,0.39,1.88,424
256.83,240.1,2954.1,359,10.004,0.39,1.88,424
257.33,240.4,3474.6,389,10.002,0.39,1.88,424
257.84,240.7,5195.8,400,9.996,0.39,1.88,424
258.34,241.0,4327.7,389,10.0,0.39,1.88,424
258.84,241.3,4943.2,371,10.0,0.39,1.88,424
259.35,241.5,5895.9,371,10.002,0.39,1.88,424
259.85,241.8,6088.6,384,9.997,0.39,1.88,424
260.36,242.1,5717.7,371,9.999,0.39,1.88,424
260.86,242.3,5155.8,368,10.004,0.39,1.88,424
261.37,242.6,3556.6,395,9.992,0.39,1.88,424
261.87,242.8,2619.1,350,10.005,0.39,1.88,424
262.38,243.1,4032.2,369,9.999,0.39,1.88,424
262.88,243.3,5572.4,367,10.003,0.39,1.88,424
263.38,243.6,5825.7,395,9.995,0.39,1.88,424
263.89,243.8,5707.1,337,10.003,0.39,1.88,424
264.39,244.1,6219.5,384,9.998,0.4,1.88,424
264.9,244.3,5693.7,352,10.001,0.4,1.88,424
265.4,244.6,3569.7,399,10.002,0.4,1.88,424
265.91,244.9,5587.3,391,10.004,0.4,1.88,424
266.41,244.4,4969.9,0,9.997,0.4,1.88,424
266.91,244.6,4231.6,339,9.995,0.4,1.88,424
267.42,244.9,4188.5,398,10.004,0.4,1.88,424
267.93,245.2,4011.1,403,9.996,0.4,1.88,424
268.43,245.5,4454.2,395,10.004,0.4,1.88,424
268.94,245.8,4321.7,387,10.001,0.4,1.88,424
269.44,246.1,4768.2,362,9.999,0.4,1.88,424
269.94,246.4,5293.4,406,10.0,0.4,1.88,424
270.45,246.6,4521.0,385,10.0,0.4,1.88,424
270.95,246.2,4165.6,0,9.999,0.4,1.88,424
271.46,245.7,5218.3,0,10.001,0.4,1.88,424
271.96,246.0,5087.7,392,10.001,0.4,1.88,424
272.46,245.5,4545.4,0,10.001,0.4,1.88,424
272.97,245.8,4305.5,415,9.996,0.4,1.88,424
273.47,246.1,4367.5,385,10.002,0.4,1.88,424
273.98,246.3,5014.6,367,9.998,0.4,1.88,424
274.48,246.6,5540.5,394,10.0,0.4,1.88,424
274.99,246.8,4571.9,346,9.999,0.4,1.88,424
275.49,247.1,4580.2,370,9.999,0.4,1.88,424
275.99,247.3,4503.2,351,10.005,0.4,1.88,424
276.5,247.5,4391.6,379,9.994,0.4,1.88,424
277.0,247.8,3748.1,356,10.003,0.4,1.88,424
277.51,248.0,3360.5,360,9.995,0.4,1.88,424
278.01,248.2,4994.5,379,10.005,0.4,1.88,424
278.52,248.4,4665.4,346,10.004,0.4,1.88,424
279.02,248.7,4914.8,374,9.995,0.4,1.88,424
279.52,248.9,5089.6,352,10.007,0.4,1.88,424
280.03,249.0,6123.0,311,9.991,0.4,1.88,424
280.53,249.3,4788.9,405,10.0,0.4,1.88,424
281.04,249.6,4891.4,402,10.006,0.41,1.72,394
281.55,249.8,5949.7,313,10.0,0.41,1.72,394
282.05,250.0,5107.8,346,9.997,0.41,1.72,394
282.55,250.2,5693.6,379,10.002,0.41,1.72,394
283.06,250.4,5919.2,360,10.003,0.41,1.72,394
283.56,250.6,6149.8,346,9.996,0.41,1.72,394
284.07,250.9,7198.1,368,10.002,0.41,1.72,394
284.57,251.1,9261.6,375,9.992,0.41,1.72,394
285.08,251.3,7564.2,346,10.003,0.41,1.72,394
285.58,251.6,8098.2,382,9.999,0.41,1.72,394
286.08,251.8,9200.7,385,10.005,0.41,1.72,394
286.59,252.0,7380.4,347,9.997,0.41,1.72,394
287.09,252.3,5571.7,372,10.005,0.41,1.72,394
287.6,252.5,6353.8,367,9.998,0.41,1.72,394
288.1,252.6,6756.1,317,9.997,0.41,1.72,394
288.61,252.9,5880.0,376,10.002,0.41,1.72,394
289.11,253.1,5399.1,379,10.002,0.41,1.72,394
289.62,253.3,6667.6,351,10.0,0.41,1.72,394
290.12,253.5,8014.9,365,9.994,0.41,1.72,394
290.63,253.8,9395.5,370,10.003,0.41,1.72,394
291.13,254.0,8373.1,374,10.004,0.41,1.72,394
291.63,254.2,6376.9,345,9.994,0.41,1.72,394
292.14,254.4,7515.2,378,10.009,0.41,1.72,394
292.64,254.7,6684.3,372,9.993,0.41,1.72,394
293.15,254.9,7115.9,348,9.999,0.41,1.72,394
293.65,255.1,6617.8,353,10.004,0.41,1.72,394
294.16,254.5,5624.9,0,9.997,0.41,1.72,394
294.66,254.6,5078.6,306,9.998,0.41,1.72,394
295.17,254.8,9034.1,341,10.01,0.41,1.72,394
295.67,255.0,4034.2,369,9.995,0.41,1.72,394
296.17,255.3,5900.3,383,10.003,0.42,1.64,378
296.68,255.5,5294.6,339,9.998,0.42,1.64,378
297.19,255.6,7192.2,338,10.004,0.42,1.64,378
297.69,255.8,9551.2,351,9.998,0.42,1.64,378
298.19,256.0,5787.3,356,10.002,0.42,1.64,378
298.7,256.3,9040.6,372,9.993,0.42,1.64,378
299.2,256.4,4086.6,336,10.002,0.42,1.64,378
299.71,256.6,7307.6,367,10.002,0.42,1.64,378
300.21,256.8,6533.0,339,9.997,0.42,1.64,378
300.72,257.0,6756.0,374,10.001,0.42,1.64,378
301.22,257.2,6878.6,341,9.999,0.42,1.64,378
301.73,257.4,7001.0,364,10.001,0.42,1.64,378
302.23,257.6,6777.4,355,10.0,0.42,1.64,378
302.74,257.8,9061.4,341,9.999,0.42,1.64,378
303.24,258.0,8355.7,356,9.998,0.42,1.64,378
303.75,258.2,9350.6,375,10.002,0.42,1.64,378
304.25,258.4,10360.2,345,10.004,0.42,1.64,378
304.75,258.6,8761.4,358,10.001,0.42,1.64,378
305.26,258.7,5275.9,323,9.997,0.42,1.64,378
305.76,258.9,4522.0,337,10.001,0.42,1.64,378
306.27,259.0,5738.6,332,9.991,0.42,1.64,378
306.77,259.2,7063.4,362,10.008,0.42,1.64,378
307.28,259.4,6090.3,345,10.002,0.42,1.64,378
307.78,259.6,6635.0,365,10.001,0.42,1.64,378
308.28,259.8,5710.7,354,10.002,0.42,1.64,378
308.79,259.9,7167.6,334,9.994,0.42,1.64,378
309.29,260.1,7427.8,350,10.002,0.42,1.64,378
309.79,260.3,4961.5,351,10.002,0.42,1.64,378
310.3,260.5,4480.8,348,9.995,0.42,1.64,378
310.8,260.7,5367.7,359,10.002,0.42,1.64,378
311.31,260.9,4283.5,358,10.001,0.43,1.64,378
311.81,261.0,4234.5,333,10.0,0.43,1.64,378
312.32,261.2,5379.4,365,9.999,0.43,1.64,378
312.82,261.4,4659.8,347,10.0,0.43,1.64,378
313.32,261.6,6161.9,358,9.995,0.43,1.64,378
313.83,261.8,5511.1,344,10.0,0.43,1.64,378
314.33,262.0,4004.4,366,10.002,0.43,1.64,378
314.84,262.1,4954.5,331,10.0,0.43,1.64,378
315.34,262.3,6207.0,351,10.005,0.43,1.64,378
315.85,262.4,3794.3,316,9.996,0.43,1.64,378
316.35,262.6,3099.8,350,9.991,0.43,1.64,378
316.86,262.8,4599.6,376,10.009,0.43,1.64,378
317.36,263.0,4738.5,355,10.002,0.43,1.64,378
317.86,263.0,3575.7,299,9.994,0.43,1.64,378
318.37,263.2,4622.5,361,10.004,0.43,1.64,378
318.87,263.5,5968.1,376,9.998,0.43,1.64,378
319.38,263.6,3350.4,312,10.006,0.43,1.64,378
319.88,263.7,4503.4,335,9.996,0.43,1.64,378
320.39,263.9,5923.5,367,10.002,0.43,1.64,378
320.89,264.1,7503.9,362,9.998,0.43,1.64,378
321.4,264.3,7830.5,359,10.002,0.43,1.64,378
321.9,264.5,6966.2,343,9.996,0.43,1.64,378
322.4,264.7,5996.8,366,10.004,0.43,1.64,378
322.91,264.8,5461.1,354,9.991,0.43,1.64,378
323.41,265.0,7225.7,372,10.005,0.43,1.64,378
323.92,265.2,6935.1,353,10.0,0.43,1.64,378
324.42,265.3,8871.9,315,9.999,0.43,1.64,378
324.93,265.4,5878.6,322,10.004,0.43,1.64,378
325.43,265.6,8138.6,351,9.996,0.43,1.64,378
325.93,265.8,7738.6,366,10.0,0.43,1.64,378
326.44,266.0,8898.5,353,10.001,0.43,1.64,378
326.94,266.1,9082.9,340,9.999,0.43,1.64,378
327.45,266.3,9668.5,360,10.006,0.43,1.64,378
327.95,266.5,4553.2,351,9.993,0.44,1.48,348
328.46,266.5,7575.2,292,10.007,0.44,1.48,348
328.96,266.7,7543.4,325,9.995,0.44,1.48,348
329.47,266.7,5337.2,310,9.998,0.44,1.48,348
329.97,266.8,4205.0,319,10.005,0.44,1.48,348
330.48,266.9,3940.2,300,9.999,0.44,1.48,348
330.98,267.1,2695.9,337,10.001,0.44,1.48,348
331.49,267.2,5402.6,329,9.998,0.44,1.48,348
331.99,267.3,8436.0,337,10.006,0.44,1.48,348
332.49,267.5,8466.9,340,9.997,0.44,1.48,348
333.0,267.6,7697.8,331,9.998,0.44,1.48,348
333.5,267.7,9422.4,335,9.999,0.44,1.48,348
334.01,267.9,6522.1,340,10.003,0.44,1.48,348
334.51,268.0,7240.5,342,9.999,0.44,1.48,348
335.02,268.1,7736.5,325,9.999,0.44,1.48,348
335.52,268.3,10389.7,333,10.003,0.44,1.48,348
336.03,268.4,5128.9,337,9.997,0.44,1.48,348
336.53,268.5,8344.4,327,10.0,0.44,1.48,348
337.03,268.6,8696.9,311,10.0,0.44,1.48,348
337.54,268.7,8630.7,319,10.002,0.44,1.48,348
338.04,268.8,8906.7,314,9.995,0.44,1.48,348
338.55,268.9,6496.3,327,10.004,0.44,1.48,348
339.05,268.9,6384.6,265,10.001,0.44,1.48,348
339.55,269.0,5067.2,320,10.003,0.44,1.48,348
340.06,269.2,4445.7,345,9.997,0.44,1.48,348
340.56,269.3,5213.8,321,9.999,0.44,1.48,348
341.07,269.4,4875.1,317,10.002,0.44,1.48,348
341.57,269.5,6400.2,320,9.997,0.44,1.48,348
342.08,268.9,5014.6,0,9.995,0.44,1.48,348
342.58,269.0,4359.0,309,10.006,0.44,1.48,348
343.09,269.1,5819.1,322,9.999,0.44,1.48,348
343.59,269.2,5497.0,326,10.0,0.44,1.48,348
344.1,269.3,2901.3,319,10.001,0.44,1.48,348
344.6,269.3,6632.4,269,10.003,0.44,1.48,348
345.1,269.4,4755.0,290,9.993,0.44,1.48,348
345.61,269.5,7154.8,320,10.006,0.44,1.48,348
346.11,269.6,8239.3,330,9.994,0.44,1.48,348
346.62,269.7,4305.3,341,10.005,0.44,1.48,348
347.12,269.9,4231.3,335,9.998,0.44,1.48,348
347.63,270.0,3635.5,332,10.002,0.44,1.48,348
348.13,270.1,7368.1,337,9.996,0.44,1.48,348
348.63,270.2,10213.0,321,10.002,0.44,1.48,348
349.14,270.3,8513.3,336,10.001,0.44,1.48,348
349.64,270.5,10249.8,337,9.999,0.44,1.48,348
350.15,270.6,5368.1,334,10.002,0.44,1.48,348
350.65,270.7,4640.3,339,9.998,0.44,1.48,348
351.16,270.9,7800.0,328,9.997,0.44,1.48,348
351.66,270.3,7445.8,0,10.004,0.44,1.48,348
352.17,270.4,8218.3,330,10.003,0.44,1.48,348
352.67,270.6,8042.8,330,9.996,0.44,1.48,348
353.17,270.7,12855.8,335,10.001,0.44,1.48,348
353.69,270.8,13476.5,334,9.999,0.44,1.48,348
354.19,271.0,11477.9,346,10.003,0.44,1.48,348
354.69,271.0,13512.8,316,9.995,0.44,1.48,348
355.2,271.1,11869.2,315,10.003,0.44,1.48,348
355.7,271.3,7952.1,328,9.995,0.44,1.48,348
356.21,271.4,10964.5,331,10.003,0.44,1.48,348
356.71,271.5,9717.9,325,9.997,0.44,1.48,348
357.22,271.6,7920.7,320,10.003,0.44,1.48,348
357.72,271.7,9325.2,315,10.0,0.44,1.48,348
358.23,271.8,11307.4,327,10.001,0.44,1.48,348
358.73,271.9,10076.5,314,9.999,0.44,1.48,348
359.24,272.0,7680.4,325,10.0,0.44,1.48,348
359.74,272.0,9084.0,293,9.996,0.45,1.4,332
360.25,272.1,8179.7,308,10.003,0.45,1.4,332
360.75,272.2,9198.1,311,10.003,0.45,1.4,332
361.26,272.2,5845.1,309,9.993,0.45,1.4,332
361.76,272.3,7688.4,318,10.006,0.45,1.4,332
362.27,272.4,9132.2,324,10.001,0.45,1.4,332
362.77,272.5,7987.1,316,9.998,0.45,1.4,332
363.28,272.6,6533.7,308,10.005,0.45,1.4,332
363.78,272.7,3929.7,328,9.995,0.45,1.4,332
364.29,272.8,8637.2,312,10.003,0.45,1.4,332
364.79,272.2,5727.2,0,9.997,0.45,1.4,332
365.3,272.3,5539.9,309,9.998,0.45,1.4,332
365.8,272.4,6643.2,329,9.994,0.45,1.4,332
366.31,272.5,9947.0,306,10.01,0.45,1.4,332
366.81,272.5,8984.7,303,9.999,0.45,1.4,332
367.31,272.6,11826.2,321,9.999,0.45,1.4,332
367.82,272.7,11491.5,311,10.001,0.45,1.4,332
368.32,272.8,11367.8,305,10.002,0.45,1.4,332
368.83,272.9,10455.4,321,10.0,0.45,1.4,332
369.33,272.9,10333.1,301,9.998,0.45,1.4,332
369.84,273.0,10440.8,294,10.0,0.45,1.4,332
370.34,273.0,11896.1,284,10.002,0.45,1.4,332
370.85,273.1,10854.3,318,10.003,0.45,1.4,332
371.35,273.2,11170.3,321,9.994,0.45,1.4,332
371.85,273.3,8822.4,322,10.003,0.45,1.4,332
372.36,273.4,10988.6,322,10.004,0.45,1.4,332
372.86,273.4,7360.6,297,9.996,0.45,1.4,332
373.37,273.5,4573.9,300,10.0,0.45,1.4,332
373.87,273.6,5764.4,315,9.997,0.45,1.4,332
374.38,273.6,4337.7,318,10.003,0.45,1.4,332
374.88,273.7,4483.6,312,10.0,0.45,1.4,332
375.39,273.8,4415.5,307,9.995,0.45,1.4,332
375.89,273.9,5216.0,305,10.001,0.45,1.4,332
376.4,274.0,6754.3,325,9.991,0.45,1.4,332
376.9,274.0,6850.9,306,10.014,0.45,1.4,332
377.41,274.1,7066.9,328,9.997,0.45,1.4,332
377.91,274.2,5576.0,316,9.995,0.45,1.4,332
378.42,274.3,6903.8,316,10.007,0.45,1.4,332
378.92,274.4,7202.2,312,9.994,0.45,1.4,332
379.43,274.4,11665.5,313,10.008,0.45,1.4,332
379.93,274.5,9827.9,302,9.998,0.45,1.4,332
380.44,274.6,10951.5,306,10.006,0.45,1.4,332
380.94,274.7,8334.0,332,9.996,0.45,1.4,332
381.44,274.8,13296.4,319,9.994,0.45,1.4,332
381.95,274.8,7171.3,313,10.007,0.45,1.4,332
382.45,274.9,5761.3,309,10.0,0.45,1.4,332
382.96,275.0,7601.8,314,10.002,0.45,1.4,332
383.46,275.0,4479.4,301,9.994,0.45,1.4,332
383.97,275.1,4112.8,293,9.996,0.45,1.4,332
384.47,275.2,6036.8,332,10.003,0.45,1.4,332
384.98,275.3,4373.6,325,10.004,0.45,1.4,332
385.48,275.4,5712.0,306,9.997,0.45,1.4,332
385.99,275.4,7885.8,316,9.997,0.45,1.4,332
386.49,275.5,6410.7,316,10.006,0.45,1.4,332
387.0,275.6,5832.5,304,10.002,0.45,1.4,332
387.5,275.6,6461.3,294,9.995,0.45,1.4,332
388.01,275.7,8858.0,315,9.997,0.45,1.4,332
388.52,275.8,5611.2,329,10.007,0.45,1.4,332
389.02,275.9,9605.6,323,10.001,0.45,1.4,332
389.52,276.0,10136.7,305,9.997,0.45,1.4,332
390.03,276.0,11219.1,308,10.001,0.45,1.4,332
390.53,276.1,10836.2,312,9.998,0.45,1.4,332
391.04,276.1,7649.2,307,10.001,0.45,1.4,332
391.54,276.2,11275.6,319,10.003,0.45,1.4,332
392.05,276.3,13361.7,308,10.0,0.45,1.4,332
392.55,276.3,7595.4,299,9.993,0.45,1.4,332
393.05,276.5,9424.1,330,10.003,0.45,1.4,332
393.56,276.5,9985.3,307,10.005,0.45,1.4,332
394.07,276.5,6069.6,292,9.996,0.45,1.4,332
394.57,276.6,5003.7,309,9.999,0.45,1.4,332
395.07,276.7,5656.3,315,10.0,0.45,1.4,332
395.58,276.7,3282.7,290,10.003,0.45,1.4,332
396.08,276.8,4364.6,314,9.997,0.45,1.4,332
396.59,276.8,4129.5,296,9.997,0.45,1.4,332
397.1,276.9,6991.4,322,10.008,0.45,1.4,332
397.6,277.0,7308.2,319,9.992,0.45,1.4,332
398.1,277.1,6609.2,323,10.008,0.45,1.4,332
398.61,277.1,7552.9,305,9.998,0.45,1.4,332
399.11,277.2,7958.6,286,10.0,0.45,1.4,332
399.62,277.2,3878.2,312,9.996,0.45,1.4,332
400.12,277.3,6473.1,305,9.999,0.45,1.4,332
400.63,277.4,5468.6,328,10.005,0.45,1.4,332
401.13,277.5,5426.6,331,9.998,0.45,1.4,332
401.64,277.6,6167.3,306,10.003,0.45,1.4,332
402.14,277.6,5049.7,304,9.998,0.46,1.4,332
402.65,277.7,7000.2,319,10.003,0.46,1.4,332
403.15,277.7,7484.4,294,9.993,0.46,1.4,332
403.65,277.8,6734.3,302,10.007,0.46,1.4,332
404.16,277.8,9291.8,297,10.0,0.46,1.4,332
404.66,277.9,8639.9,318,10.001,0.46,1.4,332
405.17,277.9,9931.8,301,10.003,0.46,1.4,332
405.67,278.0,7178.9,316,9.996,0.46,1.4,332
406.18,278.1,7911.2,327,10.002,0.46,1.4,332
406.68,278.2,4850.2,330,10.001,0.46,1.4,332
407.19,278.3,11750.7,307,9.997,0.46,1.4,332
407.69,278.3,5859.4,316,10.003,0.46,1.4,332
408.19,278.4,6946.1,319,9.991,0.46,1.4,332
408.7,278.5,6980.9,321,10.007,0.46,1.4,332
409.21,278.6,8028.4,316,9.999,0.46,1.4,332
409.71,278.6,7678.5,301,9.997,0.46,1.4,332
410.21,278.7,9601.8,321,10.0,0.46,1.4,332
410.72,278.8,8910.2,296,9.997,0.46,1.4,332
411.22,278.8,7345.1,322,10.006,0.46,1.4,332
411.73,278.9,10189.4,302,9.998,0.46,1.4,332
412.23,278.9,10554.5,298,9.997,0.46,1.4,332
412.74,279.0,7879.2,302,10.003,0.46,1.4,332
413.24,279.0,10791.5,311,10.002,0.46,1.4,332
413.75,279.1,12807.3,302,9.999,0.46,1.4,332
414.25,279.1,6128.7,293,9.999,0.46,1.4,332
414.75,279.2,11757.7,314,10.001,0.46,1.4,332
415.26,279.3,10652.4,330,9.994,0.46,1.4,332
415.76,279.3,9078.4,303,10.005,0.46,1.4,332
416.27,279.4,9902.6,299,10.002,0.46,1.4,332
416.77,279.4,8945.0,304,9.999,0.46,1.4,332
417.28,279.5,8338.2,305,9.999,0.46,1.4,332
417.78,279.5,10275.5,317,9.997,0.46,1.4,332
418.28,279.6,8053.3,307,10.002,0.46,1.4,332
418.79,279.5,10953.7,255,9.992,0.46,1.4,332
419.29,279.6,9229.9,329,10.005,0.46,1.4,332
419.8,279.7,7572.2,309,10.001,0.46,1.4,332
420.3,279.7,6847.3,263,10.001,0.46,1.4,332
420.8,279.7,9175.1,318,9.999,0.46,1.4,332
421.31,279.8,8996.8,322,9.999,0.46,1.4,332
421.81,279.9,9552.4,302,10.002,0.46,1.4,332
422.32,279.8,9485.8,264,9.999,0.46,1.4,332
422.82,279.9,6475.0,307,10.0,0.46,1.4,332
423.33,280.0,6452.1,325,10.003,0.46,1.4,332
423.83,280.1,10884.7,325,9.998,0.46,1.4,332
424.34,280.2,7010.3,320,9.998,0.46,1.4,332
424.84,280.2,6761.7,306,10.007,0.46,1.4,332
425.34,280.3,6630.9,308,9.986,0.46,1.4,332
425.85,280.3,7436.4,318,10.01,0.46,1.4,332
426.36,280.4,5830.0,305,9.999,0.46,1.4,332
426.86,280.5,6565.0,321,10.002,0.46,1.4,332
427.36,280.5,4889.5,305,9.999,0.46,1.4,332
427.87,280.6,4424.1,313,9.997,0.46,1.4,332
428.37,280.6,3333.5,299,9.996,0.46,1.4,332
428.88,280.6,5085.8,276,10.004,0.46,1.4,332
429.38,280.6,3925.7,296,10.002,0.46,1.4,332
429.89,280.7,3886.1,312,9.996,0.46,1.4,332
430.39,280.8,3783.3,313,9.994,0.46,1.4,332
430.9,280.8,4770.5,306,10.005,0.46,1.4,332
431.4,280.9,4456.5,303,10.002,0.46,1.4,332
431.91,280.9,6176.0,299,9.998,0.46,1.4,332
432.41,281.0,8165.9,315,9.998,0.46,1.4,332
432.92,281.0,5040.8,305,10.007,0.46,1.4,332
433.42,281.0,4181.2,294,9.997,0.46,1.4,332
433.93,281.1,4832.8,322,10.001,0.46,1.4,332
434.43,281.2,8969.2,327,9.997,0.46,1.4,332
434.94,281.2,6942.4,291,10.0,0.46,1.4,332
435.44,281.3,7987.6,307,10.004,0.46,1.4,332
435.94,281.4,11509.2,315,9.994,0.46,1.4,332
436.45,281.4,11521.3,310,10.005,0.46,1.4,332
436.95,281.5,8816.7,307,9.999,0.46,1.4,332
437.46,281.6,11813.5,331,10.003,0.46,1.4,332
437.96,281.6,10684.9,303,9.995,0.46,1.4,332
438.47,281.7,11154.3,332,10.001,0.46,1.4,332
438.97,281.8,11114.3,302,9.999,0.46,1.4,332
439.48,281.8,10574.9,293,10.001,0.46,1.4,332
439.98,281.8,12073.2,318,10.005,0.46,1.4,332
440.48,281.9,12774.9,316,9.995,0.46,1.4,332
440.99,282.0,10676.9,312,10.003,0.46,1.4,332
441.49,282.0,10067.8,290,9.995,0.46,1.4,332
442.0,282.1,9802.1,319,10.004,0.46,1.4,332
442.5,282.1,8558.7,304,9.999,0.46,1.4,332
443.01,282.2,8228.8,312,9.995,0.46,1.4,332
443.51,282.2,7715.3,309,10.0,0.46,1.4,332
444.02,282.3,9677.4,321,10.004,0.46,1.4,332
444.52,282.4,11414.0,321,9.997,0.46,1.4,332
445.02,282.5,7733.5,329,10.001,0.46,1.4,332
445.53,282.5,8192.1,314,9.996,0.46,1.4,332
446.03,282.6,9598.3,304,10.007,0.46,1.4,332
446.54,282.7,10358.4,323,9.996,0.46,1.4,332
447.04,282.7,11280.2,311,10.003,0.46,1.4,332
447.56,282.8,9672.4,320,10.002,0.46,1.4,332
448.06,282.8,9854.4,313,9.998,0.46,1.4,332
448.56,282.9,10243.7,290,10.0,0.46,1.4,332
449.07,282.3,8883.4,0,9.999,0.46,1.4,332
449.57,282.3,10133.3,305,10.0,0.46,1.4,332
450.08,282.4,12475.1,309,10.003,0.46,1.4,332
450.58,282.5,7704.7,316,9.993,0.46,1.4,332
451.09,282.5,9891.0,292,10.009,0.46,1.4,332
451.59,282.5,7831.3,309,9.992,0.46,1.4,332
452.1,282.6,6730.8,321,10.006,0.46,1.4,332
452.6,282.7,8416.0,324,10.0,0.46,1.4,332
453.11,282.8,9525.7,312,9.999,0.46,1.4,332
453.61,282.8,9449.7,318,10.004,0.46,1.4,332
454.12,282.8,6975.9,286,9.994,0.46,1.4,332
454.62,282.9,8463.8,319,9.998,0.46,1.4,332
455.12,282.9,7940.2,305,9.995,0.46,1.4,332
455.63,283.0,9181.6,317,10.009,0.46,1.4,332
456.14,283.1,8202.5,305,9.999,0.46,1.4,332
456.64,283.1,5786.2,291,9.998,0.46,1.4,332
457.14,283.2,5499.3,323,9.998,0.46,1.4,332
457.65,283.2,8117.2,284,10.006,0.46,1.4,332
458.16,283.2,4797.9,324,9.998,0.47,1.24,302
458.66,283.3,9184.9,292,10.001,0.47,1.24,302
459.17,283.3,11842.7,281,10.0,0.47,1.24,302
459.67,283.3,12802.5,293,9.999,0.47,1.24,302
460.18,283.3,14908.5,293,10.006,0.47,1.24,302
460.68,283.3,12838.8,292,9.995,0.47,1.24,302
461.18,283.3,10071.7,286,10.001,0.47,1.24,302
461.69,283.3,9583.8,301,9.998,0.47,1.24,302
462.19,283.3,10039.6,270,10.004,0.47,1.24,302
462.7,283.3,9815.1,292,9.994,0.47,1.24,302
463.2,283.3,10856.4,280,10.005,0.47,1.24,302
463.71,283.3,8891.6,258,9.998,0.47,1.24,302
464.21,283.3,10243.3,288,9.996,0.47,1.24,302
464.71,283.3,12155.8,280,9.999,0.47,1.24,302
465.22,283.3,12381.5,291,10.001,0.47,1.24,302
465.72,283.3,8880.0,273,10.007,0.47,1.24,302
466.23,283.3,12480.8,284,9.992,0.47,1.24,302
466.73,283.3,13225.0,275,10.003,0.47,1.24,302
467.24,283.3,14703.8,283,10.003,0.47,1.24,302
467.74,283.3,13396.0,280,9.995,0.47,1.24,302
468.25,283.2,17886.4,247,10.001,0.47,1.24,302
468.75,283.2,14976.8,285,9.998,0.47,1.24,302
469.26,283.2,13919.7,284,10.003,0.47,1.24,302
469.76,283.2,16510.4,296,10.002,0.47,1.24,302
470.26,283.3,15246.3,302,9.995,0.47,1.24,302
470.77,283.3,13789.3,288,10.007,0.47,1.24,302
471.27,283.3,12935.9,282,9.995,0.47,1.24,302
471.78,283.2,9363.7,269,10.001,0.47,1.24,302
472.28,283.2,10254.3,282,10.0,0.47,1.24,302
472.79,283.2,10944.5,290,10.004,0.47,1.24,302
473.29,283.2,12177.1,282,9.997,0.47,1.24,302
473.8,283.2,9842.2,287,9.997,0.47,1.24,302
474.3,283.3,9929.9,290,10.006,0.47,1.24,302
474.8,283.3,11119.5,283,9.997,0.47,1.24,302
475.31,283.3,11864.3,281,10.001,0.47,1.24,302
475.81,283.3,12576.0,286,9.999,0.47,1.24,302
476.32,283.3,9948.9,292,10.002,0.47,1.24,302
476.82,283.3,9233.4,292,10.004,0.47,1.24,302
477.33,283.3,8974.9,282,9.992,0.47,1.24,302
477.83,283.3,6552.9,299,9.998,0.47,1.24,302
478.34,283.3,8390.0,294,10.005,0.47,1.24,302
478.84,283.3,6232.5,262,9.995,0.47,1.24,302
479.34,283.3,7572.5,286,10.004,0.47,1.24,302
479.85,283.3,6769.4,289,10.001,0.47,1.24,302
480.35,282.8,7320.8,0,9.994,0.47,1.24,302
480.86,282.8,5297.7,301,10.008,0.47,1.24,302
481.36,282.8,7627.2,287,9.997,0.47,1.24,302
481.87,282.8,9253.9,288,9.999,0.47,1.24,302
482.37,282.8,8082.2,277,10.001,0.47,1.24,302
482.88,282.8,9976.0,294,10.004,0.47,1.24,302
483.38,282.9,13536.5,302,9.995,0.47,1.24,302
483.88,282.9,12158.8,287,10.003,0.47,1.24,302
