t_s,dr_gradient,bl_gradient,rtt_gradient,regime,trajectory,predicted,workload
622.692,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
625.268,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
627.841,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
630.413,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
632.990,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
635.563,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
638.142,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
640.711,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
643.281,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
645.855,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
648.428,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
651.003,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
653.574,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
656.153,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
658.734,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
661.313,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
663.890,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
666.466,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
669.048,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
671.631,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
674.214,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
676.789,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
679.364,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
681.940,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
684.515,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
687.091,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
689.669,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
692.245,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
694.824,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
697.399,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
699.974,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
702.555,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
705.132,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
707.708,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
710.290,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
712.871,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
715.442,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
718.024,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
720.603,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
723.184,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
725.759,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
728.334,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
730.906,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
733.471,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
736.046,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
738.624,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
741.199,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
743.779,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
746.357,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
748.927,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
751.504,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
754.078,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
756.657,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
759.236,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
761.815,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
764.387,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
766.962,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
769.536,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
772.104,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
774.663,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
777.244,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
779.817,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
782.397,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
784.974,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
787.554,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
790.129,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
792.707,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
795.282,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
797.859,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
800.438,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
803.018,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
805.597,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
808.177,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
810.754,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
813.334,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
815.906,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
818.483,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
821.061,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
823.637,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
826.209,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
828.781,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
831.361,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
833.941,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
836.524,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
839.103,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
841.686,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
844.261,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
846.838,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
849.413,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
851.989,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
854.566,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
857.142,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
859.718,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
862.294,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
864.866,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
867.434,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
870.011,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
872.591,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
875.166,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
877.744,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
880.322,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
882.895,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
885.467,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
888.049,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
