t_s,avg_q,drop_rate_per_s,backlog_pkts,throughput_mbps,max_p,target_ms,limit_pkts
250.07,7.9,154.4,10,10.023,0.01,4.84,993
250.57,7.9,130.6,12,9.994,0.01,4.84,993
251.08,7.9,129.0,12,9.999,0.01,4.84,993
251.58,8.0,152.6,14,10.009,0.01,4.84,993
252.08,8.0,145.0,14,10.005,0.01,4.84,993
252.59,8.0,156.7,14,9.995,0.01,4.84,993
253.09,8.0,164.4,12,9.959,0.01,4.84,993
253.6,8.0,168.9,14,10.036,0.01,4.84,993
254.1,8.0,148.9,13,10.003,0.01,4.84,993
254.6,8.0,138.9,13,9.999,0.01,4.84,993
255.11,8.0,145.0,12,10.007,0.01,4.84,993
255.61,8.0,154.9,12,9.98,0.01,4.84,993
256.12,8.1,148.8,14,9.998,0.01,4.84,993
256.62,8.1,166.6,11,10.018,0.01,4.84,993
257.12,8.1,133.0,16,9.956,0.01,4.84,993
257.63,8.1,160.9,12,10.03,0.01,4.84,993
258.13,8.1,162.5,12,10.008,0.01,4.84,993
258.64,8.1,172.6,14,9.996,0.01,4.84,993
259.14,8.1,184.8,11,10.01,0.01,4.84,993
259.64,8.1,156.8,16,10.001,0.01,4.84,993
260.15,8.1,154.8,11,10.0,0.01,4.84,993
260.65,8.1,123.1,15,9.983,0.01,4.84,993
261.15,8.1,166.7,10,9.997,0.01,4.84,993
261.66,8.1,144.9,9,10.026,0.01,4.84,993
262.16,8.2,141.0,13,9.984,0.01,4.84,993
262.66,8.2,147.0,10,10.006,0.01,4.84,993
263.17,8.2,134.9,15,9.999,0.01,4.84,993
263.67,8.2,146.7,14,9.987,0.01,4.84,993
264.18,8.2,168.9,13,10.01,0.01,4.84,993
264.68,8.2,144.5,14,9.997,0.01,4.84,993
265.19,8.2,126.6,13,9.992,0.01,4.84,993
265.69,8.2,140.9,14,10.001,0.01,4.84,993
266.19,8.2,146.4,9,10.018,0.01,4.84,993
266.7,8.2,152.7,12,9.991,0.01,4.84,993
267.2,8.2,148.7,11,10.011,0.01,4.84,993
267.71,8.3,140.9,15,9.976,0.01,4.84,993
268.21,8.3,123.3,10,10.017,0.01,4.84,993
268.72,8.3,148.7,15,9.987,0.01,4.84,993
269.22,8.3,136.8,13,9.99,0.01,4.84,993
269.72,8.3,150.7,14,10.013,0.01,4.84,993
270.23,8.3,156.9,15,10.01,0.01,4.84,993
270.73,8.3,184.8,12,9.963,0.01,4.84,993
271.24,8.3,144.8,14,10.042,0.01,4.84,993
271.74,8.3,158.7,13,9.993,0.01,4.84,993
272.24,8.3,142.8,10,9.995,0.01,4.84,993
272.75,8.4,158.8,14,10.0,0.01,4.84,993
273.25,8.4,168.8,13,9.98,0.01,4.84,993
273.76,8.4,123.1,17,10.027,0.01,4.84,993
274.26,8.4,172.5,11,9.969,0.01,4.84,993
274.76,8.4,174.8,9,10.031,0.01,4.84,993
275.27,8.4,142.7,13,10.009,0.01,4.84,993
275.77,8.4,158.8,15,9.98,0.01,4.84,993
276.28,8.4,162.8,11,10.005,0.01,4.84,993
276.78,8.4,145.1,17,10.012,0.01,4.84,993
277.28,8.4,150.8,15,9.996,0.01,4.84,993
277.79,8.5,147.0,14,9.986,0.01,4.84,993
278.29,8.5,148.6,13,10.008,0.01,4.84,993
278.79,8.5,164.6,10,9.97,0.01,4.84,993
279.3,8.5,158.6,11,10.036,0.01,4.84,993
279.8,8.5,160.9,11,9.982,0.01,4.84,993
280.31,8.5,136.9,11,10.021,0.01,4.84,993
280.81,8.5,144.9,13,10.0,0.01,4.84,993
281.31,8.5,151.0,13,9.99,0.01,4.84,993
281.82,8.5,137.1,13,10.009,0.01,4.84,993
282.32,8.5,145.0,16,9.983,0.01,4.84,993
282.82,8.5,137.0,10,10.001,0.01,4.84,993
283.33,8.5,135.0,16,9.977,0.01,4.84,993
283.83,8.6,139.0,14,10.026,0.01,4.84,993
284.34,8.6,158.8,15,10.004,0.01,4.84,993
284.84,8.6,170.9,15,10.011,0.01,4.84,993
285.34,8.6,142.7,12,9.989,0.01,4.84,993
285.85,8.6,121.3,11,9.992,0.01,4.84,993
286.35,8.6,156.7,14,10.021,0.01,4.84,993
286.85,8.6,163.0,10,9.989,0.01,4.84,993
287.36,8.6,162.8,11,10.005,0.01,4.84,993
287.86,8.6,139.1,15,9.986,0.01,4.84,993
288.36,8.6,158.2,15,10.01,0.01,4.84,993
288.87,8.6,172.6,11,9.998,0.01,4.84,993
289.37,8.7,150.9,16,10.003,0.01,4.84,993
289.88,8.7,166.7,8,9.996,0.01,4.84,993
290.38,8.6,135.1,4,10.011,0.01,4.84,993
290.89,8.7,123.2,15,9.985,0.01,4.84,993
291.39,8.7,150.8,9,9.999,0.01,4.84,993
291.89,8.7,147.0,14,10.011,0.01,4.84,993
292.4,8.7,156.4,14,10.0,0.01,4.84,993
292.9,8.7,148.8,16,9.994,0.01,4.84,993
293.41,8.7,151.0,18,10.013,0.01,4.84,993
293.91,8.7,151.0,11,9.99,0.01,4.84,993
294.41,8.7,168.7,13,9.999,0.01,4.84,993
294.92,8.7,149.0,9,10.011,0.01,4.84,993
295.42,8.7,125.1,18,9.98,0.01,4.84,993
295.92,8.7,160.8,10,10.005,0.01,4.84,993
296.43,8.8,128.9,15,9.994,0.01,4.84,993
296.93,8.8,166.6,14,10.015,0.01,4.84,993
297.43,8.8,138.9,13,10.001,0.01,4.84,993
297.94,8.8,156.9,9,9.985,0.01,4.84,993
298.44,8.8,140.7,15,10.011,0.01,4.84,993
298.95,8.8,149.0,12,10.007,0.01,4.84,993
299.45,8.8,156.7,7,9.994,0.01,4.84,993
299.95,8.8,148.9,11,10.002,0.01,4.84,993
300.46,8.8,131.0,16,10.005,0.01,4.84,993
300.96,8.8,192.7,13,9.985,0.01,4.84,993
301.46,8.8,146.9,14,10.003,0.01,4.84,993
301.97,8.8,170.7,14,10.003,0.01,4.84,993
302.47,8.8,140.7,8,9.984,0.01,4.84,993
302.98,8.8,4.0,0,0.586,0.01,4.84,993
