t_s,avg_q,drop_rate_per_s,backlog_pkts,throughput_mbps,max_p,target_ms,limit_pkts
250.33,7.9,153.1,15,10.017,0.01,4.84,993
250.83,8.0,138.9,13,9.998,0.01,4.84,993
251.34,8.0,151.9,13,9.967,0.01,4.84,993
251.84,8.0,170.2,10,10.02,0.01,4.84,993
252.35,8.0,142.8,14,10.015,0.01,4.84,993
252.85,8.0,166.0,11,9.981,0.01,4.84,993
253.36,8.0,135.0,15,10.024,0.01,4.84,993
253.86,8.0,174.8,10,9.987,0.01,4.84,993
254.36,8.0,141.0,14,10.007,0.01,4.84,993
254.87,8.0,151.0,13,9.988,0.01,4.84,993
255.37,8.0,149.5,0,10.008,0.01,4.84,993
255.88,8.0,158.1,14,10.007,0.01,4.84,993
256.39,8.0,149.1,13,9.99,0.01,4.84,993
256.89,8.0,147.1,14,10.015,0.01,4.84,993
257.39,8.0,168.6,10,9.995,0.01,4.84,993
257.9,8.1,148.9,11,10.001,0.01,4.84,993
258.4,8.1,165.0,14,9.965,0.01,4.84,993
258.9,8.1,144.5,10,10.025,0.01,4.84,993
259.41,8.1,152.2,12,9.987,0.01,4.84,993
259.91,8.1,138.1,14,10.012,0.01,4.84,993
260.42,8.1,123.2,14,10.015,0.01,4.84,993
260.92,8.1,135.2,14,9.994,0.01,4.84,993
261.43,8.1,147.0,13,9.986,0.01,4.84,993
261.93,8.1,172.7,10,10.002,0.01,4.84,993
262.43,8.1,134.6,13,9.999,0.01,4.84,993
262.94,8.1,146.5,13,10.001,0.01,4.84,993
263.44,8.2,155.7,12,10.005,0.01,4.84,993
263.95,8.2,151.1,12,9.997,0.01,4.84,993
264.45,8.2,149.9,11,9.987,0.01,4.84,993
264.96,8.2,154.4,15,9.999,0.01,4.84,993
265.47,8.2,154.0,11,10.019,0.01,4.84,993
265.97,8.2,169.8,8,9.993,0.01,4.84,993
266.48,8.2,124.8,16,10.002,0.01,4.84,993
266.98,8.2,156.8,12,10.0,0.01,4.84,993
267.49,8.2,173.0,9,9.968,0.01,4.84,993
267.99,8.2,152.9,14,10.03,0.01,4.84,993
268.49,8.2,156.9,12,10.007,0.01,4.84,993
269.0,8.2,166.8,13,10.004,0.01,4.84,993
269.5,8.3,138.2,18,9.992,0.01,4.84,993
270.01,8.3,181.2,8,9.995,0.01,4.84,993
270.52,8.3,145.1,9,10.018,0.01,4.84,993
271.02,8.3,135.2,12,9.994,0.01,4.84,993
271.52,8.3,143.0,16,9.986,0.01,4.84,993
272.03,8.3,182.9,14,10.019,0.01,4.84,993
272.53,8.3,152.9,14,9.983,0.01,4.84,993
273.03,8.3,160.6,15,10.015,0.01,4.84,993
273.54,8.3,144.9,11,10.0,0.01,4.84,993
274.04,8.3,146.0,16,9.968,0.01,4.84,993
274.55,8.3,160.0,7,10.025,0.01,4.84,993
275.05,8.3,149.0,9,10.009,0.01,4.84,993
275.56,8.3,139.0,12,9.982,0.01,4.84,993
276.06,8.4,153.1,14,10.017,0.01,4.84,993
276.56,8.4,162.9,12,9.986,0.01,4.84,993
277.07,8.4,153.0,10,10.013,0.01,4.84,993
277.57,8.4,173.7,9,9.971,0.01,4.84,993
278.08,8.4,161.6,12,10.023,0.01,4.84,993
278.58,8.4,159.7,10,9.961,0.01,4.84,993
279.09,8.4,138.5,11,10.038,0.01,4.84,993
279.6,8.4,175.1,14,9.999,0.01,4.84,993
280.1,8.4,136.9,13,9.997,0.01,4.84,993
280.6,8.4,171.7,12,9.992,0.01,4.84,993
281.11,8.4,147.7,8,9.995,0.01,4.84,993
281.62,8.4,127.1,16,10.009,0.01,4.84,993
282.12,8.4,148.8,15,10.02,0.01,4.84,993
282.62,8.4,168.6,8,9.996,0.01,4.84,993
283.13,8.4,160.7,12,9.995,0.01,4.84,993
283.63,8.5,154.4,13,9.999,0.01,4.84,993
284.14,8.5,122.6,13,9.987,0.01,4.84,993
284.64,8.5,160.5,12,10.011,0.01,4.84,993
285.15,8.5,142.5,12,9.994,0.01,4.84,993
285.65,8.5,121.0,15,10.017,0.01,4.84,993
286.16,8.5,158.9,13,9.985,0.01,4.84,993
286.66,8.5,150.5,11,10.004,0.01,4.84,993
287.17,8.5,168.2,13,9.993,0.01,4.84,993
287.67,8.5,142.6,14,10.001,0.01,4.84,993
288.18,8.5,167.6,12,10.009,0.01,4.84,993
288.68,8.5,122.7,12,9.975,0.01,4.84,993
289.19,8.5,136.7,10,10.028,0.01,4.84,993
289.69,8.5,144.4,12,9.993,0.01,4.84,993
290.2,8.6,131.8,13,9.987,0.01,4.84,993
290.71,8.6,165.8,10,10.018,0.01,4.84,993
291.21,8.6,145.9,13,9.981,0.01,4.84,993
291.72,8.6,145.0,12,10.005,0.01,4.84,993
292.22,8.6,139.1,13,10.011,0.01,4.84,993
292.73,8.6,153.1,13,9.994,0.01,4.84,993
293.23,8.6,150.9,10,10.006,0.01,4.84,993
293.73,8.6,160.2,14,9.99,0.01,4.84,993
294.24,8.6,132.2,12,10.014,0.01,4.84,993
294.75,8.6,142.7,13,9.984,0.01,4.84,993
295.25,8.6,157.1,18,10.022,0.01,4.84,993
295.75,8.7,147.1,14,9.97,0.01,4.84,993
296.26,8.7,168.8,9,10.006,0.01,4.84,993
296.76,8.7,176.6,14,10.023,0.01,4.84,993
297.26,8.7,134.9,11,9.999,0.01,4.84,993
297.77,8.7,161.0,14,9.989,0.01,4.84,993
298.27,8.7,151.8,12,9.982,0.01,4.84,993
298.78,8.7,170.5,14,10.011,0.01,4.84,993
299.28,8.7,123.2,11,10.015,0.01,4.84,993
299.79,8.7,148.9,11,10.002,0.01,4.84,993
300.29,8.7,135.0,16,9.979,0.01,4.84,993
300.79,8.7,137.0,17,10.007,0.01,4.84,993
301.3,8.7,147.2,12,9.998,0.01,4.84,993
301.8,8.7,170.2,10,9.994,0.01,4.84,993
302.31,8.7,137.8,10,10.018,0.01,4.84,993
302.81,8.7,51.3,0,3.855,0.01,4.84,993
303.32,8.7,0.0,0,0.0,0.01,4.84,993
