t_s,dr_gradient,bl_gradient,rtt_gradient,regime,trajectory,predicted,workload
843.300,-4402.0355,-0.2601,0.0000,HEAVY,RECOVERING,MODERATE,MICE
845.876,-3295.4612,-2.6026,0.0000,HEAVY,RECOVERING,MODERATE,MICE
848.456,-439.9574,0.2355,0.0000,HEAVY,RECOVERING,MODERATE,MICE
851.029,505.9696,0.7766,0.0000,HEAVY,STABLE,HEAVY,MICE
853.607,-664.0504,1.3773,0.0000,HEAVY,RECOVERING,MODERATE,MICE
856.185,-852.8083,-0.5512,0.0000,HEAVY,RECOVERING,MODERATE,MICE
858.756,1312.4970,-0.3883,0.0000,HEAVY,STABLE,HEAVY,MICE
861.329,385.3456,-0.7402,0.0000,HEAVY,STABLE,HEAVY,MICE
863.903,-2931.2788,1.0381,0.0000,HEAVY,RECOVERING,MODERATE,MICE
866.476,242.6898,0.8476,0.0000,HEAVY,STABLE,HEAVY,MICE
869.054,2761.2296,1.9276,0.0000,HEAVY,STABLE,HEAVY,MICE
871.632,1052.8922,-0.7526,0.0000,HEAVY,STABLE,HEAVY,MICE
874.207,151.5340,0.9184,0.0000,HEAVY,STABLE,HEAVY,MICE
876.785,1729.4419,-0.5183,0.0000,HEAVY,STABLE,HEAVY,MICE
879.363,-884.4397,-1.2369,0.0000,HEAVY,RECOVERING,MODERATE,MICE
881.938,814.2022,-1.4592,0.0000,HEAVY,STABLE,HEAVY,MICE
884.511,-736.5860,3.5791,0.0000,HEAVY,RECOVERING,MODERATE,MICE
887.081,877.0584,-1.7200,0.0000,HEAVY,STABLE,HEAVY,MICE
889.649,-440.0827,-0.7650,0.0000,HEAVY,RECOVERING,MODERATE,MICE
892.223,263.5562,-1.0240,0.0000,HEAVY,STABLE,HEAVY,MICE
894.800,296.3872,0.5053,0.0000,HEAVY,STABLE,HEAVY,MICE
897.370,-386.5550,-0.6724,0.0000,HEAVY,RECOVERING,MODERATE,MICE
899.946,-407.0783,2.4381,0.0000,HEAVY,RECOVERING,MODERATE,MICE
902.517,-716.8057,-1.6956,0.0000,HEAVY,RECOVERING,MODERATE,MICE
905.090,-5262.9479,1.1808,0.0000,HEAVY,RECOVERING,MODERATE,MICE
907.671,2791.5120,-0.2703,0.0000,HEAVY,STABLE,HEAVY,MICE
910.246,-828.5278,0.2250,0.0000,HEAVY,RECOVERING,MODERATE,MICE
912.816,-2546.2990,2.4271,0.0000,HEAVY,RECOVERING,MODERATE,MICE
915.388,506.5484,-3.0159,0.0000,HEAVY,STABLE,HEAVY,MICE
917.961,4165.0208,2.0963,0.0000,HEAVY,STABLE,HEAVY,MICE
920.535,-2770.6904,1.1304,0.0000,HEAVY,RECOVERING,MODERATE,MICE
923.108,-1700.6809,-0.5536,0.0000,HEAVY,RECOVERING,MODERATE,MICE
925.680,-5356.5058,-0.3660,0.0000,HEAVY,RECOVERING,MODERATE,MICE
928.262,-971.8241,0.6694,0.0000,HEAVY,RECOVERING,MODERATE,MICE
930.833,6924.8184,0.3534,0.0000,HEAVY,STABLE,HEAVY,MICE
933.413,-3322.4255,0.4358,0.0000,HEAVY,RECOVERING,MODERATE,MICE
935.989,1761.3694,0.2137,0.0000,HEAVY,STABLE,HEAVY,MICE
938.563,331.3820,3.3769,0.0000,HEAVY,STABLE,HEAVY,MICE
941.141,1220.3362,-0.3539,0.0000,HEAVY,STABLE,HEAVY,MICE
943.712,625.2458,-1.8012,0.0000,HEAVY,STABLE,HEAVY,MICE
946.291,-4095.4926,0.7882,0.0000,HEAVY,RECOVERING,MODERATE,MICE
948.865,3076.0693,-1.9171,0.0000,HEAVY,STABLE,HEAVY,MICE
951.439,687.8008,-0.0931,0.0000,HEAVY,STABLE,HEAVY,MICE
954.011,3399.9788,2.2847,0.0000,HEAVY,STABLE,HEAVY,MICE
956.594,-2877.0490,0.7508,0.0000,HEAVY,RECOVERING,MODERATE,MICE
959.179,-1632.1137,-1.2315,0.0000,HEAVY,RECOVERING,MODERATE,MICE
961.763,-1745.6624,0.3157,0.0000,HEAVY,RECOVERING,MODERATE,MICE
964.350,122.0198,-2.4845,0.0000,HEAVY,STABLE,HEAVY,MICE
966.925,1717.3652,1.3136,0.0000,HEAVY,STABLE,HEAVY,MICE
969.500,-1099.7719,1.1411,0.0000,HEAVY,RECOVERING,MODERATE,MICE
972.078,-2986.6463,-1.3160,0.0000,HEAVY,RECOVERING,MODERATE,MICE
974.652,3183.5706,0.8252,0.0000,HEAVY,STABLE,HEAVY,MICE
977.229,106.3603,-0.0461,0.0000,HEAVY,STABLE,HEAVY,MICE
979.807,2471.3639,4.1045,0.0000,HEAVY,STABLE,HEAVY,MICE
982.381,-3775.2648,-4.4843,0.0000,HEAVY,RECOVERING,MODERATE,MICE
984.966,7292.8481,2.0274,0.0000,HEAVY,STABLE,HEAVY,MICE
987.564,2709.7555,-1.4085,0.0000,HEAVY,STABLE,HEAVY,MICE
990.142,-1889.5827,0.5108,0.0000,HEAVY,RECOVERING,MODERATE,MICE
992.715,-1236.8730,-1.5878,0.0000,HEAVY,RECOVERING,MODERATE,MICE
995.291,-1963.1978,1.2369,0.0000,HEAVY,RECOVERING,MODERATE,MICE
997.862,-1384.8242,-0.6356,0.0000,HEAVY,RECOVERING,MODERATE,MICE
1000.439,-59.0674,0.3500,0.0000,HEAVY,RECOVERING,MODERATE,MICE
1003.018,3048.6150,0.3990,0.0000,HEAVY,STABLE,HEAVY,MICE
1005.589,-787.3587,-0.3423,0.0000,HEAVY,RECOVERING,MODERATE,MICE
1008.164,803.3444,0.0827,0.0000,HEAVY,STABLE,HEAVY,MICE
1010.738,-252.3536,1.0965,0.0000,HEAVY,RECOVERING,MODERATE,MICE
1013.312,-4177.4827,-0.4248,0.0000,HEAVY,RECOVERING,MODERATE,MICE
1015.884,-1679.1643,1.1866,0.0000,HEAVY,RECOVERING,MODERATE,MICE
1018.458,354.6471,-0.7914,0.0000,HEAVY,STABLE,HEAVY,MICE
1021.041,394.6268,-1.3543,0.0000,HEAVY,STABLE,HEAVY,MICE
1023.621,287.9122,0.2581,0.0000,HEAVY,STABLE,HEAVY,MICE
1026.201,3188.4216,-0.0342,0.0000,HEAVY,STABLE,HEAVY,MICE
1028.781,2650.7157,1.2688,0.0000,HEAVY,STABLE,HEAVY,MICE
1031.353,4958.2800,0.3294,0.0000,HEAVY,STABLE,HEAVY,MICE
1033.934,-4663.8048,-2.3523,0.0000,HEAVY,RECOVERING,MODERATE,MICE
1036.508,452.6762,2.6783,0.0000,HEAVY,STABLE,HEAVY,MICE
1039.080,1879.6034,1.9823,0.0000,HEAVY,STABLE,HEAVY,MICE
1041.659,-888.5647,-1.9903,0.0000,HEAVY,RECOVERING,MODERATE,MICE
1044.239,-476.9700,-1.5992,0.0000,HEAVY,RECOVERING,MODERATE,MICE
1046.809,2148.9545,3.4242,0.0000,HEAVY,STABLE,HEAVY,MICE
1049.380,2932.8482,-3.9505,0.0000,HEAVY,STABLE,HEAVY,MICE
1051.953,137.1143,0.9900,0.0000,HEAVY,STABLE,HEAVY,MICE
1054.523,130.2092,0.4712,0.0000,HEAVY,STABLE,HEAVY,MICE
1057.100,421.3770,0.6925,0.0000,HEAVY,STABLE,HEAVY,MICE
1059.675,-683.7149,-1.2365,0.0000,HEAVY,RECOVERING,MODERATE,MICE
1062.252,170.1328,1.1056,0.0000,HEAVY,STABLE,HEAVY,MICE
1064.824,-423.3868,-2.9034,0.0000,HEAVY,RECOVERING,MODERATE,MICE
1067.400,-6040.8599,1.4614,0.0000,HEAVY,RECOVERING,MODERATE,MICE
1069.981,-4123.5927,-3.0632,0.0000,HEAVY,RECOVERING,MODERATE,MICE
1072.557,1939.3874,3.9743,0.0000,HEAVY,STABLE,HEAVY,MICE
1075.134,-4654.3300,0.4380,0.0000,HEAVY,RECOVERING,MODERATE,MICE
1077.708,290.2547,0.0143,0.0000,HEAVY,STABLE,HEAVY,MICE
1080.280,-209.9657,-0.2480,0.0000,HEAVY,RECOVERING,MODERATE,MICE
1082.853,2755.5204,-1.0498,0.0000,HEAVY,STABLE,HEAVY,MICE
1085.434,2429.9403,1.7900,0.0000,HEAVY,STABLE,HEAVY,MICE
1088.009,3780.8818,-3.1375,0.0000,HEAVY,STABLE,HEAVY,MICE
1090.585,-2929.1071,3.3644,0.0000,HEAVY,RECOVERING,MODERATE,MICE
1093.160,4158.5147,0.7193,0.0000,HEAVY,STABLE,HEAVY,MICE
1095.732,-812.1142,-0.1778,0.0000,HEAVY,RECOVERING,MODERATE,MICE
1098.301,5180.1700,1.7104,0.0000,HEAVY,STABLE,HEAVY,MICE
1100.869,-1981.6698,0.9085,0.0000,HEAVY,RECOVERING,MODERATE,MICE
1103.442,1341.2494,1.5564,0.0000,HEAVY,STABLE,HEAVY,MICE
1106.011,-771.7727,-1.8018,0.0000,HEAVY,RECOVERING,MODERATE,MICE
1108.582,277.3853,-0.2683,0.0000,HEAVY,STABLE,HEAVY,MICE
1111.159,1261.7112,0.2933,0.0000,HEAVY,STABLE,HEAVY,MICE
1113.730,-683.1977,-1.3311,0.0000,HEAVY,RECOVERING,MODERATE,MICE
1116.303,-1251.6741,1.8270,0.0000,HEAVY,RECOVERING,MODERATE,MICE
1118.877,-324.6728,-0.8829,0.0000,HEAVY,RECOVERING,MODERATE,MICE
1121.450,447.0877,0.7194,0.0000,HEAVY,STABLE,HEAVY,MICE
1124.020,-704.1684,-0.3885,0.0000,HEAVY,RECOVERING,MODERATE,MICE
1126.590,468.2659,1.0145,0.0000,HEAVY,STABLE,HEAVY,MICE
1129.158,166.1804,-2.2644,0.0000,HEAVY,STABLE,HEAVY,MICE
1131.730,521.2328,2.3464,0.0000,HEAVY,STABLE,HEAVY,MICE
1134.303,419.5914,0.2105,0.0000,HEAVY,STABLE,HEAVY,MICE
1136.876,-714.3662,-0.2353,0.0000,HEAVY,RECOVERING,MODERATE,MICE
1139.457,-5396.1738,0.7794,0.0000,HEAVY,RECOVERING,MODERATE,MICE
1142.028,501.0550,1.0255,0.0000,HEAVY,STABLE,HEAVY,MICE
1144.598,-2183.2759,1.1662,0.0000,HEAVY,RECOVERING,MODERATE,MICE
1147.176,-874.6861,0.2585,0.0000,HEAVY,RECOVERING,MODERATE,MICE
1149.749,23.0682,-2.8478,0.0000,HEAVY,STABLE,HEAVY,MICE
1152.327,-5427.7220,2.0260,0.0000,HEAVY,RECOVERING,MODERATE,MICE
1154.901,5409.3465,-1.2812,0.0000,HEAVY,STABLE,HEAVY,MICE
1157.471,2043.8526,-0.0370,0.0000,HEAVY,STABLE,HEAVY,MICE
1160.046,-3835.8732,-1.9347,0.0000,HEAVY,RECOVERING,MODERATE,MICE
1162.614,1526.9975,2.5907,0.0000,HEAVY,STABLE,HEAVY,MICE
1165.183,2718.4561,-1.8410,0.0000,HEAVY,STABLE,HEAVY,MICE
1167.758,-5933.1831,0.5413,0.0000,HEAVY,RECOVERING,MODERATE,MICE
1170.336,-6668.4599,4.0450,0.0000,HEAVY,RECOVERING,MODERATE,MICE
1172.907,5188.3993,1.4828,0.0000,HEAVY,STABLE,HEAVY,MICE
1175.482,-1038.7176,-1.7672,0.0000,HEAVY,RECOVERING,MODERATE,MICE
1178.058,-1139.1588,-1.3985,0.0000,HEAVY,RECOVERING,MODERATE,MICE
1180.635,775.2154,0.8359,0.0000,HEAVY,STABLE,HEAVY,MICE
1183.226,-3978.9018,0.8411,0.0000,HEAVY,RECOVERING,MODERATE,MICE
1185.802,-89.1671,-7.4914,0.0000,HEAVY,RECOVERING,MODERATE,MICE
1188.377,5436.7056,4.0361,0.0000,HEAVY,STABLE,HEAVY,MICE
1190.951,1901.8849,-0.0111,0.0000,HEAVY,STABLE,HEAVY,MICE
1193.494,-27853.6417,-69.4572,0.0000,NORMAL,STABLE,NORMAL,MICE
1196.033,-6953.0300,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
1198.571,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
1201.110,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
1203.649,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
1206.188,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
1208.725,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
1211.264,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
1213.804,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
1216.341,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
1218.877,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
1221.414,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
1223.951,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
1226.489,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
1229.027,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
1231.565,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
